READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT pc mode data
2857.987698	64.520433	-58.338335	2.13836947612144e-11	4.82047415557459e-12	-4.82047415557459e-12
2971.123586	44.155406	-48.615454	2.88736079177483e-11	6.50876635076215e-12	-6.50876635076215e-12
3097.396169	100.917143	-82.117177	1.48443223639493e-11	3.37368026219887e-12	-3.37368026219887e-12
3300.985877	60.303115	-102.672565	1.29813520782443e-11	3.3881637339642e-12	-3.3881637339642e-12
3443.150881	66.069831	-81.861889	2.0368996342774e-11	4.51417902430003e-12	-4.51417902430003e-12
3603.562191	76.156001	-94.341479	1.73510730529844e-11	3.91136986470075e-12	-3.91136986470075e-12
3775.387544	72.320688	-95.669352	1.81060622671424e-11	4.06505833893221e-12	-4.06505833893221e-12
3922.869411	107.872701	-75.161179	1.23029288591563e-11	3.30073240811915e-12	-3.30073240811915e-12
4103.749564	77.431268	-73.007452	2.10207877346472e-11	4.73867117277112e-12	-4.73867117277112e-12
4278.723528	87.998284	-97.542696	1.74178825599877e-11	3.9264009313398e-12	-3.9264009313398e-12
4470.513449	71.720103	-103.791637	1.8606541675356e-11	4.24609382501247e-12	-4.24609382501247e-12
4638.208630	114.638982	-95.975078	1.63989144746087e-11	3.63431767513997e-12	-3.63431767513997e-12
4843.227996	77.609415	-90.380384	1.46307560248066e-11	3.86059352586174e-12	-3.86059352586174e-12
5078.263544	322.703219	-157.426133	1.27380478903457e-11	2.50548993791351e-12	-2.50548993791351e-12
8730.840312	80.296000	-112.767180	1.36928607768681e-11	3.5611095485803e-12	-3.5611095485803e-12
8942.143805	144.797287	-131.007493	9.5598350384488e-12	2.49534442880451e-12	-2.49534442880451e-12
9170.221902	127.333690	-83.280810	1.24554527439884e-11	3.2749285768063e-12	-3.2749285768063e-12
9494.355634	154.223758	-196.800042	7.51022453103402e-12	1.96750625314429e-12	-1.96750625314429e-12
9744.184566	135.067466	-95.605174	1.14955715437882e-11	3.00061032848371e-12	-3.00061032848371e-12
10046.971111	108.084941	-167.719079	9.66943724204229e-12	2.51481599624281e-12	-2.51481599624281e-12
10282.905969	132.910143	-127.849917	1.01830456313461e-11	2.66775332381169e-12	-2.66775332381169e-12
10725.723114	454.078510	-309.907002	8.78373515462012e-12	1.78296123751925e-12	-1.78296123751925e-12
14792.099766	353.047066	-395.866494	1.17055287391144e-11	2.64587735206265e-12	-2.64587735206265e-12
15528.315307	200.117865	-383.168475	9.36720372422156e-12	2.45390115075565e-12	-2.45390115075565e-12
15873.348183	196.078709	-144.915011	8.50706521988109e-12	2.20550371231109e-12	-2.20550371231109e-12
16398.118473	555.236091	-328.691581	6.81749987037373e-12	1.35824226209245e-12	-1.35824226209245e-12
20786.901344	803.221328	-598.504140	7.95659599267962e-12	1.87123394731681e-12	-1.87123394731681e-12
22065.418371	676.510912	-475.295700	4.62342952377682e-12	1.11713393900741e-12	-1.11713393900741e-12
26351.685922	470.358930	-386.207578	1.49916159788498e-11	3.53191071505899e-12	-3.53191071505899e-12
27656.333241	865.048863	-834.288389	4.82459619513248e-12	1.13683835107461e-12	-1.13683835107461e-12
32847.498431	710.324361	-1078.889248	2.76609325561064e-12	7.45857934330886e-13	-7.45857934330886e-13
38044.555951	428.903841	-454.479159	3.50361884899978e-12	9.31461181089542e-13	-9.31461181089542e-13
39000.508834	1100.301269	-527.049043	2.28112860359606e-12	5.79897116784241e-13	-5.79897116784241e-13
43803.024848	468.475483	-454.214277	3.06737421225074e-12	8.18957494272032e-13	-8.18957494272032e-13
44949.994424	925.662679	-678.494093	3.23312184978448e-12	6.45453252081166e-13	-6.45453252081166e-13
50235.266057	1428.728914	-1134.039606	1.53078027704189e-12	3.54207598179017e-13	-3.54207598179017e-13
56164.031338	1043.940194	-1277.819606	1.79091030182205e-12	3.79610177436236e-13	-3.79610177436236e-13
75908.182051	4482.133721	-2323.770719	1.38052244202114e-12	3.35330647967276e-13	-3.35330647967276e-13
92031.469701	11457.778991	-6864.643849	1.1120621876311e-12	2.29651792029945e-13	-2.29651792029945e-13
127519.118393	10530.091259	-7733.761921	8.19557261277554e-13	2.23532151378188e-13	-2.23532151378188e-13
147491.680794	19778.694958	-4606.422102	8.0373338258222e-13	2.22405634542972e-13	-2.22405634542972e-13
174951.442341	3418.162391	-3987.901977	1.33867978067962e-12	3.42241663386419e-13	-3.42241663386419e-13
202317.992141	21112.220550	-19768.907090	6.27655828873639e-13	1.42681000292664e-13	-1.42681000292664e-13
371967.501590	112762.587901	-114244.902599	1.95669797491756e-13	6.15149196127929e-14	-6.15149196127929e-14
626835.351217	100715.389835	-137326.627445	1.15450335816445e-13	4.22591795252646e-14	-4.22591795252646e-14
