READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT wt mode data
108.076304	0.309951	-0.284356	7.27903655259662e-09	8.82712838621867e-10	-8.82712838621867e-10
108.659603	0.233706	-0.273348	6.66781148335336e-09	9.42970923977719e-10	-9.42970923977719e-10
109.123950	0.295972	-0.230641	7.00536926946183e-09	9.7146990561625e-10	-9.7146990561625e-10
109.642594	0.303941	-0.222673	6.63995228888496e-09	9.48564583085113e-10	-9.48564583085113e-10
110.214658	0.251374	-0.268122	6.4371133244198e-09	9.43417458012433e-10	-9.43417458012433e-10
110.741891	0.229405	-0.275858	6.76602221563305e-09	9.66574611892729e-10	-9.66574611892729e-10
111.211646	0.320077	-0.240350	8.9646839321518e-09	1.08712758658221e-09	-1.08712758658221e-09
111.886687	0.251721	-0.354964	8.95996589510768e-09	1.09831996893228e-09	-1.09831996893228e-09
112.410001	0.256809	-0.271593	1.11625185695412e-08	1.35814670744805e-09	-1.35814670744805e-09
112.919227	0.290199	-0.252417	1.01379106544879e-08	1.24271342124604e-09	-1.24271342124604e-09
113.486937	0.313149	-0.277511	8.58730164216417e-09	1.05263853915289e-09	-1.05263853915289e-09
114.052493	0.258211	-0.252407	1.15847013001397e-08	1.27931625211387e-09	-1.27931625211387e-09
114.602115	0.247667	-0.291410	9.42059945524048e-09	1.14241548348508e-09	-1.14241548348508e-09
115.141861	0.223868	-0.292080	1.00629892396091e-08	1.22031669426084e-09	-1.22031669426084e-09
115.634261	0.274093	-0.268532	9.29244250204165e-09	1.1390752899895e-09	-1.1390752899895e-09
116.194206	0.230088	-0.285852	9.97655449310684e-09	1.19627285021364e-09	-1.19627285021364e-09
116.695974	0.299422	-0.271679	8.77414346242123e-09	1.06402119433263e-09	-1.06402119433263e-09
117.239558	0.277124	-0.244162	1.05782665892873e-08	1.26842324648452e-09	-1.26842324648452e-09
117.747668	0.281404	-0.230986	1.29771599262609e-08	1.55573359600694e-09	-1.55573359600694e-09
118.356930	0.237906	-0.327858	1.43787712304339e-08	1.76216285442846e-09	-1.76216285442846e-09
118.838309	0.276024	-0.243473	1.66249836590086e-08	1.94580714184456e-09	-1.94580714184456e-09
119.407886	0.252633	-0.293553	1.42836040056638e-08	1.75049978115974e-09	-1.75049978115974e-09
119.921959	0.282974	-0.261441	1.43027081507129e-08	1.73445810765823e-09	-1.73445810765823e-09
120.464793	0.243634	-0.259860	1.55995820357856e-08	1.89758221472331e-09	-1.89758221472331e-09
120.989870	0.294985	-0.281443	1.35748244892667e-08	1.64618927361809e-09	-1.64618927361809e-09
121.536339	0.262678	-0.251484	1.51942952041265e-08	1.83475931483244e-09	-1.83475931483244e-09
122.054569	0.274629	-0.255552	1.37455408058263e-08	1.66689163790054e-09	-1.66689163790054e-09
122.573742	0.287397	-0.244544	1.24631393043598e-08	1.51137766442879e-09	-1.51137766442879e-09
123.118081	0.269681	-0.256942	9.73544893145443e-09	1.135180001083e-09	-1.135180001083e-09
123.659600	0.299262	-0.271838	7.95696380383115e-09	9.64923581103096e-10	-9.64923581103096e-10
124.230053	0.251865	-0.271190	9.0766054929953e-09	1.06968819752332e-09	-1.06968819752332e-09
124.736609	0.248794	-0.254691	8.84967756501834e-09	1.08480077857483e-09	-1.08480077857483e-09
125.295186	0.321797	-0.309783	7.02420485556289e-09	8.61032826202347e-10	-8.61032826202347e-10
125.874538	0.283295	-0.257555	8.17834717763448e-09	9.91770255192293e-10	-9.91770255192293e-10
126.412739	0.282392	-0.254905	5.666065380744e-09	8.26480565279299e-10	-8.26480565279299e-10
126.983426	0.281043	-0.288295	7.58186233245176e-09	9.39510109220348e-10	-9.39510109220348e-10
