READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT wt mode data
121.232768	0.263293	-0.241962	1.91160376672273e-08	2.78836058219449e-09	-2.78836058219449e-09
121.827736	0.305232	-0.331675	1.43165227372308e-08	2.16999372049753e-09	-2.16999372049753e-09
122.407553	0.308961	-0.274584	1.57624932577372e-08	2.34973384985367e-09	-2.34973384985367e-09
123.045871	0.293332	-0.329358	1.47433347229197e-08	2.197806525345e-09	-2.197806525345e-09
123.620552	0.245273	-0.281350	1.71225784621384e-08	2.59531495787166e-09	-2.59531495787166e-09
124.152007	0.217314	-0.286182	1.84604370868479e-08	2.72184290087375e-09	-2.72184290087375e-09
124.778278	0.297358	-0.408957	1.28598802375296e-08	1.91703768798251e-09	-1.91703768798251e-09
125.500144	0.360079	-0.424508	1.13655499904425e-08	1.72270679858304e-09	-1.72270679858304e-09
126.202357	0.257425	-0.342134	1.4881536148779e-08	2.25563431230973e-09	-2.25563431230973e-09
126.717137	0.363562	-0.257355	1.90750876235103e-08	2.4934782104214e-09	-2.4934782104214e-09
127.374758	0.309062	-0.294059	1.48057023864247e-08	2.2071037459863e-09	-2.2071037459863e-09
128.121078	0.370440	-0.437257	1.12883468142525e-08	1.66437599536182e-09	-1.66437599536182e-09
128.777838	0.250977	-0.286321	1.6521552975828e-08	2.46288766519986e-09	-2.46288766519986e-09
129.350771	0.293626	-0.321955	1.43733589162996e-08	2.14265392602978e-09	-2.14265392602978e-09
129.905761	0.251025	-0.261365	1.76133159997394e-08	2.59694179481374e-09	-2.59694179481374e-09
130.576568	0.386159	-0.419782	1.06287678587564e-08	1.63829772591011e-09	-1.63829772591011e-09
131.370136	0.396726	-0.407409	1.08713495370891e-08	1.62060512718246e-09	-1.62060512718246e-09
132.057680	0.369240	-0.290818	1.28673262944034e-08	1.98334477238774e-09	-1.98334477238774e-09
132.745595	0.348494	-0.318675	1.30379211649635e-08	1.94357851533398e-09	-1.94357851533398e-09
133.517072	0.443426	-0.422983	1.00266398868891e-08	1.49468325280551e-09	-1.49468325280551e-09
134.440127	0.386810	-0.479629	9.93722842095975e-09	1.48135458476692e-09	-1.48135458476692e-09
135.218192	0.363084	-0.391254	1.13808470139735e-08	1.69655649958411e-09	-1.69655649958411e-09
135.885941	0.309129	-0.304666	1.37319464505642e-08	2.08138792596069e-09	-2.08138792596069e-09
136.676458	0.399282	-0.481388	9.52308687114447e-09	1.44343985264539e-09	-1.44343985264539e-09
137.460125	0.289893	-0.384385	1.24657943340669e-08	1.88947380511665e-09	-1.88947380511665e-09
138.142629	0.443576	-0.392611	1.05550600867816e-08	1.53961369233595e-09	-1.53961369233595e-09
138.961633	0.295303	-0.375428	1.28306898657066e-08	1.89178198494003e-09	-1.89178198494003e-09
139.658697	0.466439	-0.401760	9.53328440404993e-09	1.44498552077917e-09	-1.44498552077917e-09
140.647033	0.408589	-0.521897	9.01029264095259e-09	1.34317510766002e-09	-1.34317510766002e-09
141.449249	0.415868	-0.393627	1.03270617909608e-08	1.56530048476384e-09	-1.56530048476384e-09
142.373939	0.460787	-0.508822	8.87051447601754e-09	1.32233814771919e-09	-1.32233814771919e-09
143.118257	0.365843	-0.283530	1.32124160000551e-08	2.00264118913249e-09	-2.00264118913249e-09
143.861392	0.394850	-0.377293	1.12248002666681e-08	1.70137307794495e-09	-1.70137307794495e-09
144.603538	0.451525	-0.347296	1.08072726653773e-08	1.66581217100661e-09	-1.66581217100661e-09
145.523121	0.401930	-0.468058	1.03189629237313e-08	1.53826014257402e-09	-1.53826014257402e-09
146.232352	0.342082	-0.307302	1.3957888392703e-08	2.08071914195157e-09	-2.08071914195157e-09
