READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT wt mode data
87.509924	0.375878	-0.422938	1.50517295287719e-08	1.84299319657305e-09	-1.84299319657305e-09
88.286024	0.434186	-0.400222	1.4258064664915e-08	1.78011875452689e-09	-1.78011875452689e-09
89.006170	0.324284	-0.285959	1.95845114688449e-08	2.44512540017696e-09	-2.44512540017696e-09
89.791482	0.540623	-0.461028	1.19907262891263e-08	1.49704166420246e-09	-1.49704166420246e-09
90.788674	0.449006	-0.456569	1.33045533873129e-08	1.67744713360108e-09	-1.67744713360108e-09
91.685782	0.521525	-0.448102	1.269897039212e-08	1.60109478697457e-09	-1.60109478697457e-09
92.582625	0.379034	-0.375318	1.68098267340482e-08	2.09870614380964e-09	-2.09870614380964e-09
93.298734	0.301631	-0.337074	1.97610484785548e-08	2.467166059875e-09	-2.467166059875e-09
94.056053	0.286182	-0.455688	1.66934927433932e-08	2.08418184825569e-09	-2.08418184825569e-09
94.809269	0.408291	-0.467034	1.36699447115918e-08	1.74060052288956e-09	-1.74060052288956e-09
95.564594	0.353946	-0.347033	1.74138275500579e-08	2.15300831096747e-09	-2.15300831096747e-09
96.365322	0.424993	-0.446783	1.40616341132042e-08	1.74208526773176e-09	-1.74208526773176e-09
97.157430	0.378341	-0.367115	1.63807773933523e-08	2.0057270619635e-09	-2.0057270619635e-09
97.903139	0.379859	-0.367368	1.58497309805955e-08	1.97883819208129e-09	-1.97883819208129e-09
98.609661	0.463277	-0.326663	1.48976316298981e-08	1.8419112693881e-09	-1.8419112693881e-09
99.547209	0.397504	-0.474271	1.2954785849211e-08	1.63334815074964e-09	-1.63334815074964e-09
100.230015	0.392547	-0.285302	1.66594025083974e-08	2.02024927898792e-09	-2.02024927898792e-09
100.955135	0.379075	-0.332572	1.53460364510438e-08	1.88302088101516e-09	-1.88302088101516e-09
101.657877	0.370181	-0.323668	1.55812765765014e-08	1.92643566843071e-09	-1.92643566843071e-09
102.339367	0.275805	-0.311308	1.86933169907303e-08	2.31120164589405e-09	-2.31120164589405e-09
102.962791	0.383605	-0.347619	1.5317010955763e-08	1.87547528880707e-09	-1.87547528880707e-09
103.665746	0.298009	-0.319350	1.8292008886312e-08	2.23974580939626e-09	-2.23974580939626e-09
104.400367	0.347975	-0.436612	1.4516828805422e-08	1.777497885282e-09	-1.777497885282e-09
105.156049	0.337741	-0.407707	1.51367908596478e-08	1.85734559005471e-09	-1.85734559005471e-09
105.832294	0.430082	-0.338504	1.40876086295479e-08	1.74176173847951e-09	-1.74176173847951e-09
106.709881	0.481202	-0.447505	1.1323277213224e-08	1.39998574762178e-09	-1.39998574762178e-09
107.575926	0.381963	-0.384843	1.3315653868401e-08	1.67884666184711e-09	-1.67884666184711e-09
108.463411	0.423169	-0.505522	1.10802325185285e-08	1.35670745035873e-09	-1.35670745035873e-09
109.355149	0.340914	-0.468569	1.24820170913812e-08	1.52834749048893e-09	-1.52834749048893e-09
110.087987	0.422934	-0.391924	1.23909924650491e-08	1.51720204367034e-09	-1.51720204367034e-09
110.766978	0.338173	-0.256057	1.74692535933436e-08	2.11845815774624e-09	-2.11845815774624e-09
111.511974	0.361758	-0.406823	1.35593381630904e-08	1.67644754067358e-09	-1.67644754067358e-09
112.296172	0.346131	-0.422439	1.3737328975976e-08	1.69845389019096e-09	-1.69845389019096e-09
113.061360	0.436705	-0.419057	1.27779260562526e-08	1.55298298327207e-09	-1.55298298327207e-09
113.903402	0.375703	-0.405337	1.30183734475946e-08	1.67416012761775e-09	-1.67416012761775e-09
114.696190	0.451133	-0.417085	1.20582789989205e-08	1.46228110613228e-09	-1.46228110613228e-09
