READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT wt mode data
148.037121	1.441026	-1.663509	6.10287226701888e-10	1.11422710901998e-10	-1.11422710901998e-10
150.994282	1.903315	-1.516135	5.3441336856783e-10	9.99896959075879e-11	-9.99896959075879e-11
155.456719	2.356555	-2.559123	3.69555537678907e-10	6.74713119775768e-11	-6.74713119775768e-11
161.158681	2.641291	-3.345407	2.94187500255544e-10	5.3711064989596e-11	-5.3711064989596e-11
166.571581	1.460890	-2.771608	4.04573279336653e-10	7.38646506351467e-11	-7.38646506351467e-11
171.976711	3.037002	-3.944240	2.43051720876703e-10	4.43749834572763e-11	-4.43749834572763e-11
177.553658	2.731563	-2.539946	3.11083197315789e-10	5.96664948672462e-11	-5.96664948672462e-11
183.762424	3.267411	-3.477202	2.54007673285654e-10	4.63752341954308e-11	-4.63752341954308e-11
190.715552	4.005358	-3.685717	2.24040910043713e-10	4.09040941769556e-11	-4.09040941769556e-11
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT pc mode data
216.550880	9.996252	-12.569436	1.02818741886773e-10	2.33437190860087e-11	-2.33437190860087e-11
238.265438	18.369253	-11.718307	8.24977899677635e-11	1.81989250698137e-11	-1.81989250698137e-11
303.280056	41.110076	-46.645364	2.80268800739806e-11	6.31473205093885e-12	-6.31473205093885e-12
399.737307	57.481165	-55.347175	1.99792191990906e-11	4.50186854869452e-12	-4.50186854869452e-12
516.219209	78.900663	-59.000737	1.00278528445427e-11	2.19634851172409e-12	-2.19634851172409e-12
671.581598	131.644545	-76.461726	4.6310132012099e-12	1.21445703285387e-12	-1.21445703285387e-12
4700.432529	318.217082	-644.588338	9.62538932897712e-13	2.57196187559608e-13	-2.57196187559608e-13
5836.002361	754.722130	-817.352750	7.07018967405712e-13	1.70946417520225e-13	-1.70946417520225e-13
11135.250738	1243.625314	-1290.342066	5.41899264812528e-13	1.27273763660871e-13	-1.27273763660871e-13
16446.418945	318.032447	-603.840353	1.24474068060023e-12	3.31919848330788e-13	-3.31919848330788e-13
17677.120601	488.910091	-912.669209	7.8369639271075e-13	1.94410426959852e-13	-1.94410426959852e-13
23251.071884	704.804068	-839.692732	7.04894500354604e-13	1.72855943030253e-13	-1.72855943030253e-13
36537.514515	14516.578076	-7721.379504	3.46879912969026e-13	8.05916011868644e-14	-8.05916011868644e-14
436692.628453	164520.932359	-146679.243409	2.09328834251596e-14	1.11825666718616e-14	-1.11825666718616e-14
