READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT pc mode data
2919.552554	78.063577	-122.520923	7.3605922262867e-12	1.64588812721711e-12	-1.64588812721711e-12
3112.299346	90.916106	-114.683214	7.13258578323801e-12	1.60085711612103e-12	-1.60085711612103e-12
3265.340706	58.225565	-62.125255	1.19992559208254e-11	2.73387045114203e-12	-2.73387045114203e-12
3414.645331	154.637200	-91.079060	4.3274957424252e-12	1.15747519222373e-12	-1.15747519222373e-12
3669.831609	135.138042	-100.549078	6.04682711266252e-12	1.37772244908187e-12	-1.37772244908187e-12
3908.908379	94.138793	-103.938727	7.21693658980891e-12	1.6258495794465e-12	-1.6258495794465e-12
4122.766014	100.924558	-119.718842	4.69543358085132e-12	1.25584623949391e-12	-1.25584623949391e-12
4297.728254	73.893718	-74.037682	9.52964049185387e-12	2.17120031081642e-12	-2.17120031081642e-12
4465.131662	87.016810	-93.509690	5.89882043614512e-12	1.54603832753853e-12	-1.54603832753853e-12
4651.901867	75.758465	-99.753395	8.17838478459104e-12	1.84243509058467e-12	-1.84243509058467e-12
4819.644006	63.469745	-91.983675	9.22150311456915e-12	2.08522688796472e-12	-2.08522688796472e-12
5039.040671	152.462461	-155.926919	4.10463806849535e-12	9.97235706262462e-13	-9.97235706262462e-13
8921.734025	91.375387	-264.847882	3.90309150132519e-12	1.03333795266054e-12	-1.03333795266054e-12
9112.207082	61.370150	-99.097670	5.80628615324358e-12	1.52064293431541e-12	-1.52064293431541e-12
9254.700870	104.417302	-81.123638	5.12290093928608e-12	1.32744226275624e-12	-1.32744226275624e-12
9445.519590	76.573762	-86.401418	5.92412092471766e-12	1.52961748846611e-12	-1.52961748846611e-12
9645.700552	74.470360	-123.607200	4.88642638193236e-12	1.27521030293866e-12	-1.27521030293866e-12
9809.628663	113.634469	-89.457751	4.78043719620662e-12	1.25649136605124e-12	-1.25649136605124e-12
10082.304274	114.255958	-159.041142	3.60565337259222e-12	9.44292591388765e-13	-9.44292591388765e-13
10292.213462	132.512230	-95.653230	4.913386900573e-12	1.28220711846049e-12	-1.28220711846049e-12
10613.309834	124.830038	-188.584143	3.05372304165705e-12	8.17314266646002e-13	-8.17314266646002e-13
10840.326398	130.993473	-102.186527	4.74579284010837e-12	1.16590463677827e-12	-1.16590463677827e-12
14690.195042	175.222930	-256.524659	2.56837385233537e-12	6.69959929192919e-13	-6.69959929192919e-13
15068.941869	225.226143	-203.523897	2.27633450293539e-12	5.93793568358445e-13	-5.93793568358445e-13
15475.269277	122.283375	-181.101265	3.56693803047088e-12	9.24709992957731e-13	-9.24709992957731e-13
15841.081305	242.890006	-243.528654	2.12870999010938e-12	5.42478647171476e-13	-5.42478647171476e-13
16368.689345	384.728606	-284.718034	2.71303181351171e-12	5.22491238064103e-13	-5.22491238064103e-13
20641.632778	201.989174	-420.479035	1.99839989338816e-12	5.2884057926373e-13	-5.2884057926373e-13
20976.291759	143.134312	-132.669808	3.54280757120026e-12	9.27928199639436e-13	-9.27928199639436e-13
21331.610544	178.956088	-212.184472	2.51324311274566e-12	6.54194929421906e-13	-6.54194929421906e-13
21689.149376	230.109236	-178.582744	2.54296601262544e-12	6.46815512311013e-13	-6.46815512311013e-13
22265.075802	268.464950	-345.817190	1.68156060543143e-12	4.30325452175998e-13	-4.30325452175998e-13
26258.887291	256.576081	-264.944279	1.86261303417675e-12	4.90867454279457e-13	-4.90867454279457e-13
27096.016920	281.961412	-580.553548	1.11225170189836e-12	2.96829876289306e-13	-2.96829876289306e-13
27825.299328	487.896184	-447.320996	1.88111762796088e-12	3.67041658082059e-13	-3.67041658082059e-13
32121.888356	307.905336	-349.009884	1.47712348663078e-12	3.87673396780754e-13	-3.87673396780754e-13
32971.325847	325.997745	-541.532155	1.09713229469913e-12	2.92152900283001e-13	-2.92152900283001e-13
33761.761065	332.878107	-464.437473	1.20400713996524e-12	3.17968784145294e-13	-3.17968784145294e-13
38859.916594	1015.917238	-1302.778890	7.45653782331115e-13	1.53877931167399e-13	-1.53877931167399e-13
44651.815727	1003.468685	-1315.831503	7.20382553152297e-13	1.47029847464122e-13	-1.47029847464122e-13
50514.126593	923.459258	-1240.314870	7.45021994501161e-13	1.54543209009902e-13	-1.54543209009902e-13
55889.292705	1329.714147	-741.315653	7.63241973916013e-13	1.58310598677508e-13	-1.58310598677508e-13
62244.807795	4460.634017	-1567.989691	5.30589773843154e-13	1.41764155891216e-13	-1.41764155891216e-13
67731.386664	1047.592248	-1025.944852	6.763596961468e-13	1.54508970840133e-13	-1.54508970840133e-13
76759.287204	3579.346328	-4577.521441	5.63666636314163e-13	1.02353492557406e-13	-1.02353492557406e-13
85737.158088	4781.448424	-1991.930405	3.45205564237258e-13	8.84683158431943e-14	-8.84683158431943e-14
154815.025994	16768.949418	-23982.263302	2.52369602595999e-13	6.33812852673559e-14	-6.33812852673559e-14
221452.490675	43311.875717	-44646.127603	1.24451493587862e-13	3.28750695689385e-14	-3.28750695689385e-14
337118.504176	77287.004975	-67851.141765	6.82345468557405e-14	1.97019309718946e-14	-1.97019309718946e-14
