READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT wt mode data
107.045349	2.729653	-2.134457	1.21477477762824e-09	1.88438453705571e-10	-1.88438453705571e-10
112.119378	3.169138	-2.344376	7.54310603769323e-10	1.37717588978027e-10	-1.37717588978027e-10
117.391648	1.496051	-2.103132	1.12942701046092e-09	2.11317884351344e-10	-2.11317884351344e-10
121.399967	2.552883	-2.512269	7.99243462477253e-10	1.4953987040286e-10	-1.4953987040286e-10
127.346211	4.048718	-3.393361	5.41501485899958e-10	1.01315937746984e-10	-1.01315937746984e-10
134.263444	3.577257	-2.868515	6.22379520124456e-10	1.16448365051104e-10	-1.16448365051104e-10
142.642827	5.043558	-4.802126	3.98110462383537e-10	7.63586001555058e-11	-7.63586001555058e-11
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT pc mode data
167.383570	7.852582	-9.698606	2.90834545507027e-10	6.53894931613466e-11	-6.53894931613466e-11
196.995787	10.835485	-21.759635	2.03371046827876e-10	3.98843273457728e-11	-3.98843273457728e-11
222.998756	14.920276	-15.167484	1.75560900865688e-10	3.87128726982985e-11	-3.87128726982985e-11
255.527282	25.016149	-17.608251	1.18085089336852e-10	2.65495135200444e-11	-2.65495135200444e-11
312.450127	25.761544	-31.906696	9.06237756490451e-11	1.99834283742378e-11	-1.99834283742378e-11
365.565498	22.792414	-27.353826	9.86909285639047e-11	2.23113920067086e-11	-2.23113920067086e-11
418.226436	32.814376	-29.868524	8.2211719679845e-11	1.82241454720596e-11	-1.82241454720596e-11
510.082204	43.758468	-59.041392	4.46642555493196e-11	1.00420546546196e-11	-1.00420546546196e-11
609.829633	44.303518	-55.988962	3.3201050279623e-11	6.76012830098318e-12	-6.76012830098318e-12
11646.913346	565.646106	-660.424354	1.72326003592511e-12	4.5781312408443e-13	-4.5781312408443e-13
24662.908410	4903.096662	-3386.220418	9.48835490330425e-13	1.95634896493128e-13	-1.95634896493128e-13
146175.995484	45194.556827	-32180.761953	1.6766921888339e-13	4.59436132159995e-14	-4.59436132159995e-14
