!TIME		Err (pos)	Err(neg)	Flux		Error
     131.898	     1.364	     -0.947	5.34870e-07	4.52652e-08
     134.385	     1.168	     -1.123	3.81094e-07	3.20466e-08
     136.719	     1.223	     -1.165	3.86782e-07	3.23492e-08
     138.833	     0.961	     -0.892	3.99486e-07	4.30912e-08
     145.037	     1.159	     -1.081	5.33754e-07	5.23907e-08
     147.152	     1.074	     -0.956	6.18463e-07	5.76164e-08
     149.281	     1.045	     -1.055	6.10590e-07	5.56936e-08
     151.755	     1.424	     -1.430	4.20406e-07	4.11449e-08
     154.548	     1.401	     -1.370	4.46529e-07	4.23046e-08
     157.179	     1.492	     -1.230	3.28458e-07	3.76568e-08
     160.276	     1.642	     -1.605	3.75094e-07	3.61145e-08
     163.337	     1.535	     -1.419	4.16794e-07	3.96743e-08
     166.098	     1.263	     -1.226	3.13992e-07	3.86519e-08
     168.866	     1.200	     -1.506	2.87702e-07	3.55740e-08
     171.231	     1.310	     -1.165	3.26185e-07	3.87690e-08
     174.138	     1.527	     -1.597	2.54049e-07	3.07701e-08
     177.139	     1.539	     -1.473	2.58953e-07	3.19241e-08
     180.155	     1.739	     -1.478	2.47081e-07	2.98823e-08
     183.652	     1.816	     -1.759	2.19476e-07	2.68973e-08
     187.299	     1.996	     -1.831	2.08937e-07	2.50859e-08
     191.100	     1.962	     -1.805	2.17359e-07	2.55040e-08
     195.001	     1.640	     -1.940	2.35199e-07	1.90901e-08
     198.250	     1.666	     -1.609	2.18283e-07	1.80151e-08
     201.885	     1.839	     -1.968	1.88928e-07	1.54399e-08
     205.498	     1.573	     -1.774	1.92901e-07	1.58426e-08
     208.656	     1.767	     -1.585	1.89408e-07	1.57222e-08
     212.093	     1.758	     -1.671	1.93877e-07	1.53618e-08
     215.847	     2.184	     -1.997	1.52557e-07	1.26458e-08
     220.345	     2.018	     -2.314	1.45392e-07	1.21122e-08
     224.310	     1.797	     -1.946	1.74756e-07	1.40674e-08
     227.920	     2.089	     -1.813	1.65528e-07	1.34171e-08
     232.065	     2.045	     -2.056	1.57814e-07	1.28787e-08
     236.286	     2.274	     -2.177	1.45200e-07	1.18651e-08
     241.099	     2.389	     -2.538	1.26799e-07	1.07559e-08
     244.873	     1.251	     -1.386	1.24101e-07	1.41584e-08
     248.989	     3.274	     -2.866	1.02568e-07	8.60389e-09
     253.501	     1.239	     -1.237	1.25170e-07	1.51497e-08
     257.824	     2.799	     -3.084	1.06880e-07	9.00885e-09
     262.019	     1.944	     -1.396	9.40969e-08	1.12188e-08
     267.313	     3.276	     -3.349	9.84775e-08	7.96741e-09
     272.285	     1.671	     -1.697	9.76802e-08	1.10801e-08
     275.738	     1.990	     -1.781	8.42757e-08	9.92897e-09
     279.858	     2.115	     -2.130	7.57153e-08	8.81589e-09
     284.279	     2.598	     -2.306	6.47799e-08	7.63206e-09
     291.700	     4.720	     -4.824	6.79326e-08	5.53555e-09
     299.143	     2.248	     -2.723	6.47371e-08	7.53764e-09
     304.062	     3.203	     -2.672	5.23929e-08	6.39936e-09
     309.823	     2.248	     -2.558	6.75255e-08	7.77103e-09
     314.986	     3.132	     -2.915	5.33647e-08	6.17724e-09
     321.052	     2.451	     -2.934	5.94686e-08	6.94456e-09
     326.574	     3.156	     -3.071	5.36674e-08	5.98435e-09
     332.651	     2.671	     -2.921	6.00334e-08	6.65649e-09
     339.000	     4.170	     -3.678	3.96510e-08	4.78461e-09
     346.371	     3.337	     -3.201	3.27950e-08	4.66980e-09
     353.113	     3.798	     -3.405	4.38786e-08	5.20036e-09
     360.362	     4.285	     -3.451	3.99729e-08	4.85274e-09
     368.558	     4.805	     -3.911	3.48880e-08	4.31386e-09
     376.831	     3.312	     -3.468	4.84136e-08	5.50749e-09
     383.593	     4.365	     -3.449	4.30688e-08	4.76202e-09
     391.397	     3.407	     -3.440	3.11993e-08	4.46219e-09
     400.104	     4.674	     -5.300	3.50461e-08	3.40650e-09
     407.747	     3.213	     -2.969	3.05036e-08	1.78611e-09
     414.591	     4.014	     -3.631	2.89646e-08	1.58123e-09
     422.579	     3.688	     -3.974	2.92768e-08	1.58165e-09
     429.747	     3.062	     -3.480	2.83338e-08	1.67404e-09
     436.736	     3.736	     -3.927	2.33792e-08	1.43830e-09
     444.781	     4.258	     -4.309	2.66916e-08	1.41147e-09
     452.875	     3.641	     -3.836	2.36853e-08	1.47727e-09
     460.141	     4.284	     -3.625	2.32389e-08	1.39211e-09
     468.581	     4.116	     -4.157	2.19784e-08	1.33171e-09
     477.441	     4.746	     -4.744	2.36438e-08	1.27191e-09
     486.345	     4.207	     -4.158	2.20384e-08	1.32946e-09
     494.500	     3.915	     -3.947	2.35277e-08	1.40402e-09
     503.074	     5.127	     -4.660	1.84482e-08	1.10729e-09
     512.228	     4.047	     -4.027	2.34719e-08	1.36145e-09
     521.307	     4.836	     -5.032	1.81211e-08	1.12441e-09
     530.813	     4.730	     -4.669	1.99960e-08	1.17606e-09
     540.532	     5.157	     -4.989	1.80855e-08	1.08830e-09
     550.300	     4.950	     -4.611	1.92321e-08	1.14867e-09
     560.270	     4.696	     -5.020	1.95897e-08	1.13183e-09
     569.461	     4.554	     -4.495	2.07305e-08	1.21011e-09
     579.266	     4.746	     -5.251	1.86482e-08	1.09530e-09
     589.661	     5.205	     -5.649	1.68519e-08	1.01544e-09
     600.107	     5.375	     -5.241	1.74649e-08	1.03529e-09
     610.681	     5.513	     -5.199	1.79429e-08	1.02988e-09
     621.317	     5.315	     -5.123	1.78331e-08	1.04947e-09
     631.946	     6.138	     -5.314	1.56139e-08	9.65310e-10
     643.669	     5.313	     -5.584	1.72804e-08	1.00327e-09
     655.394	     6.458	     -6.412	1.72461e-08	9.43223e-10
     666.865	     5.185	     -5.013	1.85629e-08	1.07903e-09
     677.653	     5.908	     -5.603	1.61294e-08	9.56393e-10
     690.448	     6.681	     -6.887	1.63829e-08	8.89014e-10
     703.306	     6.707	     -6.177	1.45845e-08	8.55457e-10
     716.510	     6.264	     -6.498	1.47924e-08	8.66011e-10
     728.871	     6.098	     -6.096	1.52181e-08	9.00234e-10
     741.497	     6.363	     -6.529	1.41350e-08	8.52771e-10
