READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT wt mode data
155.135657	4.366424	-3.979460	2.19420182955053e-10	4.00604609436558e-11	-4.00604609436558e-11
164.628534	4.228193	-5.126453	1.93655823274098e-10	3.53565663876662e-11	-3.53565663876662e-11
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT pc mode data
182.887390	6.652982	-10.898206	1.83449441148401e-10	3.82518603054871e-11	-3.82518603054871e-11
202.388743	9.717449	-12.848371	1.25014953537576e-10	2.81030427151188e-11	-2.81030427151188e-11
221.033312	11.131440	-8.927120	1.50942657906939e-10	3.32739935463302e-11	-3.32739935463302e-11
242.648544	12.082048	-10.483792	1.41509041033279e-10	3.10363460527469e-11	-3.10363460527469e-11
273.808638	18.531654	-19.078046	8.90950604435675e-11	2.02437874013556e-11	-2.02437874013556e-11
305.549486	11.863986	-13.209194	1.43259542476846e-10	3.12617826482272e-11	-3.12617826482272e-11
333.545898	18.969993	-16.132427	8.9587516438003e-11	2.01390367886264e-11	-2.01390367886264e-11
371.886735	23.253537	-19.370843	6.68972358934047e-11	1.50383071017392e-11	-1.50383071017392e-11
412.523495	22.733877	-17.383223	7.32275080812442e-11	1.66383971279851e-11	-1.66383971279851e-11
475.289553	37.694618	-40.032181	4.05273988640327e-11	9.15921106858874e-12	-9.15921106858874e-12
563.810114	46.959398	-50.825942	3.32524636794484e-11	7.30011467409148e-12	-7.30011467409148e-12
663.109109	50.460423	-52.339597	2.77545969314862e-11	6.2061363843926e-12	-6.2061363843926e-12
773.467785	37.887127	-59.898253	2.51957067730734e-11	5.52603053940902e-12	-5.52603053940902e-12
844.306966	37.252865	-32.952055	2.31342736600798e-11	5.20096350252869e-12	-5.20096350252869e-12
921.757565	30.007147	-40.197733	2.42671347241765e-11	5.51533766608861e-12	-5.51533766608861e-12
976.588077	22.815675	-24.823365	3.31814329436284e-11	7.41962760482592e-12	-7.41962760482592e-12
1040.918437	33.704854	-41.514686	1.90201307022783e-11	4.25304798901042e-12	-4.25304798901042e-12
1101.688407	28.095925	-27.065115	2.43985391638022e-11	5.51505754188885e-12	-5.51505754188885e-12
1163.770071	43.741141	-33.985739	1.68281216889113e-11	3.7832659637652e-12	-3.7832659637652e-12
1245.028489	25.165663	-37.517277	1.97654296969765e-11	4.46776272435257e-12	-4.46776272435257e-12
1303.134648	37.264464	-32.940496	1.69267705026602e-11	3.84703966716479e-12	-3.84703966716479e-12
1398.132786	82.670986	-57.733674	1.6507976429227e-11	2.63237954595809e-12	-2.63237954595809e-12
5655.171608	64.154824	-48.674284	1.0439727717505e-11	2.35393130277133e-12	-2.35393130277133e-12
5782.621007	69.593044	-63.294576	8.98861279424397e-12	2.04386453241062e-12	-2.04386453241062e-12
5931.729248	43.343164	-79.515196	1.02239910490764e-11	2.31496099468167e-12	-2.31496099468167e-12
6010.266182	40.025609	-35.193771	1.701798003826e-11	3.80532715275572e-12	-3.80532715275572e-12
6101.389009	46.688063	-51.097217	1.39763271823505e-11	2.99107990066018e-12	-2.99107990066018e-12
6212.725117	68.239615	-64.648045	8.95605844203191e-12	2.01942104614994e-12	-2.01942104614994e-12
6313.260634	50.445478	-32.295902	1.36712878550252e-11	3.08257707594481e-12	-3.08257707594481e-12
6423.292984	60.764248	-59.586872	9.00105066905961e-12	2.01269842836403e-12	-2.01269842836403e-12
6529.870808	51.971724	-45.813576	1.11938101435267e-11	2.50300499650627e-12	-2.50300499650627e-12
6656.472835	43.213497	-74.630303	9.25015456965202e-12	2.1033296887858e-12	-2.1033296887858e-12
