READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT wt mode data
85.013993	0.723682	-0.735207	2.59672783751622e-09	3.98618460881595e-10	-3.98618460881595e-10
86.545134	0.911150	-0.807458	2.22840076130283e-09	3.32190347673163e-10	-3.32190347673163e-10
88.209093	0.510355	-0.752809	2.99147520899618e-09	4.45942819087749e-10	-4.45942819087749e-10
89.711796	0.733411	-0.992348	2.16374240266126e-09	3.2255164701451e-10	-3.2255164701451e-10
91.250594	0.785124	-0.805387	2.31975108894539e-09	3.45808052801121e-10	-3.45808052801121e-10
93.028436	0.834452	-0.992719	1.9922088476874e-09	2.96980974988069e-10	-2.96980974988069e-10
94.977646	0.851164	-1.114757	1.80410239773322e-09	2.72896384774135e-10	-2.72896384774135e-10
96.859775	1.283673	-1.030966	1.52883287407875e-09	2.27904911236008e-10	-2.27904911236008e-10
99.205305	1.256334	-1.061857	1.50095389320612e-09	2.23748972084518e-10	-2.23748972084518e-10
101.398892	0.980612	-0.937254	1.78653150868117e-09	2.66320387131184e-10	-2.66320387131184e-10
104.022088	1.508263	-1.642584	1.08142421439779e-09	1.61209207069829e-10	-1.61209207069829e-10
107.252150	1.870214	-1.721798	9.49440362261446e-10	1.41534222606355e-10	-1.41534222606355e-10
110.964190	1.486925	-1.841826	9.90109345130288e-10	1.54262916617336e-10	-1.54262916617336e-10
114.800215	1.849616	-2.349100	8.14140897223859e-10	1.21364961782299e-10	-1.21364961782299e-10
118.390574	1.851300	-1.740743	6.33675869936436e-10	1.15692845823235e-10	-1.15692845823235e-10
122.106444	1.848455	-1.864571	8.92796864429622e-10	1.3504833760242e-10	-1.3504833760242e-10
125.468274	1.811805	-1.513375	6.61864488653022e-10	1.20839397351811e-10	-1.20839397351811e-10
128.683785	2.079806	-1.403706	6.22496020854295e-10	1.13651713064731e-10	-1.13651713064731e-10
132.464331	2.001608	-1.700740	8.54060192366592e-10	1.29188846290854e-10	-1.29188846290854e-10
136.657055	1.374260	-2.191116	5.79150303787978e-10	1.08084696591161e-10	-1.08084696591161e-10
139.945171	1.961064	-1.913856	5.37978855596292e-10	9.82210374516665e-11	-9.82210374516665e-11
143.832279	1.674881	-1.926045	5.73857055260349e-10	1.04771453965125e-10	-1.04771453965125e-10
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT pc mode data
155.063997	5.500655	-4.528613	3.11786424224213e-10	6.7396904682982e-11	-6.7396904682982e-11
166.026448	7.074704	-5.461796	2.56137901065979e-10	5.38794968284747e-11	-5.38794968284747e-11
179.951632	5.686139	-6.850481	3.06784240564831e-10	5.81857834848281e-11	-5.81857834848281e-11
191.162857	9.518774	-5.525085	1.94638150420898e-10	4.24667316039937e-11	-4.24667316039937e-11
210.999636	12.247796	-10.318004	1.22860981466334e-10	2.70696870002492e-11	-2.70696870002492e-11
233.079405	12.733806	-9.831974	1.16026788583664e-10	2.60755045303766e-11	-2.60755045303766e-11
261.724114	14.176857	-15.910903	1.09072124861122e-10	2.18144140679343e-11	-2.18144140679343e-11
292.125399	13.863272	-16.224428	8.6683708091018e-11	1.94809984984862e-11	-1.94809984984862e-11
325.033643	18.564709	-19.044971	6.93176989672396e-11	1.55782388793067e-11	-1.55782388793067e-11
364.781939	21.440713	-21.183587	6.44873023302642e-11	1.4072277226422e-11	-1.4072277226422e-11
407.609896	21.236995	-21.387244	6.05008216636298e-11	1.37354861540981e-11	-1.37354861540981e-11
449.324024	27.161808	-20.477132	5.46814149974493e-11	1.22889392273784e-11	-1.22889392273784e-11
