READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT wtslew mode data
84.3076843782649	1.11514461086705	-0.973562392932351	2.63025991664251e-09	6.56102096416056e-10	-6.56102096416056e-10
86.2034135242709	0.806344488126896	-0.780584535138999	2.68498308831176e-09	6.6975245371632e-10	-6.6975245371632e-10
87.6454452590988	0.68618772945706	-0.635687246701039	3.17782787136316e-09	7.92689541918806e-10	-7.92689541918806e-10
89.3331550158239	0.800706959948954	-1.00152202726805	2.31426934326173e-09	5.77280198879983e-10	-5.77280198879983e-10
91.5573908716385	1.56986713111947	-1.42352889586563	1.72020536675688e-09	4.13769800397474e-10	-4.13769800397474e-10
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT wt mode data
100.974172	0.690070	-0.692310	2.92581599916373e-09	4.36154868466939e-10	-4.36154868466939e-10
102.548717	0.974706	-0.884474	2.13443132859411e-09	3.23079829069e-10	-3.23079829069e-10
104.631997	1.266528	-1.108575	1.65002544638875e-09	2.49757396993752e-10	-2.49757396993752e-10
107.084443	1.039771	-1.185918	1.75496882138597e-09	2.6161529524805e-10	-2.6161529524805e-10
108.963574	1.032274	-0.839360	2.06193849349178e-09	3.1210692647037e-10	-3.1210692647037e-10
111.120003	0.955633	-1.124155	1.79117131617602e-09	2.84055307070302e-10	-2.84055307070302e-10
113.429160	1.418326	-1.353524	1.41454408802076e-09	2.10867796683794e-10	-2.10867796683794e-10
116.067569	0.856139	-1.220083	1.84450637008136e-09	2.83528476886182e-10	-2.83528476886182e-10
117.946521	1.014286	-1.022814	1.89957840275981e-09	2.87531105787901e-10	-2.87531105787901e-10
120.171558	0.877912	-1.210751	1.87071247374203e-09	2.78869380239605e-10	-2.78869380239605e-10
122.179984	1.331791	-1.130514	1.53446748315501e-09	2.39562989140098e-10	-2.39562989140098e-10
124.997560	1.159762	-1.485785	1.47511226235753e-09	2.23281501317471e-10	-2.23281501317471e-10
127.179539	1.061108	-1.022218	1.83922405229889e-09	2.87141968310326e-10	-2.87141968310326e-10
129.101178	1.062712	-0.860531	2.0901638541877e-09	3.11583255230889e-10	-3.11583255230889e-10
131.235513	0.801784	-1.071623	2.17291390207418e-09	3.23918872689225e-10	-3.23918872689225e-10
132.859338	0.992666	-0.822041	2.23725635018597e-09	3.38644011945691e-10	-3.38644011945691e-10
134.905226	1.017658	-1.053222	1.95185150193864e-09	2.90964841464886e-10	-2.90964841464886e-10
137.142203	1.073965	-1.219318	1.7310863311744e-09	2.5805510352558e-10	-2.5805510352558e-10
139.154138	0.835821	-0.937971	2.1786748730468e-09	3.29776803203603e-10	-3.29776803203603e-10
140.968402	1.017726	-0.978443	1.96089628585427e-09	2.92313149049725e-10	-2.92313149049725e-10
143.170537	0.961189	-1.184408	1.82673862793611e-09	2.72314136631355e-10	-2.72314136631355e-10
145.585168	1.165407	-1.453442	1.5001027234576e-09	2.23622109307568e-10	-2.23622109307568e-10
148.068192	1.456027	-1.317617	1.39637936875494e-09	2.11364016787871e-10	-2.11364016787871e-10
150.676873	1.288309	-1.152654	1.58302593727106e-09	2.39615895930811e-10	-2.39615895930811e-10
153.235445	1.015900	-1.270264	1.7068745397939e-09	2.54445821006878e-10	-2.54445821006878e-10
155.329684	1.113532	-1.078339	1.78633033675552e-09	2.66290444893396e-10	-2.66290444893396e-10
157.489748	1.127541	-1.046532	1.79250948562042e-09	2.71324598805468e-10	-2.71324598805468e-10
160.398421	1.405261	-1.781132	1.20527622140011e-09	1.8816920850757e-10	-1.8816920850757e-10
162.879636	1.140811	-1.075955	1.82047744977157e-09	2.71380778167778e-10	-2.71380778167778e-10
165.356538	0.982095	-1.336090	1.75559697298891e-09	2.65737258311865e-10	-2.65737258311865e-10
167.975687	1.387473	-1.637054	1.39141312907041e-09	2.07419651365515e-10	-2.07419651365515e-10
170.607848	1.281654	-1.244688	1.65247473615307e-09	2.46336353109365e-10	-2.46336353109365e-10
173.709728	1.713079	-1.820226	1.15693516124316e-09	1.7314865053739e-10	-1.7314865053739e-10
176.768404	1.506348	-1.345597	1.37282970249448e-09	2.07799397979602e-10	-2.07799397979602e-10
179.785807	0.949448	-1.511054	1.61228986712759e-09	2.44959893026537e-10	-2.44959893026537e-10
182.294956	1.470143	-1.559701	1.31479011484249e-09	1.95997305579279e-10	-1.95997305579279e-10
185.359996	1.273027	-1.594896	1.35379162160273e-09	2.08098228205251e-10	-2.08098228205251e-10
188.105580	1.578635	-1.472558	8.20810125944176e-10	1.60686172177056e-10	-1.60686172177056e-10
191.484907	1.376821	-1.800692	1.24657185615114e-09	1.85827925504116e-10	-1.85827925504116e-10
194.578162	1.731487	-1.716434	1.22800827479543e-09	1.88763412127365e-10	-1.88763412127365e-10
198.341100	1.775862	-2.031452	1.05773481371885e-09	1.73890546084538e-10	-1.73890546084538e-10
