READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT wtslew mode data
79.6884418360198	0.894109123670333	-0.783551851991859	2.20139962307116e-09	5.49125544060372e-10	-5.49125544060372e-10
83.1831137656434	3.89952223308254	-2.60056280595327	1.25971566267689e-09	2.89516843964817e-10	-2.89516843964817e-10
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT wt mode data
96.653424	1.679307	-1.759772	1.04724165326158e-09	1.60652700824113e-10	-1.60652700824113e-10
100.067191	2.350430	-1.734460	6.17684097847721e-10	1.15670021536844e-10	-1.15670021536844e-10
104.545559	2.332345	-2.127938	6.10133137328254e-10	1.11394557861917e-10	-1.11394557861917e-10
108.938335	2.010225	-2.060432	6.81471259638715e-10	1.24419038317513e-10	-1.24419038317513e-10
113.784131	2.416427	-2.835571	4.94938061221184e-10	9.23223493596867e-11	-9.23223493596867e-11
121.332726	4.306113	-5.132168	2.59733138419359e-10	4.84488742506997e-11	-4.84488742506997e-11
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT pc mode data
149.115564	15.539048	-12.041481	1.21653751798816e-10	2.74897928625878e-11	-2.74897928625878e-11
188.225957	16.545835	-23.571345	8.7744813722662e-11	1.92112339074721e-11	-1.92112339074721e-11
225.696789	24.206823	-20.924997	8.12047802439507e-11	1.73679031443129e-11	-1.73679031443129e-11
275.055989	30.008743	-25.152377	5.43395241863822e-11	1.21506846580585e-11	-1.21506846580585e-11
353.457472	56.914880	-48.392740	1.60503947033024e-11	3.60173350751164e-12	-3.60173350751164e-12
539.483897	139.168415	-129.111545	9.47132565133201e-12	1.73332428450054e-12	-1.73332428450054e-12
4760.883771	157.195961	-193.828848	2.8744535394747e-12	7.56823123746117e-13	-7.56823123746117e-13
5095.532644	191.123327	-177.452913	2.9323063347814e-12	7.44327255853707e-13	-7.44327255853707e-13
5505.992536	139.210515	-219.336565	2.78997154606424e-12	7.41920752776721e-13	-7.41920752776721e-13
5792.118168	158.978364	-146.915116	3.37336152322154e-12	8.76634385873594e-13	-8.76634385873594e-13
6135.716367	254.155664	-184.619836	3.11718749443043e-12	7.00450728810743e-13	-7.00450728810743e-13
32555.033982	1139.720229	-3257.320231	1.16404901736759e-12	3.09207388548203e-13	-3.09207388548203e-13
34421.910598	902.583814	-727.156386	1.12514099506596e-12	2.24198764123497e-13	-2.24198764123497e-13
39156.764253	279.699259	-337.101641	1.76199085025498e-12	4.65824003842095e-13	-4.65824003842095e-13
40386.770055	712.051197	-950.306543	1.20239778915997e-12	2.34498705643789e-13	-2.34498705643789e-13
45040.194184	474.363328	-443.934172	1.33098641824005e-12	3.82588785911374e-13	-3.82588785911374e-13
46182.157055	693.860317	-667.599543	8.40912608587958e-13	2.21474925718639e-13	-2.21474925718639e-13
50838.845322	608.004550	-546.184050	1.10254742921923e-12	2.89462012058374e-13	-2.89462012058374e-13
53050.402624	3539.921108	-1603.552752	9.04399086512448e-13	2.13131542367742e-13	-2.13131542367742e-13
80310.576742	1202.522990	-1111.714910	7.38485470880989e-13	1.89725433968437e-13	-1.89725433968437e-13
103977.870553	4736.415639	-1691.629481	4.89560117522976e-13	1.26678830716351e-13	-1.26678830716351e-13
130355.923164	2955.120787	-9659.460973	6.1217064230758e-13	1.34057009377662e-13	-1.34057009377662e-13
160598.731541	7154.647891	-17179.900829	4.0490946454763e-13	1.08908010581637e-13	-1.08908010581637e-13
215034.842789	16376.445562	-42816.012338	2.78466535107982e-13	7.22128134802549e-14	-7.22128134802549e-14
247750.210709	11899.522322	-11713.405058	3.34496633941374e-13	7.41397727107982e-14	-7.41397727107982e-14
286913.723079	13559.254433	-16538.864607	2.36962783630746e-13	5.99415045428894e-14	-5.99415045428894e-14
367249.051795	31302.338917	-62388.422331	1.95084054343185e-13	3.9077584717342e-14	-3.9077584717342e-14
512185.379762	12789.250749	-11198.512451	2.29213853368456e-13	5.88794661843065e-14	-5.88794661843065e-14
642658.773382	107803.649549	-49346.930491	1.14467580124758e-13	2.61769452007493e-14	-2.61769452007493e-14
1128686.858795	257602.789837	-223547.607823	3.38511663174153e-14	1.04447836592769e-14	-1.04447836592769e-14
