READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT pc mode data
2872.035774	32.400538	-30.282450	1.90445874943521e-11	4.30264455037752e-12	-4.30264455037752e-12
2928.100051	21.468021	-23.663739	2.67628775640127e-11	6.04641359017803e-12	-6.04641359017803e-12
2977.854229	34.396843	-28.286157	3.70674797325721e-11	8.14050419403925e-12	-8.14050419403925e-12
3051.174513	38.803499	-38.923441	3.19167845880959e-11	7.18476277692974e-12	-7.18476277692974e-12
3139.372965	43.375967	-49.394953	2.63584806879919e-11	5.93351888481085e-12	-5.93351888481085e-12
3226.607659	48.912133	-43.858727	2.7263600013179e-11	5.98745876335234e-12	-5.98745876335234e-12
3318.935191	41.833521	-43.415399	2.58974370194429e-11	5.82974425572014e-12	-5.82974425572014e-12
3386.313634	29.616177	-25.544923	2.26673625077902e-11	5.10345395855019e-12	-5.10345395855019e-12
3451.839535	34.295277	-35.909723	2.48962676485924e-11	5.6242037707015e-12	-5.6242037707015e-12
3550.213941	63.794331	-64.079129	2.0120129622289e-11	4.4470877669576e-12	-4.4470877669576e-12
3660.921709	43.350183	-46.913437	2.67941006400784e-11	6.05190862766016e-12	-6.05190862766016e-12
3753.852422	58.234350	-49.580530	2.23352665715594e-11	5.02787657434222e-12	-5.02787657434222e-12
3851.521283	50.829109	-39.434511	2.78912404321371e-11	6.10576988631358e-12	-6.10576988631358e-12
3928.273608	29.237923	-25.923217	2.49876428627322e-11	5.62541344759741e-12	-5.62541344759741e-12
3984.551796	25.613535	-27.040265	2.27695624667117e-11	5.1442005320126e-12	-5.1442005320126e-12
4048.736416	31.633956	-38.571084	1.71544297132597e-11	3.86223577704877e-12	-3.86223577704877e-12
4131.814106	46.341886	-51.443734	1.90123785352072e-11	4.2946634627405e-12	-4.2946634627405e-12
4226.678252	56.785339	-48.522261	2.27542981808379e-11	5.13946318578657e-12	-5.13946318578657e-12
4318.893640	42.296991	-35.430049	1.85583622938982e-11	4.17837737840508e-12	-4.17837737840508e-12
4392.033908	26.825184	-30.843276	2.30505209331392e-11	4.929721082273e-12	-4.929721082273e-12
4452.514306	46.579146	-33.655214	1.49931641440209e-11	3.38734222096813e-12	-3.38734222096813e-12
4541.478639	40.356533	-42.385187	1.53620465690194e-11	3.36323687370045e-12	-3.36323687370045e-12
4628.521466	36.055406	-46.686294	1.44060748141414e-11	3.26595403507736e-12	-3.26595403507736e-12
4709.893976	34.917276	-45.317104	1.49316201391103e-11	3.36178764775964e-12	-3.36178764775964e-12
4787.758251	29.765441	-42.946999	1.67090367373724e-11	3.7619882491417e-12	-3.7619882491417e-12
4864.504396	30.746356	-46.980704	1.57403996487835e-11	3.56845414612596e-12	-3.56845414612596e-12
4952.208889	58.378803	-56.958137	1.06387059614066e-11	2.40355212469606e-12	-2.40355212469606e-12
5035.495554	37.775277	-24.907863	1.96317709029363e-11	4.42005698364979e-12	-4.42005698364979e-12
5107.480257	20.951735	-34.209425	2.21760635161961e-11	4.97575801712089e-12	-4.97575801712089e-12
5158.478562	42.665870	-30.046570	1.65812224175162e-11	3.74609885098595e-12	-3.74609885098595e-12
5292.467653	74.160278	-91.323222	1.33713256422495e-11	2.21506865189423e-12	-2.21506865189423e-12
8613.311190	77.056982	-50.816078	9.45695470808645e-12	2.13154704714403e-12	-2.13154704714403e-12
8786.410016	86.992196	-96.041844	4.90629691191835e-12	1.28954561104294e-12	-1.28954561104294e-12
8982.110818	129.486434	-108.708606	3.72983863053971e-12	9.9457931309432e-13	-9.9457931309432e-13
9189.303164	132.908708	-77.705912	5.1793968992018e-12	1.23531640596451e-12	-1.23531640596451e-12
9441.063189	109.314603	-118.851317	3.99760537236175e-12	1.04319725785107e-12	-1.04319725785107e-12
9706.666684	109.486828	-156.288892	3.62886849719747e-12	9.25571912727084e-13	-9.25571912727084e-13
9909.406835	107.332157	-93.253323	6.12406368760542e-12	1.37302561516873e-12	-1.37302561516873e-12
10093.820563	115.982009	-77.081571	6.32969639682989e-12	1.42671563409246e-12	-1.42671563409246e-12
10290.056104	82.722227	-80.253533	7.52721218330591e-12	1.69210853765875e-12	-1.69210853765875e-12
10494.062307	114.404105	-121.283975	4.10385031871931e-12	1.04671747268492e-12	-1.04671747268492e-12
10739.827957	61.702115	-131.361545	4.73115078859765e-12	1.23906294873972e-12	-1.23906294873972e-12
10927.068852	210.423360	-125.538780	4.70919543140904e-12	9.39216297171025e-13	-9.39216297171025e-13
14545.428419	294.057612	-212.419867	1.86980018858503e-12	4.99824314937094e-13	-4.99824314937094e-13
15101.735281	359.565631	-262.249249	1.5396457199752e-12	4.0818541165213e-13	-4.0818541165213e-13
15775.431016	192.348456	-314.130104	1.90746760998056e-12	5.02589416146587e-13	-5.02589416146587e-13
