READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT wtslew mode data
97.9236059954768	1.51451599578367	-1.33215395013913	1.37214117194622e-09	3.42272143447283e-10	-3.42272143447283e-10
102.917570488896	3.36567853168017	-3.47944849763532	9.92236978170207e-10	2.26369668720092e-10	-2.26369668720092e-10
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT wt mode data
118.323664	2.037330	-2.545678	4.85608706582703e-10	9.31408980384089e-11	-9.31408980384089e-11
123.401726	2.574208	-3.040732	3.80684774115072e-10	7.48755528328083e-11	-7.48755528328083e-11
128.854486	2.291609	-2.878553	4.20609038188161e-10	8.06738277024055e-11	-8.06738277024055e-11
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT pc mode data
145.605490	6.085341	-8.958547	2.143459388732e-10	4.71307583445761e-11	-4.71307583445761e-11
161.981849	12.274843	-10.291017	1.35655828939912e-10	3.05764770586102e-11	-3.05764770586102e-11
186.649377	20.202474	-12.392686	9.11185449721952e-11	2.0537867718846e-11	-2.0537867718846e-11
259.327973	50.323979	-52.476121	2.63415001605556e-11	5.96117188886187e-12	-5.96117188886187e-12
386.908895	53.123557	-77.256943	1.12987264394321e-11	2.58946948101135e-12	-2.58946948101135e-12
532.230166	55.733986	-92.197714	1.07280387920839e-11	2.4484900338783e-12	-2.4484900338783e-12
645.904835	69.932376	-57.940683	1.46840569175275e-11	3.3238881594843e-12	-3.3238881594843e-12
760.140670	38.437901	-44.303459	2.59689099546908e-11	5.87840073640807e-12	-5.87840073640807e-12
854.826511	49.059241	-56.247939	1.92383769463323e-11	4.37277112740251e-12	-4.37277112740251e-12
960.192626	46.492926	-56.306874	1.68475535780479e-11	3.74884244871244e-12	-3.74884244871244e-12
1037.045417	44.859515	-30.359865	1.95417638408196e-11	4.36968693414957e-12	-4.36968693414957e-12
1109.800720	37.294272	-27.895788	2.21573304893957e-11	4.95451995005472e-12	-4.95451995005472e-12
1199.573359	55.335973	-52.478367	1.37615169868854e-11	3.08973089425958e-12	-3.08973089425958e-12
1285.483564	37.123108	-30.574232	2.3500376963858e-11	5.16813034147202e-12	-5.16813034147202e-12
1356.720119	28.569292	-34.113448	2.4586519238684e-11	5.52010610291388e-12	-5.52010610291388e-12
1458.526099	89.732052	-73.236688	1.27995933541513e-11	2.49424144866605e-12	-2.49424144866605e-12
5403.626293	79.222298	-86.261010	8.67450459708674e-12	1.97010623091087e-12	-1.97010623091087e-12
5557.124373	126.309959	-74.275781	7.13513358584948e-12	1.61417886845216e-12	-1.61417886845216e-12
5755.195470	76.170782	-71.761138	9.48535795952046e-12	2.15426468821106e-12	-2.15426468821106e-12
5904.257654	105.128298	-72.891402	6.71105517580423e-12	1.64257983317401e-12	-1.64257983317401e-12
6087.446911	99.958620	-78.060960	8.10923799378623e-12	1.82742722308063e-12	-1.82742722308063e-12
6254.238703	91.127769	-66.833171	9.31170599425876e-12	2.10660838187684e-12	-2.10660838187684e-12
6421.688744	91.667827	-76.322273	6.88690357008995e-12	1.73849589463997e-12	-1.73849589463997e-12
6592.842432	65.938339	-79.485861	9.70176396300059e-12	2.18628218408611e-12	-2.18628218408611e-12
6736.757525	74.969286	-77.976754	9.20581300998497e-12	2.06644552789312e-12	-2.06644552789312e-12
6911.277314	80.975838	-99.550502	7.58010335147743e-12	1.75598045090506e-12	-1.75598045090506e-12
7079.010004	63.681728	-86.756852	9.31436260109243e-12	2.10717196395436e-12	-2.10717196395436e-12
7247.801634	100.489317	-105.109903	9.58792783768306e-12	1.82709517672834e-12	-1.82709517672834e-12
11471.165649	142.899642	-170.515526	3.9884012890509e-12	1.05875698296986e-12	-1.05875698296986e-12
11793.447802	161.612850	-179.382510	3.74115531579741e-12	9.74831341532153e-13	-9.74831341532153e-13
12148.194298	225.588054	-193.133647	2.95015600026637e-12	7.8316363971118e-13	-7.8316363971118e-13
12491.703168	102.722744	-117.920816	5.58989267872006e-12	1.46110235895919e-12	-1.46110235895919e-12
12831.480335	291.976889	-237.054423	4.31288682612961e-12	8.26057886950542e-13	-8.26057886950542e-13
17895.560481	179.531151	-151.434469	3.3867803598228e-12	8.79916985778568e-13	-8.79916985778568e-13
18272.141992	194.090559	-197.050361	2.85585466912179e-12	7.44988290767057e-13	-7.44988290767057e-13
18681.058622	218.932690	-214.826070	2.92961745826152e-12	7.21006178747298e-13	-7.21006178747298e-13
23968.837018	226.224494	-164.916506	3.14190272729025e-12	8.21345153527816e-13	-8.21345153527816e-13
24499.221446	177.239466	-304.159934	2.57066369229104e-12	6.73390033685704e-13	-6.73390033685704e-13
30170.534712	281.026540	-724.404060	1.46907384596364e-12	3.74953129923603e-13	-3.74953129923603e-13
37217.784811	2626.024580	-3589.396900	1.82138951526988e-12	4.10287609682625e-13	-4.10287609682625e-13
79550.750210	2876.685642	-5426.603038	4.174604869191e-13	1.07487155285794e-13	-1.07487155285794e-13
