READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT wtslew mode data
63.3382499966446	0.627475978495028	-0.82957104071577	7.90689259025614e-09	1.972325537784e-09	-1.972325537784e-09
64.9759800398108	0.975151916869549	-1.01025406467115	4.12120538815329e-09	1.02800923886642e-09	-1.02800923886642e-09
66.9109365828039	0.940406410081692	-0.959804626123614	4.28187234575751e-09	1.06808661944844e-09	-1.06808661944844e-09
69.1459247943963	1.97092915801153	-1.29458180151066	3.85512744096738e-09	8.98217511258341e-10	-8.98217511258341e-10
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT wt mode data
79.757934	1.376913	-1.667132	1.72889947634531e-09	3.15652367879718e-10	-3.15652367879718e-10
82.841391	1.800137	-1.706545	1.68655638750672e-09	2.89241978283945e-10	-2.89241978283945e-10
86.359167	1.600418	-1.717639	2.16106931965435e-09	3.44144521234381e-10	-3.44144521234381e-10
89.977118	1.811129	-2.017534	1.23559929640014e-09	2.31182872082977e-10	-2.31182872082977e-10
93.735345	2.112841	-1.947098	1.05321091036779e-09	2.12501504425245e-10	-2.12501504425245e-10
98.301096	2.192383	-2.452910	9.30245635860777e-10	1.74050598731918e-10	-1.74050598731918e-10
102.066299	1.843096	-1.572820	1.32293735902598e-09	2.4153414761366e-10	-2.4153414761366e-10
107.459447	3.454335	-3.550052	6.78898745336656e-10	1.23949403016925e-10	-1.23949403016925e-10
113.516349	3.026586	-2.602567	8.75194164318692e-10	1.63750419404378e-10	-1.63750419404378e-10
118.948207	2.679430	-2.405272	9.3611984949785e-10	1.93825107291195e-10	-1.93825107291195e-10
124.683681	3.578285	-3.056043	8.00839388598331e-10	1.46212517869421e-10	-1.46212517869421e-10
133.973144	5.623601	-5.711177	4.53370265335393e-10	8.48264659546569e-11	-8.48264659546569e-11
146.462921	5.987962	-6.866176	3.62399488327552e-10	7.50353996519032e-11	-7.50353996519032e-11
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT pc mode data
179.121879	21.048293	-21.575935	2.55085840951336e-10	5.59504287087793e-11	-5.59504287087793e-11
217.978963	12.278929	-17.808791	4.11207921424363e-10	8.3315006225922e-11	-8.3315006225922e-11
248.992726	16.367466	-18.734834	2.81317491759295e-10	6.35872688138299e-11	-6.35872688138299e-11
291.106727	21.892325	-25.746535	2.12222030472397e-10	4.77105505134459e-11	-4.77105505134459e-11
343.220535	27.446676	-30.221484	1.94738607130136e-10	4.21352242991542e-11	-4.21352242991542e-11
410.912880	34.973631	-40.245669	1.39240107888254e-10	3.14729801637238e-11	-3.14729801637238e-11
479.757023	38.841488	-33.870512	1.42561622089029e-10	3.25769489210721e-11	-3.25769489210721e-11
542.069261	36.704711	-23.470749	1.72609433785348e-10	3.90156527563107e-11	-3.90156527563107e-11
614.797559	24.151852	-36.023588	1.71754059624319e-10	3.8612685269677e-11	-3.8612685269677e-11
653.143383	10.879149	-14.193971	4.47433264253681e-10	9.68103214867127e-11	-9.68103214867127e-11
682.266606	14.350966	-18.244074	3.13221259715718e-10	7.04165615311601e-11	-7.04165615311601e-11
713.089092	18.630880	-16.471520	3.01303790626356e-10	6.60879384200208e-11	-6.60879384200208e-11
761.828932	20.037279	-30.108961	2.0452176435424e-10	4.53254856829184e-11	-4.53254856829184e-11
811.508367	33.040665	-29.642155	1.5337380086624e-10	3.46677297908851e-11	-3.46677297908851e-11
865.328904	39.395587	-20.779873	1.55776126464343e-10	3.54026832349704e-11	-3.54026832349704e-11
924.341665	17.992547	-19.617173	2.5327419997294e-10	5.6939573949636e-11	-5.6939573949636e-11
971.350014	31.159697	-29.015803	1.61791561081086e-10	3.65704068509245e-11	-3.65704068509245e-11
1028.822941	31.351002	-26.313229	2.01428850711311e-10	4.21979207900937e-11	-4.21979207900937e-11
4433.502290	88.394162	-82.103326	4.52944054660741e-11	9.98861575887538e-12	-9.98861575887538e-12
4593.289335	104.119077	-71.392883	4.06318555240072e-11	9.15278753636481e-12	-9.15278753636481e-12
4769.895518	87.980973	-72.487107	3.5877756998854e-11	8.08162426973403e-12	-8.08162426973403e-12
4955.849839	77.538532	-97.973348	2.61229543731726e-11	5.95028831291324e-12	-5.95028831291324e-12
5115.221645	53.561546	-81.833274	2.98650733425318e-11	6.70260091195122e-12	-6.70260091195122e-12
5240.529244	83.707168	-71.746052	2.53207087817616e-11	5.68264536004171e-12	-5.68264536004171e-12
5416.073031	58.602000	-91.836620	2.49485682974986e-11	5.6615781558417e-12	-5.6615781558417e-12
5548.030383	94.634388	-73.355352	1.60029561186545e-11	4.27805691271569e-12	-4.27805691271569e-12
5711.673409	73.908023	-69.008637	2.48412939068796e-11	5.61630405169234e-12	-5.61630405169234e-12
5871.088284	102.541408	-85.506852	1.43450537010242e-11	3.70482355863795e-12	-3.70482355863795e-12
