READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT wt mode data
145.203197	3.654154	-7.349690	1.03019059074226e-09	1.88086016554464e-10	-1.88086016554464e-10
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT pc mode data
179.531061	21.804691	-20.819617	6.61768266979119e-10	1.50127614070124e-10	-1.50127614070124e-10
216.535209	17.395623	-15.199457	8.52574190176044e-10	1.92480921051459e-10	-1.92480921051459e-10
247.075659	9.421032	-13.144828	1.33163520008417e-09	2.8765359263473e-10	-2.8765359263473e-10
266.923577	9.631595	-10.426885	1.47981257701182e-09	3.21073849192874e-10	-3.21073849192874e-10
284.550397	12.063315	-7.995225	1.4254403968648e-09	3.13913637333777e-10	-3.13913637333777e-10
310.667832	13.526300	-14.054120	1.05762849645857e-09	2.32913217888465e-10	-2.32913217888465e-10
335.802321	10.957670	-11.608190	1.25255289772798e-09	2.82781913688582e-10	-2.82781913688582e-10
362.569807	16.785265	-15.809815	9.3103041529032e-10	2.04096473741703e-10	-2.04096473741703e-10
399.691694	19.780378	-20.336622	8.10435095154523e-10	1.7353914796372e-10	-1.7353914796372e-10
439.291600	17.790212	-19.819528	8.39260549577867e-10	1.84824028015491e-10	-1.84824028015491e-10
487.148448	20.079664	-30.066636	6.07826195024133e-10	1.38561389840816e-10	-1.38561389840816e-10
535.919886	31.483786	-28.691774	5.24878692280738e-10	1.17930084205726e-10	-1.17930084205726e-10
582.965850	19.540222	-15.562178	9.30399387031062e-10	2.08043493445359e-10	-2.08043493445359e-10
631.387560	23.772131	-28.881489	6.72533303393771e-10	1.48789802588233e-10	-1.48789802588233e-10
673.598185	26.693167	-18.438493	7.78277323667989e-10	1.75707015899606e-10	-1.75707015899606e-10
729.339607	33.634625	-29.048255	5.88911727540336e-10	1.32317204354512e-10	-1.32317204354512e-10
803.695295	26.976496	-40.721064	5.7351498659543e-10	1.29479063020381e-10	-1.29479063020381e-10
857.581677	25.743735	-26.909885	7.65029639862681e-10	1.72716503640755e-10	-1.72716503640755e-10
903.800873	24.656259	-20.475461	9.15258762870667e-10	2.07633978939785e-10	-2.07633978939785e-10
967.614088	41.077184	-39.156956	5.25227134939243e-10	1.21504161317477e-10	-1.21504161317477e-10
1077.630612	71.470440	-68.939340	3.17396915224321e-10	7.25583453884349e-11	-7.25583453884349e-11
1252.980078	99.213714	-103.879026	3.31958810629656e-10	6.13912733141377e-11	-6.13912733141377e-11
29247.946683	412.638068	-434.835952	1.27679069990574e-11	3.4150453952112e-12	-3.4150453952112e-12
30813.101192	524.874460	-1152.516441	7.27194586516853e-12	1.87033484071437e-12	-1.87033484071437e-12
35770.028433	1347.653359	-1162.167082	6.85520949329554e-12	1.47017284243406e-12	-1.47017284243406e-12
40805.635331	285.438680	-416.608920	1.52389828551127e-11	3.99791026990886e-12	-3.99791026990886e-12
41793.975738	1104.857974	-702.901726	5.64202536808273e-12	1.55518971902191e-12	-1.55518971902191e-12
47740.634426	5248.539866	-1571.948094	6.13325226669643e-12	1.35734361270565e-12	-1.35734361270565e-12
206979.475264	71276.162887	-91548.702213	5.68239700638003e-13	1.8879016369881e-13	-1.8879016369881e-13
