READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT pc mode data
1115.970968	26.266924	-18.864985	4.78266639078343e-11	1.06943820492593e-11	-1.06943820492593e-11
1174.589948	35.345824	-32.352056	3.93496018633984e-11	8.62188596754068e-12	-8.62188596754068e-12
1259.860921	45.353310	-49.925150	4.55066841510659e-11	1.0132469882376e-11	-1.0132469882376e-11
1383.998658	101.739973	-78.784427	4.4481357515809e-11	7.26822048646385e-12	-7.26822048646385e-12
4739.902819	68.864253	-94.111587	1.75018824670403e-11	3.96902166843619e-12	-3.96902166843619e-12
4895.217506	61.481565	-86.450435	2.02919914313989e-11	4.47274629509405e-12	-4.47274629509405e-12
5074.440123	110.425289	-117.741051	1.25014771467622e-11	2.8250577917305e-12	-2.8250577917305e-12
5258.408570	66.866922	-73.543158	2.00513544245503e-11	4.61263221843933e-12	-4.61263221843933e-12
5404.676182	83.575329	-79.400691	1.77899591376729e-11	3.99190677762772e-12	-3.99190677762772e-12
5569.564640	151.865791	-81.313109	1.36941267709563e-11	2.95948689597039e-12	-2.95948689597039e-12
10607.660294	121.423697	-184.469223	7.47377231139217e-12	1.95891161473703e-12	-1.95891161473703e-12
10858.558005	128.780027	-129.474013	8.89334901782272e-12	2.33095229085399e-12	-2.33095229085399e-12
11122.186548	203.640043	-134.848517	6.76236364687669e-12	1.78322239011113e-12	-1.78322239011113e-12
11481.337447	177.952525	-155.510855	8.2912666114596e-12	1.96897785606915e-12	-1.96897785606915e-12
16629.764664	400.512848	-433.888572	3.23142868140492e-12	8.5783400941282e-13	-8.5783400941282e-13
17396.678650	323.105641	-366.401139	3.38353824881276e-12	7.9662170795017e-13	-7.9662170795017e-13
22578.407866	413.063105	-587.357455	1.8952348972582e-12	5.06520280918041e-13	-5.06520280918041e-13
23338.321428	503.124304	-346.850396	3.11795432320106e-12	7.11606071131374e-13	-7.11606071131374e-13
28202.925950	214.022622	-337.587038	3.18745614287916e-12	8.42600839002628e-13	-8.42600839002628e-13
28592.334181	268.410351	-175.385609	4.00422164355309e-12	1.05023042286812e-12	-1.05023042286812e-12
29332.056813	687.052798	-471.312281	2.80114058060227e-12	5.51056063832458e-13	-5.51056063832458e-13
34048.624016	256.987755	-397.423465	3.27265636516107e-12	8.72547851193212e-13	-8.72547851193212e-13
34693.025621	254.461451	-387.413849	3.36632578408262e-12	9.04797250685186e-13	-9.04797250685186e-13
35612.975907	512.929745	-665.488835	2.67344607231424e-12	5.81895063477854e-13	-5.81895063477854e-13
39705.236689	278.913043	-297.771397	3.17756918466815e-12	8.30173796860074e-13	-8.30173796860074e-13
40822.240826	1077.501146	-838.090994	1.52909498782491e-12	3.15588971012982e-13	-3.15588971012982e-13
45610.357540	384.841132	-437.560508	1.99862985588694e-12	5.31625075050407e-13	-5.31625075050407e-13
46824.077454	845.990378	-828.878782	1.33934366212044e-12	3.08594083898675e-13	-3.08594083898675e-13
51312.346924	437.182028	-405.277892	1.91998347311184e-12	5.14150126694065e-13	-5.14150126694065e-13
52603.474509	838.485403	-853.942097	9.72846410341129e-13	2.64646290100838e-13	-2.64646290100838e-13
57828.498149	1384.641942	-1160.267558	1.35957994449313e-12	2.83492667903097e-13	-2.83492667903097e-13
63903.435505	1081.665347	-1533.448553	1.07980036467997e-12	2.38701849105299e-13	-2.38701849105299e-13
69011.784837	997.891255	-870.044345	5.64074586716303e-13	3.16325324366514e-13	-3.16325324366514e-13
