READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT wt mode data
85.209111	1.956153	-2.196273	2.99618911198664e-09	4.5398376509308e-10	-4.5398376509308e-10
89.997266	2.507142	-2.832002	1.40652361475432e-09	2.63163135352799e-10	-2.63163135352799e-10
94.882075	2.116516	-2.377667	1.49810544646335e-09	2.87340314502689e-10	-2.87340314502689e-10
101.906502	5.227699	-4.907910	6.11688124407694e-10	1.11678495389521e-10	-1.11678495389521e-10
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT pc mode data
136.911068	30.462264	-27.205825	7.70774924913074e-11	1.72350429575926e-11	-1.72350429575926e-11
251.417775	96.481796	-84.044444	6.52470584474265e-12	1.46510169858735e-12	-1.46510169858735e-12
424.207668	46.550083	-76.308097	9.28993140761999e-12	2.12159963344234e-12	-2.12159963344234e-12
514.983878	46.037033	-44.226127	1.27416060402551e-11	2.87310830995832e-12	-2.87310830995832e-12
623.356469	42.971423	-62.335557	1.09391655056319e-11	2.46667990923628e-12	-2.46667990923628e-12
731.490614	50.462329	-65.162722	1.675465931623e-11	3.12026653031195e-12	-3.12026653031195e-12
4156.453790	81.738821	-101.294639	6.52893331137507e-12	1.47849046466572e-12	-1.47849046466572e-12
4326.422359	82.267173	-88.229747	7.10515094042457e-12	1.59543167386157e-12	-1.59543167386157e-12
4514.891186	81.846305	-106.201655	4.76589557817235e-12	1.24440862894508e-12	-1.24440862894508e-12
4681.408962	93.347209	-84.671471	6.71320751733368e-12	1.52016566715441e-12	-1.52016566715441e-12
4859.096103	78.634849	-84.339931	7.45546296595055e-12	1.67409946668161e-12	-1.67409946668161e-12
5022.441038	95.815874	-84.710086	5.38297664855135e-12	1.36718536343001e-12	-1.36718536343001e-12
5211.834161	112.021771	-93.577249	4.44397355412764e-12	1.16034677503851e-12	-1.16034677503851e-12
5425.648008	81.241264	-101.792076	4.96456995963299e-12	1.30366402045093e-12	-1.30366402045093e-12
5578.223879	64.059973	-71.334607	9.03083110953441e-12	2.02781396423857e-12	-2.02781396423857e-12
5737.623996	90.200596	-95.340144	6.42210271433117e-12	1.4792967715378e-12	-1.4792967715378e-12
5934.858609	81.014123	-107.034017	4.83221232207651e-12	1.26172383359788e-12	-1.26172383359788e-12
6096.319469	90.050223	-80.446737	5.2967042624169e-12	1.39088273106748e-12	-1.39088273106748e-12
6288.962866	65.396606	-102.593174	7.50750876993615e-12	1.67152219818899e-12	-1.67152219818899e-12
6460.848548	111.639804	-106.489076	4.08038630638519e-12	1.08374551435095e-12	-1.08374551435095e-12
9953.623791	116.201641	-192.197299	3.12204485297857e-12	8.1104225123907e-13	-8.1104225123907e-13
10227.281799	133.391273	-157.456367	3.29974661235382e-12	8.60660748483822e-13	-8.60660748483822e-13
10559.112848	145.061064	-198.439776	2.82197356434551e-12	7.36102069786835e-13	-7.36102069786835e-13
10899.078530	141.074242	-194.904618	2.91948595003689e-12	7.59977357345913e-13	-7.59977357345913e-13
11175.567690	253.217541	-135.414919	2.54041344648465e-12	6.6261589639033e-13	-6.6261589639033e-13
11584.020306	145.641866	-155.235074	3.31316269361847e-12	8.67722224859595e-13	-8.67722224859595e-13
12063.447666	290.527026	-333.785494	2.46665584006912e-12	5.19876077259028e-13	-5.19876077259028e-13
15695.653055	175.067517	-148.375423	3.24953100066001e-12	8.49333086527336e-13	-8.49333086527336e-13
16070.350085	214.076247	-199.629513	2.52352572151761e-12	6.65026648172282e-13	-6.65026648172282e-13
16460.977249	131.847783	-176.550918	3.36481343185288e-12	8.77692358056694e-13	-8.77692358056694e-13
