READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT pc mode data
5810.248980	229.018272	-182.180548	5.97959039885935e-12	1.60972376236131e-12	-1.60972376236131e-12
6179.186561	188.538511	-139.919309	7.65083582622812e-12	2.01671790445812e-12	-2.01671790445812e-12
6627.781380	163.679531	-260.056309	5.89893575475677e-12	1.56503602499277e-12	-1.56503602499277e-12
7171.168358	400.057573	-379.707447	5.10424259394514e-12	1.07725377150527e-12	-1.07725377150527e-12
23260.256450	324.713242	-327.188738	3.06706573555737e-12	8.25616842420101e-13	-8.25616842420101e-13
23766.672665	184.365467	-181.702973	5.63570262099566e-12	1.47017797677614e-12	-1.47017797677614e-12
24075.386132	136.413120	-124.348000	7.84844678245817e-12	2.06437029402581e-12	-2.06437029402581e-12
24400.404669	147.375402	-188.605418	6.03320350143749e-12	1.60354621231622e-12	-1.60354621231622e-12
24727.896889	168.386723	-180.116817	8.69289780397428e-12	1.87186854009758e-12	-1.87186854009758e-12
81061.717485	358.723107	-383.441673	2.74597524653742e-12	7.31004632338828e-13	-7.31004632338828e-13
82072.536951	589.013161	-652.096359	2.3436659055547e-12	5.29605396898538e-13	-5.29605396898538e-13
281875.533936	43831.954116	-31803.178552	1.84768818913344e-13	1.33165614690027e-13	-1.33165614690027e-13
