READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT wtslew mode data
95.5750173174675	0.781170698573277	-0.832399309910627	1.83789600155218e-09	4.58451810022e-10	-4.58451810022e-10
97.461471934058	0.967371044522551	-1.10528391801715	1.46525788072203e-09	3.65499531528819e-10	-3.65499531528819e-10
99.421374946521	0.916471051392037	-0.992531967940465	1.61427993046029e-09	4.02672161741844e-10	-4.02672161741844e-10
101.641920805915	1.54527121688498	-1.30407480800201	1.58457857077404e-09	3.72913710147591e-10	-3.72913710147591e-10
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT wt mode data
112.615303	1.850764	-1.741266	8.78114339117017e-10	1.33052263808841e-10	-1.33052263808841e-10
115.814229	1.587373	-1.348162	1.08512663844777e-09	1.61761132260998e-10	-1.61761132260998e-10
119.312535	1.451574	-1.910933	9.07614174230562e-10	1.42137837451864e-10	-1.42137837451864e-10
122.757175	1.687911	-1.993066	8.30394081761047e-10	1.30044691463757e-10	-1.30044691463757e-10
125.718425	1.523575	-1.273339	1.14556813271123e-09	1.70771194094183e-10	-1.70771194094183e-10
128.997193	1.779905	-1.755193	8.95183490249939e-10	1.35638582363901e-10	-1.35638582363901e-10
132.929919	1.932018	-2.152821	7.5777434488308e-10	1.16720873152812e-10	-1.16720873152812e-10
136.576192	2.699744	-1.714255	6.34741807285826e-10	1.02759055110277e-10	-1.02759055110277e-10
141.268610	1.633125	-1.992674	5.70525060316527e-10	1.06746283316523e-10	-1.06746283316523e-10
144.348950	1.974038	-1.447215	6.03905083098463e-10	1.1299172104158e-10	-1.1299172104158e-10
148.080831	2.204248	-1.757842	5.19797955503677e-10	9.7255100873786e-11	-9.7255100873786e-11
153.324330	2.671726	-3.039252	3.66953331336402e-10	6.69961998171304e-11	-6.69961998171304e-11
514.747665	1.790280	-1.949419	8.08007994274161e-10	1.22429740703721e-10	-1.22429740703721e-10
518.403384	1.771070	-1.865439	5.60966937063014e-10	1.02418076546345e-10	-1.02418076546345e-10
521.956921	2.555020	-1.782467	4.70381999519157e-10	8.58795976745606e-11	-8.58795976745606e-11
526.797898	1.572962	-2.285957	8.03688889643778e-10	1.19806848671142e-10	-1.19806848671142e-10
530.349192	1.821871	-1.978332	5.48808291722486e-10	1.00198237092135e-10	-1.00198237092135e-10
534.361888	1.965177	-2.190824	7.57160350837112e-10	1.1287079184485e-10	-1.1287079184485e-10
538.683091	1.760848	-2.356026	4.90239472375069e-10	9.40291304507449e-11	-9.40291304507449e-11
543.310151	2.844766	-2.866211	3.34560103216882e-10	6.75026718733418e-11	-6.75026718733418e-11
547.861034	1.731129	-1.706117	5.9449463295033e-10	1.08539398986288e-10	-1.08539398986288e-10
551.412264	2.515627	-1.820101	4.71328145190411e-10	8.60523163909386e-11	-8.60523163909386e-11
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT pc mode data
191.452594	180.514849	-28.877371	3.22051736023443e-10	6.93280921742689e-11	-6.93280921742689e-11
411.471724	33.207628	-39.504281	1.49007588053349e-10	2.47916553485994e-11	-2.47916553485994e-11
3796.298531	34.786621	-37.925319	2.01853128060642e-11	4.54836856421014e-12	-4.54836856421014e-12
3878.148262	40.692690	-47.063110	1.67038895627933e-11	3.76387241712274e-12	-3.76387241712274e-12
3955.009022	41.558510	-36.168070	1.88241693616831e-11	4.24168369530471e-12	-4.24168369530471e-12
4044.221782	50.130749	-47.654251	1.49986154894582e-11	3.36667259799003e-12	-3.36667259799003e-12
4133.271060	43.822591	-38.918529	1.78039515582927e-11	3.98106255057033e-12	-3.98106255057033e-12
4229.013969	45.864623	-51.920317	1.48119740521618e-11	3.36344762293787e-12	-3.36344762293787e-12
4311.560699	36.029772	-36.682108	2.00606104167932e-11	4.5029396012097e-12	-4.5029396012097e-12
4398.043194	44.824858	-50.452722	1.52884650289518e-11	3.44497418789623e-12	-3.44497418789623e-12
4501.815890	48.866281	-58.947839	1.37849160951233e-11	3.08239347265217e-12	-3.08239347265217e-12
4591.855565	46.582287	-41.173393	1.78951606967992e-11	3.91929177210626e-12	-3.91929177210626e-12
4670.251141	30.869271	-31.813289	2.38184610922745e-11	5.3259568493786e-12	-5.3259568493786e-12
4752.934338	45.970934	-51.813926	1.50206617302632e-11	3.39770101399842e-12	-3.39770101399842e-12
4858.847538	67.930294	-59.942266	1.22391062347772e-11	2.69036195369458e-12	-2.69036195369458e-12
4981.055026	48.522306	-54.277194	1.55811899752634e-11	3.42505388576745e-12	-3.42505388576745e-12
5098.249211	54.186101	-68.671879	1.2445249916955e-11	2.79353534240266e-12	-2.79353534240266e-12
5197.759006	44.939326	-45.323694	1.65942197463416e-11	3.75364316981118e-12	-3.75364316981118e-12
5285.379659	37.552473	-42.681327	1.85081088592515e-11	4.18656008152556e-12	-4.18656008152556e-12
