READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT wt mode data
92.460368	3.072030	-3.645936	2.92456759427216e-10	5.33950535975629e-11	-5.33950535975629e-11
98.977554	3.158909	-3.445156	2.9684111331172e-10	5.41955404343255e-11	-5.41955404343255e-11
105.096821	3.026395	-2.960359	3.20309788526506e-10	6.00435761877419e-11	-6.00435761877419e-11
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT pc mode data
137.158831	15.643521	-19.458807	7.68387241295683e-11	1.73168680529697e-11	-1.73168680529697e-11
178.383124	27.072808	-25.580772	5.4068126037058e-11	1.18573934585837e-11	-1.18573934585837e-11
245.422052	32.745940	-39.966120	1.92637272049622e-11	4.31911394725492e-12	-4.31911394725492e-12
319.275456	26.589996	-41.107464	2.30694030373644e-11	4.93046396850258e-12	-4.93046396850258e-12
374.469875	29.063756	-28.604424	2.73018174509315e-11	5.8207723444699e-12	-5.8207723444699e-12
456.786073	109.722939	-53.252441	8.81308610757718e-12	1.98127385078908e-12	-1.98127385078908e-12
648.888068	163.337764	-82.379056	4.43826264568521e-12	1.15007077257046e-12	-1.15007077257046e-12
1230.959882	1148.325150	-418.734050	8.21276785626414e-13	2.00620250692648e-13	-2.00620250692648e-13
8849.953711	10364.503392	-3329.721028	4.51562746448221e-13	7.60904976913309e-14	-7.60904976913309e-14
