READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT wt mode data
112.196982	1.984996	-2.085658	3.94655903817983e-10	7.25102350888515e-11	-7.25102350888515e-11
116.556276	2.107355	-2.374297	3.49379552241934e-10	6.53024109990176e-11	-6.53024109990176e-11
121.006064	2.694288	-2.342433	3.19156540401674e-10	5.82697506341237e-11	-5.82697506341237e-11
125.969894	4.265190	-2.269543	2.34516016594658e-10	4.59815701258804e-11	-4.59815701258804e-11
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT pc mode data
139.468362	7.608470	-7.435439	2.46974377073678e-10	5.52251361801993e-11	-5.52251361801993e-11
153.915951	10.712141	-6.839119	2.14191604715046e-10	4.78947084306972e-11	-4.78947084306972e-11
174.845510	17.363122	-10.217418	1.33115697386782e-10	3.00060673178664e-11	-3.00060673178664e-11
226.783428	38.137544	-34.574796	4.84729537942044e-11	1.06181910309712e-11	-1.06181910309712e-11
298.645681	44.002271	-33.724709	1.61990139005072e-11	3.65281887525469e-12	-3.65281887525469e-12
401.829034	71.199697	-59.181083	9.64799243142072e-12	2.17557668549288e-12	-2.17557668549288e-12
730.034729	329.707742	-257.005998	1.49910126074891e-12	4.19806058309806e-13	-4.19806058309806e-13
1442.576346	534.830525	-382.833874	1.39523144842284e-12	3.28420883058696e-13	-3.28420883058696e-13
5674.282365	548.996107	-446.410113	9.19959642875935e-13	2.43821324954851e-13	-2.43821324954851e-13
6464.498462	210.098170	-241.219990	2.05420454714832e-12	5.38356308355183e-13	-5.38356308355183e-13
7132.057363	620.665988	-457.460732	1.47270198726362e-12	2.97138850134016e-13	-2.97138850134016e-13
11211.825637	92.910355	-190.416285	2.96270984188249e-12	7.76253154921389e-13	-7.76253154921389e-13
11485.712747	230.223785	-180.976755	2.03443119452742e-12	5.37000952438973e-13	-5.37000952438973e-13
11931.532526	140.443546	-215.595994	2.34757688930198e-12	6.17356215659326e-13	-6.17356215659326e-13
12205.999561	84.113490	-134.023490	3.84237410094767e-12	1.00674118405678e-12	-1.00674118405678e-12
12417.056759	88.686012	-126.943708	3.91569717700888e-12	1.01840938701459e-12	-1.01840938701459e-12
12697.286801	154.466611	-191.544029	2.56262033913821e-12	6.56312826288375e-13	-6.56312826288375e-13
13011.043508	131.559624	-159.290096	3.1045697449399e-12	7.81472766492784e-13	-7.81472766492784e-13
13353.711789	172.512163	-211.108657	3.20385805687852e-12	6.95367889149207e-13	-6.95367889149207e-13
17004.963646	253.993646	-207.352734	1.92711051269104e-12	5.00687455389461e-13	-5.00687455389461e-13
17412.900846	172.007906	-153.943554	2.72044963602437e-12	7.09800320671225e-13	-7.09800320671225e-13
17838.591189	267.840063	-253.682437	1.69016268160011e-12	4.43807877109561e-13	-4.43807877109561e-13
18393.676217	309.497675	-287.244965	1.47700965579971e-12	3.87810891859396e-13	-3.87810891859396e-13
18849.367296	129.612235	-146.193405	3.23304365054176e-12	8.40004983719357e-13	-8.40004983719357e-13
19138.108087	164.295524	-159.128556	3.09831473572591e-12	7.62749570659671e-13	-7.62749570659671e-13
22720.045067	194.742125	-143.745635	2.9628453012004e-12	7.71571036440441e-13	-7.71571036440441e-13
23117.759932	240.822500	-202.972740	2.2342285454916e-12	5.88973614096176e-13	-5.88973614096176e-13
23527.554857	111.847274	-168.972426	3.56579824780699e-12	9.30239995879769e-13	-9.30239995879769e-13
23958.232994	343.101658	-318.830862	1.51485479352643e-12	3.94517341214498e-13	-3.94517341214498e-13
24676.504165	402.080667	-375.169513	2.14109233096801e-12	4.33617842209577e-13	-4.33617842209577e-13
28803.898116	294.343655	-445.314225	1.17965757404284e-12	3.11045464627709e-13	-3.11045464627709e-13
29421.805868	315.801864	-323.564096	1.36355548580694e-12	3.59540351443653e-13	-3.59540351443653e-13
30346.085147	507.262245	-608.477415	9.87537877244811e-13	2.32891702689726e-13	-2.32891702689726e-13
34642.693776	407.339216	-497.800924	9.68152075362221e-13	2.58638177290495e-13	-2.58638177290495e-13
35777.525566	852.101586	-727.492574	9.80184623919226e-13	1.96047611489296e-13	-1.96047611489296e-13
40303.006872	267.059100	-339.711201	1.47315842468661e-12	3.90928498429972e-13	-3.90928498429972e-13
41409.513770	993.384802	-839.447798	8.74416850292821e-13	1.73560193666639e-13	-1.73560193666639e-13
46707.210990	697.596342	-724.053038	6.09243435401753e-13	1.6557540616545e-13	-1.6557540616545e-13
49937.920090	2896.855542	-2533.112758	1.11283606338792e-12	2.14701493423662e-13	-2.14701493423662e-13
62144.603207	8030.408265	-4272.891655	4.67100042840257e-13	1.22697621217352e-13	-1.22697621217352e-13
78447.710303	3308.015908	-3912.183952	6.45316343420116e-13	1.42435158621279e-13	-1.42435158621279e-13
93656.750860	12217.247572	-7549.090888	6.96849185208776e-13	1.49837662640083e-13	-1.49837662640083e-13
177839.431911	3155.514781	-32287.653368	2.69638493102154e-13	6.96847793166607e-14	-6.96847793166607e-14
202598.792419	18835.090893	-12460.434327	1.86796811421974e-13	4.76352670552696e-14	-4.76352670552696e-14
341927.359426	166842.653246	-110272.602034	8.01374962141598e-14	3.40103325918628e-14	-3.40103325918628e-14
