READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT pc mode data
133.325558	14.230674	-18.364274	2.88647975724524e-10	6.36518535931255e-11	-6.36518535931255e-11
165.470705	14.680407	-17.914473	2.62937700792045e-10	5.97759769008673e-11	-5.97759769008673e-11
200.451694	27.338198	-20.300582	1.82818435811938e-10	4.05279449509393e-11	-4.05279449509393e-11
250.958280	21.963092	-23.168388	1.77423317276918e-10	4.01122324230943e-11	-4.01122324230943e-11
320.169046	40.507906	-47.247674	9.14789650500141e-11	2.02794475714415e-11	-2.02794475714415e-11
416.529961	77.034011	-55.853009	5.60488709575332e-11	1.27420393167435e-11	-1.27420393167435e-11
566.504150	62.454182	-72.940179	5.80559416150004e-11	1.30532384944718e-11	-1.30532384944718e-11
681.066250	72.223353	-52.107919	4.02744752049677e-11	8.10714070016054e-12	-8.10714070016054e-12
4682.433114	172.052798	-341.944242	5.46402082055327e-12	1.42344145906702e-12	-1.42344145906702e-12
5038.911113	191.670178	-184.425202	7.51785170929718e-12	1.96556656353581e-12	-1.96556656353581e-12
5566.968201	182.625070	-336.386910	5.41315033423069e-12	1.43323858015703e-12	-1.43323858015703e-12
6148.346529	393.551743	-398.753257	3.52856321074332e-12	9.25931553612588e-13	-9.25931553612588e-13
10834.527111	1430.451353	-1072.830639	1.59431032429721e-12	3.61625608783816e-13	-3.61625608783816e-13
16635.111328	1409.713755	-1087.507436	1.35236350631604e-12	3.27092567539473e-13	-3.27092567539473e-13
22452.787921	1358.510502	-1115.296849	1.51933887472563e-12	3.68942669504311e-13	-3.68942669504311e-13
28679.275531	958.054933	-1559.275499	1.38667938460887e-12	3.69089921470733e-13	-3.69089921470733e-13
34673.857393	4076.718819	-1762.836281	1.27644323938248e-12	3.51725152339825e-13	-3.51725152339825e-13
39764.183790	1470.555233	-1013.607578	1.40372356301726e-12	3.71690691390503e-13	-3.71690691390503e-13
48185.990468	4645.184363	-3705.902677	6.71648030394609e-13	1.78337639569694e-13	-1.78337639569694e-13
62725.368064	7460.700479	-6673.304053	4.95451388888181e-13	1.2238551257219e-13	-1.2238551257219e-13
87576.237339	11480.547984	-14154.151928	2.30463650326117e-13	6.44127080766281e-14	-6.44127080766281e-14
132022.078103	30686.369261	-29687.334591	1.42410931030297e-13	4.2068874593195e-14	-4.2068874593195e-14
199446.441094	84760.494637	-31857.529103	2.83575376887463e-13	1.90088988902585e-13	-1.90088988902585e-13
