READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT wt mode data
149.318262	0.281633	-0.326830	2.94504198353338e-08	3.57138798445123e-09	-3.57138798445123e-09
149.939379	0.309896	-0.339484	2.69579984575465e-08	3.4509017367909e-09	-3.4509017367909e-09
150.493039	0.291745	-0.243764	3.41241373179121e-08	4.22792535278359e-09	-4.22792535278359e-09
151.062180	0.249222	-0.277395	3.61280274828493e-08	4.39540932125853e-09	-4.39540932125853e-09
151.671054	0.280835	-0.359653	2.93482923049334e-08	3.63620591130247e-09	-3.63620591130247e-09
152.267141	0.367915	-0.315252	2.74014849956407e-08	3.35866580293204e-09	-3.35866580293204e-09
152.910971	0.343224	-0.275915	3.00962093462849e-08	3.64970143054743e-09	-3.64970143054743e-09
153.668116	0.358222	-0.413921	2.37671131737324e-08	2.94470692237731e-09	-2.94470692237731e-09
154.448767	0.371056	-0.422429	2.38111002503195e-08	2.88752008120647e-09	-2.88752008120647e-09
155.204961	0.354971	-0.385138	2.56239952868553e-08	3.14079462161312e-09	-3.14079462161312e-09
155.962692	0.358709	-0.402760	2.46955101060172e-08	3.02698799894715e-09	-3.02698799894715e-09
156.609146	0.262007	-0.287745	3.42472416558657e-08	4.15308808955765e-09	-4.15308808955765e-09
157.283694	0.311565	-0.412541	2.5690366389587e-08	3.18299479596508e-09	-3.18299479596508e-09
157.941325	0.329992	-0.346065	2.82061549717875e-08	3.49469695131386e-09	-3.49469695131386e-09
158.536944	0.244978	-0.265627	4.02669690104764e-08	4.82803087995042e-09	-4.82803087995042e-09
159.129238	0.300288	-0.347316	3.05980678645747e-08	3.75047867479395e-09	-3.75047867479395e-09
159.805354	0.392758	-0.375828	2.54798586194582e-08	3.1231273814917e-09	-3.1231273814917e-09
160.574642	0.367279	-0.376530	2.60051865681823e-08	3.18751812376421e-09	-3.18751812376421e-09
161.173691	0.280610	-0.231770	4.14488354402314e-08	5.09650043209634e-09	-5.09650043209634e-09
161.844750	0.388671	-0.390448	2.96091308275537e-08	3.66852334570235e-09	-3.66852334570235e-09
162.566031	0.391632	-0.332610	3.37468380070831e-08	4.13643099656033e-09	-4.13643099656033e-09
163.387775	0.423875	-0.430112	2.7704088088601e-08	3.43249167236292e-09	-3.43249167236292e-09
164.211437	0.413261	-0.399787	2.90362562347849e-08	3.52116320770482e-09	-3.52116320770482e-09
165.080067	0.453761	-0.455369	2.59638618652001e-08	3.18245289167366e-09	-3.18245289167366e-09
165.864809	0.432263	-0.330981	3.11717827906888e-08	3.82080024528111e-09	-3.82080024528111e-09
166.756240	0.433941	-0.459168	2.5971392582913e-08	3.18337590505529e-09	-3.18337590505529e-09
167.598572	0.408231	-0.408391	2.70579413913052e-08	3.38890735295958e-09	-3.38890735295958e-09
168.362607	0.418119	-0.355804	2.82393466150454e-08	3.49880938397733e-09	-3.49880938397733e-09
169.192622	0.415382	-0.411895	2.64771256131396e-08	3.24536478364088e-09	-3.24536478364088e-09
170.024523	0.457033	-0.416519	2.53722647038072e-08	3.10993942239393e-09	-3.10993942239393e-09
171.003228	0.421236	-0.521672	2.54347819352452e-08	3.08442037226279e-09	-3.08442037226279e-09
171.754467	0.475943	-0.330003	3.10353946817311e-08	3.76359436082875e-09	-3.76359436082875e-09
172.690088	0.529520	-0.459678	2.57931952370621e-08	3.17150119034184e-09	-3.17150119034184e-09
173.728322	0.480472	-0.508713	2.50682820795272e-08	3.07267952444852e-09	-3.07267952444852e-09
174.759539	0.573660	-0.550744	2.04555251195101e-08	2.48059685431955e-09	-2.48059685431955e-09
175.951608	0.632322	-0.618409	1.70445507814753e-08	2.11179224611554e-09	-2.11179224611554e-09
