READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT wt mode data
62.741501	0.828507	-0.872325	1.45454043366404e-09	2.24044633863332e-10	-2.24044633863332e-10
64.602710	1.159175	-1.032702	1.08678718369031e-09	1.62008681516943e-10	-1.62008681516943e-10
66.926374	0.829910	-1.164489	1.09279875079073e-09	1.65581353711859e-10	-1.65581353711859e-10
68.807104	1.174850	-1.050821	9.41135548029298e-10	1.40296209291041e-10	-1.40296209291041e-10
70.914521	0.915913	-0.932567	1.11582371308004e-09	1.71871700539701e-10	-1.71871700539701e-10
73.357972	1.230104	-1.527538	7.54518318767356e-10	1.16219386254335e-10	-1.16219386254335e-10
75.974353	1.392709	-1.386277	7.36466268975173e-10	1.09785898519771e-10	-1.09785898519771e-10
78.912903	1.923449	-1.545841	4.13339820298045e-10	7.19532276090817e-11	-7.19532276090817e-11
83.194778	1.315599	-2.358427	3.56187598697914e-10	6.50306523454152e-11	-6.50306523454152e-11
86.431895	1.763033	-1.921518	5.37694130287873e-10	8.01547158716879e-11	-8.01547158716879e-11
89.266372	1.253861	-1.071443	8.42254732396795e-10	1.2761882013384e-10	-1.2761882013384e-10
91.774212	1.192326	-1.253980	7.80760374925461e-10	1.20261461604141e-10	-1.20261461604141e-10
94.662245	1.682847	-1.695707	5.73831573514724e-10	8.55417511979133e-11	-8.55417511979133e-11
98.144222	1.648800	-1.799130	3.75709865876167e-10	6.85949366443275e-11	-6.85949366443275e-11
101.350028	1.536898	-1.557006	4.11756878086468e-10	7.7040443496267e-11	-7.7040443496267e-11
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT pc mode data
117.516731	9.331361	-8.219828	1.0368107504141e-10	2.3183788072293e-11	-2.3183788072293e-11
150.770126	18.702246	-23.922034	4.559929395229e-11	9.95059771147684e-12	-9.95059771147684e-12
187.115017	14.952415	-17.642645	5.88986729391277e-11	1.29872352714052e-11	-1.29872352714052e-11
225.714880	18.976872	-23.647448	4.28131904708601e-11	9.62564895051709e-12	-9.62564895051709e-12
277.750827	39.653005	-33.059075	2.46405144645682e-11	5.60108310199528e-12	-5.60108310199528e-12
354.921918	22.657394	-37.518087	2.98802205488565e-11	6.79217059179035e-12	-6.79217059179035e-12
398.087005	24.623906	-20.507694	4.24950833911214e-11	9.32144410425588e-12	-9.32144410425588e-12
441.364043	18.956528	-18.653132	3.95664776228706e-11	8.84733193970947e-12	-8.84733193970947e-12
492.301362	58.282429	-31.980791	1.05001567344838e-11	2.37414836861217e-12	-2.37414836861217e-12
635.248432	103.382380	-84.664640	8.32451080841655e-12	1.46962311844966e-12	-1.46962311844966e-12
5399.725648	494.190904	-1275.166336	1.7753064918287e-12	4.69730077772675e-13	-4.69730077772675e-13
6126.234313	392.002718	-232.317762	2.83186953156802e-12	6.28271816782405e-13	-6.28271816782405e-13
10377.147091	780.158181	-504.982200	1.17853991102311e-12	3.14334507859761e-13	-3.14334507859761e-13
11776.709911	521.415173	-619.404639	1.25748419430775e-12	2.73477918759073e-13	-2.73477918759073e-13
16614.944748	1463.157483	-1056.684177	6.95170758245147e-13	1.4095533589187e-13	-1.4095533589187e-13
22650.418312	1206.928940	-1260.259700	6.46247861115372e-13	1.29117974131055e-13	-1.29117974131055e-13
28541.121311	1093.656280	-1200.535680	4.13201982312061e-13	1.04368527383324e-13	-1.04368527383324e-13
34286.146238	1128.433134	-1393.910666	3.21949702218113e-13	8.37094746948403e-14	-8.37094746948403e-14
43348.314855	3609.870257	-4527.702811	3.20888863205785e-13	9.12860197106318e-14	-9.12860197106318e-14
97516.081923	69831.998189	-41429.970311	6.11950935899455e-14	1.75259417696375e-14	-1.75259417696375e-14
