READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT wt mode data
105.163884	0.883685	-0.804712	2.28827451226414e-09	3.41115807668672e-10	-3.41115807668672e-10
107.040034	1.087342	-0.992465	1.83797911509109e-09	2.73989788145035e-10	-2.73989788145035e-10
109.258036	1.137721	-1.130661	1.64257880670084e-09	2.49305525186805e-10	-2.49305525186805e-10
111.100956	0.936900	-0.705198	2.27731540267972e-09	3.39482145580943e-10	-3.39482145580943e-10
113.265601	1.118931	-1.227745	1.56579334361661e-09	2.37651305971809e-10	-2.37651305971809e-10
115.437765	1.170669	-1.053232	1.72549428760788e-09	2.54410251375036e-10	-2.54410251375036e-10
117.528683	0.810829	-0.920249	2.18544151017066e-09	3.25786353404104e-10	-3.25786353404104e-10
119.263051	1.085102	-0.923539	1.83434001033792e-09	2.73447226152533e-10	-2.73447226152533e-10
121.519541	1.145043	-1.171388	1.52423280963604e-09	2.27219193447518e-10	-2.27219193447518e-10
123.776828	1.200608	-1.112244	1.44834859203456e-09	2.27987452356007e-10	-2.27987452356007e-10
125.975041	1.235173	-0.997605	1.5859904779992e-09	2.40716745676066e-10	-2.40716745676066e-10
128.714922	1.503808	-1.504707	1.17149716400629e-09	1.8440775766926e-10	-1.8440775766926e-10
131.712862	1.210134	-1.494133	1.3124064928062e-09	1.99193018852568e-10	-1.99193018852568e-10
134.210635	0.923805	-1.287638	1.6059735996262e-09	2.39404411694099e-10	-2.39404411694099e-10
136.467217	1.380401	-1.332777	1.30240156827878e-09	1.97674464959906e-10	-1.97674464959906e-10
139.069064	1.146568	-1.221446	1.52214301293618e-09	2.3102617809153e-10	-2.3102617809153e-10
141.844090	1.141760	-1.628457	1.34892288106164e-09	2.04735354666792e-10	-2.04735354666792e-10
143.822729	1.018758	-0.836879	2.09456111021638e-09	3.12238702451548e-10	-3.12238702451548e-10
146.202637	1.476567	-1.361150	1.34915413482426e-09	2.04770433060302e-10	-2.04770433060302e-10
148.738841	1.123360	-1.059637	1.74923620750847e-09	2.65493702282786e-10	-2.65493702282786e-10
150.975470	0.925597	-1.113270	1.87522231402363e-09	2.79541654449628e-10	-2.79541654449628e-10
153.174342	1.050273	-1.273275	1.60471935179296e-09	2.3921743599593e-10	-2.3921743599593e-10
154.953390	0.964941	-0.728775	2.14793343703702e-09	3.26006722592108e-10	-3.26006722592108e-10
156.879847	0.853200	-0.961516	2.08349675544828e-09	3.10589351556289e-10	-3.10589351556289e-10
158.675178	0.981095	-0.942131	2.01218778550455e-09	2.99959210548392e-10	-2.99959210548392e-10
160.619583	0.931463	-0.963310	2.04605402235871e-09	3.05007728749554e-10	-3.05007728749554e-10
162.195710	0.798214	-0.644663	2.61477077692268e-09	3.96861846607255e-10	-3.96861846607255e-10
163.798495	0.700576	-0.804570	2.50596326186221e-09	3.73566903516383e-10	-3.73566903516383e-10
165.326923	0.796497	-0.827852	2.27180002566593e-09	3.38659956376081e-10	-3.38659956376081e-10
166.849244	0.574721	-0.725824	2.76616438634206e-09	4.1235544471892e-10	-4.1235544471892e-10
168.194480	0.663447	-0.770515	2.43852874035747e-09	3.70112371193982e-10	-3.70112371193982e-10
169.463859	0.573623	-0.605932	3.04071940157212e-09	4.53283662486236e-10	-4.53283662486236e-10
170.560988	0.559977	-0.523506	3.34352433032263e-09	4.98423200615591e-10	-4.98423200615591e-10
171.575932	0.383005	-0.454967	4.25642846770504e-09	6.34510889134151e-10	-6.34510889134151e-10
172.342171	0.340874	-0.383234	4.83916205273569e-09	7.2137971624273e-10	-7.2137971624273e-10
172.954701	0.260304	-0.271656	6.59346492751002e-09	9.82895725771746e-10	-9.82895725771746e-10
