READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT pc mode data
95.413579	6.216973	-8.826916	2.18908663706543e-10	4.89494993520394e-11	-4.89494993520394e-11
107.022795	4.637017	-5.392243	3.42089496934025e-10	7.46500351816411e-11	-7.46500351816411e-11
118.619435	8.084237	-6.959623	2.35402884734829e-10	5.07338143705352e-11	-5.07338143705352e-11
138.598510	8.163661	-11.894839	1.68183535743563e-10	3.69086721593717e-11	-3.69086721593717e-11
161.530092	12.812600	-14.767920	1.3134119448707e-10	2.81089666999031e-11	-2.81089666999031e-11
184.216373	7.677479	-9.873681	2.01715495664228e-10	4.32384650057842e-11	-4.32384650057842e-11
201.930987	7.514105	-10.037135	1.95605573610703e-10	4.26846044956654e-11	-4.26846044956654e-11
217.527527	9.468745	-8.082435	1.87490431848166e-10	4.19241209573611e-11	-4.19241209573611e-11
244.903827	12.180224	-17.907556	1.08410585729047e-10	2.45316227520569e-11	-2.45316227520569e-11
266.064821	8.570491	-8.980769	1.96212254610505e-10	4.3059696753474e-11	-4.3059696753474e-11
284.605417	10.088375	-9.970105	1.63757727786058e-10	3.66173790515698e-11	-3.66173790515698e-11
312.122783	15.166149	-17.428991	9.98495970652921e-11	2.24599807780479e-11	-2.24599807780479e-11
344.854403	20.044268	-17.565472	9.02325428191214e-11	1.99147839495194e-11	-1.99147839495194e-11
387.775759	9.718033	-22.877087	1.00093234837466e-10	2.23815313190512e-11	-2.23815313190512e-11
413.952655	21.150856	-16.458864	9.49288444134311e-11	2.03483556928685e-11	-2.03483556928685e-11
453.388657	21.831935	-18.285146	8.0460468509269e-11	1.82069365302669e-11	-1.82069365302669e-11
501.739723	21.119889	-26.519131	7.16629178919417e-11	1.57267396286448e-11	-1.57267396286448e-11
550.682491	19.816141	-27.822879	6.94572562535819e-11	1.55311113138776e-11	-1.55311113138776e-11
603.000682	22.658910	-32.502051	6.37231674426348e-11	1.39055189250204e-11	-1.39055189250204e-11
665.848946	32.522865	-40.189355	4.49167147705672e-11	1.02251065769263e-11	-1.02251065769263e-11
719.160202	29.357950	-20.788391	6.42122811956413e-11	1.45302558456026e-11	-1.45302558456026e-11
773.859518	24.804974	-25.341366	6.67522254305472e-11	1.47325094287749e-11	-1.47325094287749e-11
820.124370	23.671842	-21.459878	6.99252554669322e-11	1.60144277942347e-11	-1.60144277942347e-11
881.485799	32.515313	-37.689587	4.58311027255519e-11	1.03091454420986e-11	-1.03091454420986e-11
937.586812	26.560679	-23.585701	6.45280959289127e-11	1.44288927047822e-11	-1.44288927047822e-11
999.554341	32.290731	-35.406850	4.68804517299453e-11	1.06721141621691e-11	-1.06721141621691e-11
1073.289216	31.268076	-41.444144	4.63950756539828e-11	1.01816026009661e-11	-1.01816026009661e-11
1152.913352	41.907400	-48.356060	3.52453874258304e-11	8.02342279553628e-12	-8.02342279553628e-12
1260.002401	62.683162	-65.181649	4.65652686259114e-11	7.70721903465793e-12	-7.70721903465793e-12
4717.764006	143.488526	-134.823614	4.5900038940913e-12	1.21520695206182e-12	-1.21520695206182e-12
5005.981304	153.641748	-144.728772	4.28486661550932e-12	1.13851738679516e-12	-1.13851738679516e-12
5216.853329	105.745143	-57.230277	8.17705597730464e-12	2.13395665531037e-12	-2.13395665531037e-12
5456.888823	71.309368	-134.290352	6.53954359520274e-12	1.73767560958792e-12	-1.73767560958792e-12
5627.980815	80.743957	-99.782623	7.77063033672958e-12	2.01351127459306e-12	-2.01351127459306e-12
5778.862339	97.852493	-70.137567	8.71687456058456e-12	2.20847315756482e-12	-2.20847315756482e-12
5974.478619	75.240952	-97.763788	8.27110755541025e-12	2.10970601878852e-12	-2.10970601878852e-12
6161.842436	65.896555	-112.122865	7.42342212884629e-12	1.95118224536413e-12	-1.95118224536413e-12
6416.600819	129.567393	-188.861827	4.02476733091828e-12	1.06945305274336e-12	-1.06945305274336e-12
6665.345888	101.466304	-119.177676	5.91951861081709e-12	1.53384013428683e-12	-1.53384013428683e-12
6948.144434	157.139758	-181.332242	5.50708854627778e-12	1.21295367981308e-12	-1.21295367981308e-12
10552.956026	171.967066	-194.101034	3.66813505796234e-12	9.68750608450898e-13	-9.68750608450898e-13
10969.783512	419.577920	-244.860420	1.99097775360029e-12	5.3021641327491e-13	-5.3021641327491e-13
11990.990733	870.150419	-601.629301	1.67941201780708e-12	3.27144750057095e-13	-3.27144750057095e-13
16738.717946	462.813425	-457.365675	2.08726816054652e-12	4.65013050708737e-13	-4.65013050708737e-13
17983.983062	660.286330	-593.519718	1.25025495585873e-12	3.2505356004319e-13	-3.2505356004319e-13
23219.255273	1199.054590	-1157.813222	1.06749580261493e-12	2.29046459523123e-13	-2.29046459523123e-13
31320.619895	4653.799788	-2850.968464	6.86649408908384e-13	1.64443190989604e-13	-1.64443190989604e-13
50886.217815	8199.503008	-10141.493303	4.74412949436277e-13	1.23784932195145e-13	-1.23784932195145e-13
71798.185866	10399.158745	-9440.158475	2.50656398235779e-13	5.97423629313186e-14	-5.97423629313186e-14
95826.920541	3584.922411	-4639.076449	2.04235519788461e-13	9.2678303097285e-14	-9.2678303097285e-14
