READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT wtslew mode data
75.2487374902818	0.124733488558064	-0.270220511167338	1.36661664411225e-06	2.94674704338627e-07	-2.94674704338627e-07
75.5932301322071	0.643195820807307	-0.219759153367193	3.90613527745642e-07	8.71724094310849e-08	-8.71724094310849e-08
76.4214552903398	0.10496967085335	-0.185029337325346	8.28274644585982e-07	1.84844331572285e-07	-1.84844331572285e-07
77.633811991608	1.25169900626719	-1.10738703041491	9.73628018497011e-08	2.17282542035422e-08	-2.17282542035422e-08
79.8079167208217	0.785564240604145	-0.922405722946451	8.32068578465922e-08	1.94614921579147e-08	-1.94614921579147e-08
82.1331567474937	1.80066123517986	-1.53967578606795	6.1522405299046e-08	1.36545453706375e-08	-1.36545453706375e-08
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT wt mode data
88.637399	0.254232	-0.320427	5.05436320645395e-08	6.26990916310041e-09	-6.26990916310041e-09
89.165208	0.279734	-0.273577	5.20566737368364e-08	6.45760113080292e-09	-6.45760113080292e-09
89.713403	0.341781	-0.268461	4.44016503029216e-08	5.59292598310138e-09	-5.59292598310138e-09
90.338786	0.251916	-0.283601	4.84328731813544e-08	5.96260961601225e-09	-5.96260961601225e-09
90.856567	0.340807	-0.265865	4.00920482075222e-08	5.01149812551412e-09	-5.01149812551412e-09
91.462323	0.238540	-0.264949	5.06013983196307e-08	6.09100369375652e-09	-6.09100369375652e-09
92.019309	0.297134	-0.318446	3.73930577576254e-08	4.67412487295515e-09	-4.67412487295515e-09
92.607579	0.279966	-0.291136	3.98782940833028e-08	4.98477891730711e-09	-4.98477891730711e-09
93.197663	0.212947	-0.310118	4.48332621334109e-08	5.56154093543902e-09	-5.56154093543902e-09
93.722329	0.302075	-0.311719	3.9482792667792e-08	4.82415212429003e-09	-4.82415212429003e-09
94.382795	0.328341	-0.358391	3.51926646414701e-08	4.46723779116439e-09	-4.46723779116439e-09
95.186864	0.485008	-0.475727	2.64413835077974e-08	3.30516776332058e-09	-3.30516776332058e-09
96.051306	0.398031	-0.379435	3.42079654811515e-08	4.24347886539823e-09	-4.24347886539823e-09
96.834239	0.349873	-0.384902	3.45832777517665e-08	4.35618297429236e-09	-4.35618297429236e-09
97.580177	0.475710	-0.396065	2.87411793107835e-08	3.53834947988525e-09	-3.53834947988525e-09
98.504142	0.379043	-0.448254	2.91001281341377e-08	3.60985454782149e-09	-3.60985454782149e-09
99.234021	0.307442	-0.350836	3.77956933404956e-08	4.68853451433565e-09	-4.68853451433565e-09
99.898723	0.306358	-0.357259	3.81426690709865e-08	4.80453139458452e-09	-4.80453139458452e-09
100.631097	0.374596	-0.426017	3.24553267326757e-08	4.08814170233999e-09	-4.08814170233999e-09
101.549878	0.612229	-0.544185	2.18257658002632e-08	2.77048886407511e-09	-2.77048886407511e-09
102.583476	0.576725	-0.421369	2.56123705395845e-08	3.10595616069708e-09	-3.10595616069708e-09
103.666538	0.562922	-0.506337	2.26647885000318e-08	2.83309408402564e-09	-2.83309408402564e-09
104.813580	0.545630	-0.584119	2.04717535065251e-08	2.59861509129471e-09	-2.59861509129471e-09
105.952586	0.575514	-0.593376	1.95059159924146e-08	2.41969790512879e-09	-2.41969790512879e-09
106.992471	0.523029	-0.464372	2.3544722470748e-08	2.87678039250748e-09	-2.87678039250748e-09
108.073197	0.550683	-0.557697	2.10689903447676e-08	2.61359642439586e-09	-2.61359642439586e-09
109.115551	0.486852	-0.491671	2.38487623704579e-08	2.98109058077542e-09	-2.98109058077542e-09
110.340807	0.757846	-0.738404	1.48926060618057e-08	1.9051148079626e-09	-1.9051148079626e-09
111.711057	0.515560	-0.612403	1.88048487011372e-08	2.46270689821823e-09	-2.46270689821823e-09
112.861755	0.604905	-0.635139	1.84250827567271e-08	2.26832660326211e-09	-2.26832660326211e-09
114.106736	0.523477	-0.640076	1.98923477341465e-08	2.50568225532548e-09	-2.50568225532548e-09
115.530024	0.884660	-0.899811	1.31610454107043e-08	1.62026679906184e-09	-1.62026679906184e-09
117.222877	0.798332	-0.808193	1.38679714914209e-08	1.72031408574374e-09	-1.72031408574374e-09
118.722314	0.772030	-0.701104	1.46921013478458e-08	1.80875632292871e-09	-1.80875632292871e-09
120.410465	0.747353	-0.916121	1.2769606134765e-08	1.62093061525791e-09	-1.62093061525791e-09
122.127105	0.929018	-0.969287	1.10266965450758e-08	1.43276051413577e-09	-1.43276051413577e-09
124.049112	0.739878	-0.992989	1.26381527919948e-08	1.55589303349303e-09	-1.55589303349303e-09
125.474538	0.381932	-0.685548	6.96120016114888e-09	8.65161744909974e-10	-8.65161744909974e-10
126.104708	0.257036	-0.248238	8.80708385366244e-09	1.04174585941219e-09	-1.04174585941219e-09
126.598899	0.278794	-0.237155	8.48264428139454e-09	9.99689217095965e-10	-9.99689217095965e-10
