READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT pc mode data
46831.659286	116.479905	-146.787955	2.91547377199008e-12	7.60851667665976e-13	-7.60851667665976e-13
47060.855290	57.781202	-112.716098	4.48582318876075e-12	1.16649112508763e-12	-1.16649112508763e-12
47200.273042	91.367970	-81.636550	4.41866965823878e-12	1.14495547708888e-12	-1.14495547708888e-12
47405.818393	164.134038	-114.177382	2.70229661084039e-12	7.07745454578382e-13	-7.07745454578382e-13
47722.925594	97.757738	-152.973162	2.97992928704758e-12	7.77646507182019e-13	-7.77646507182019e-13
47906.771054	119.511458	-86.087722	4.84819585654897e-12	1.08986232303446e-12	-1.08986232303446e-12
48200.191641	177.107191	-173.909129	4.38857297419112e-12	7.994297321297e-13	-7.994297321297e-13
52457.904410	78.508282	-117.062198	4.15522537974815e-12	1.07668874854483e-12	-1.07668874854483e-12
52663.815228	113.299503	-127.402537	3.41285179939536e-12	8.84338111055289e-13	-8.84338111055289e-13
52899.694923	113.107089	-122.580191	3.36104510845298e-12	8.80251955246185e-13	-8.80251955246185e-13
53159.420850	129.185242	-146.618838	2.77465170162153e-12	7.29282473928281e-13	-7.29282473928281e-13
53427.844268	131.551083	-139.238177	2.77425730404516e-12	7.21427857015791e-13	-7.21427857015791e-13
53667.086420	102.922712	-107.691069	3.55280232943778e-12	9.20574206306554e-13	-9.20574206306554e-13
53974.203355	186.938657	-204.194223	2.00990609516581e-12	5.12658728049738e-13	-5.12658728049738e-13
58385.203487	91.221505	-116.885455	3.72566310413643e-12	9.7925722530017e-13	-9.7925722530017e-13
58618.511578	153.776254	-142.086586	2.64018809651759e-12	6.88999852289053e-13	-6.88999852289053e-13
58939.630064	113.476448	-167.342232	2.88547225264634e-12	7.53030746521845e-13	-7.53030746521845e-13
59240.838929	105.622623	-187.732417	2.84187338891814e-12	7.46939198793104e-13	-7.46939198793104e-13
59528.010648	96.761864	-181.549096	3.11841622394629e-12	8.16739246759286e-13	-8.16739246759286e-13
59799.798352	145.903380	-175.025840	2.6719563423652e-12	7.0740406285137e-13	-7.0740406285137e-13
63378.404538	130.832314	-122.406186	3.46588803432466e-12	9.06593259044324e-13	-9.06593259044324e-13
63743.976620	219.080331	-234.739769	3.60673676939469e-12	6.88783026492877e-13	-6.88783026492877e-13
116117.159351	402.578981	-854.733599	1.15934963652517e-12	3.04154246157134e-13	-3.04154246157134e-13
116898.961267	293.393857	-379.222935	2.12257939200976e-12	5.51325734780939e-13	-5.51325734780939e-13
117426.350916	352.856936	-233.995792	1.54968756379504e-12	3.81866932340885e-13	-3.81866932340885e-13
121633.455447	535.736856	-540.568523	1.5193599321668e-12	3.97266719877478e-13	-3.97266719877478e-13
123126.775484	435.467967	-957.583181	1.26014034958352e-12	2.59880643197771e-13	-2.59880643197771e-13
127624.052934	603.577518	-572.897282	1.48089706400976e-12	3.42457165349663e-13	-3.42457165349663e-13
128616.121418	424.633974	-388.490966	1.65604352072289e-12	3.27823158852498e-13	-3.27823158852498e-13
151326.521993	4987.695499	-867.033241	6.1061282172179e-13	1.63651918571329e-13	-1.63651918571329e-13
156854.539592	718.342500	-540.322100	6.48046292179023e-13	1.70108805733073e-13	-1.70108805733073e-13
162968.843343	4912.469569	-924.017471	5.86670211391181e-13	1.55591233840987e-13	-1.55591233840987e-13
168399.156348	753.357663	-517.843437	6.24546870764681e-13	1.64330381351023e-13	-1.64330381351023e-13
177496.674558	3236.580954	-3874.167086	5.66636396449037e-13	1.10237986482918e-13	-1.10237986482918e-13
188718.533587	3475.511724	-3699.288576	3.76687202358537e-13	9.74425502926726e-14	-9.74425502926726e-14
199468.798678	4304.619494	-2632.055586	4.33315092434651e-13	1.12368229112183e-13	-1.12368229112183e-13
213754.754290	1538.390662	-5180.060418	6.15464131144025e-13	1.40168559614441e-13	-1.40168559614441e-13
231490.641773	7322.347279	-11414.881261	2.76457323767056e-13	6.2881888451613e-14	-6.2881888451613e-14
251186.235722	11085.753509	-7478.478571	3.13255452406921e-13	6.00837151173207e-14	-6.00837151173207e-14
281644.230955	3730.181577	-3205.144903	3.49933098404287e-13	9.12519907386148e-14	-9.12519907386148e-14
298078.853732	4694.411299	-8061.748341	2.18130112633303e-13	5.67558375423672e-14	-5.67558375423672e-14
313990.406573	5380.912079	-7654.780161	2.36395165419009e-13	5.54275028008964e-14	-5.54275028008964e-14
386581.799781	13917.491090	-15505.411650	1.22316544029192e-13	3.12556655649815e-14	-3.12556655649815e-14
736924.373391	34267.881941	-30638.411799	4.81257600161838e-14	1.37040754792009e-14	-1.37040754792009e-14
834214.576764	64238.282668	-58324.330481	3.55648864697423e-14	1.04070278473801e-14	-1.04070278473801e-14
1057370.128972	430222.853999	-153891.415969	1.14477306321181e-14	3.98181935030194e-15	-3.98181935030194e-15
