!TIME		Err (pos)	Err(neg)	Flux		Error
     144.962	     1.166	     -1.006	7.09094e-07	6.91973e-08
     147.088	     1.049	     -0.960	8.02681e-07	7.47782e-08
     149.238	     1.055	     -1.102	7.57382e-07	6.97811e-08
     151.701	     1.444	     -1.408	5.30116e-07	5.17817e-08
     154.448	     1.287	     -1.303	5.64168e-07	5.33493e-08
     157.380	     1.905	     -1.645	3.89269e-07	3.82533e-08
     160.706	     1.506	     -1.421	4.96301e-07	4.72121e-08
     163.635	     1.587	     -1.423	4.77451e-07	4.57945e-08
     166.390	     1.437	     -1.168	3.49366e-07	4.30063e-08
     169.124	     1.134	     -1.298	3.78799e-07	4.57457e-08
     171.620	     1.492	     -1.362	3.23148e-07	3.87985e-08
     174.765	     1.519	     -1.653	2.81891e-07	3.47519e-08
     177.880	     1.484	     -1.596	2.86317e-07	3.52974e-08
     181.295	     1.881	     -1.931	2.22196e-07	2.81020e-08
     185.029	     1.723	     -1.853	2.45379e-07	2.95900e-08
     188.535	     1.789	     -1.782	2.47356e-07	2.93997e-08
     192.201	     1.704	     -1.877	2.52503e-07	2.91303e-08
     195.428	     1.343	     -1.523	2.76471e-07	2.22646e-08
     198.375	     1.664	     -1.604	2.40608e-07	1.98177e-08
     201.984	     1.848	     -1.945	2.12903e-07	1.74211e-08
     205.564	     1.558	     -1.731	2.17927e-07	1.78621e-08
     208.711	     1.715	     -1.589	2.16658e-07	1.78557e-08
     212.102	     1.777	     -1.676	2.13576e-07	1.70515e-08
     215.977	     2.419	     -2.098	1.53791e-07	1.29263e-08
     219.543	     1.197	     -1.147	1.47891e-07	1.76325e-08
     222.823	     1.877	     -2.083	1.80678e-07	1.47112e-08
     226.524	     2.038	     -1.824	1.87201e-07	1.50196e-08
     230.646	     2.065	     -2.084	1.71901e-07	1.40657e-08
     234.589	     2.152	     -1.878	1.78688e-07	1.43882e-08
     238.996	     2.397	     -2.255	1.50437e-07	1.25452e-08
     243.961	     2.505	     -2.568	1.39651e-07	1.15135e-08
     247.745	     1.418	     -1.280	1.27038e-07	1.53294e-08
     252.105	     2.634	     -2.942	1.22462e-07	1.03521e-08
     256.349	     1.314	     -1.611	1.16292e-07	1.42041e-08
     260.532	     3.474	     -2.869	1.10812e-07	9.20437e-09
     265.752	     1.508	     -1.746	1.10589e-07	1.26901e-08
     268.834	     1.758	     -1.574	1.08565e-07	1.23859e-08
     274.033	     4.026	     -3.441	9.49072e-08	7.82250e-09
     280.013	     2.181	     -1.954	8.71286e-08	1.00270e-08
     284.521	     2.584	     -2.327	7.19056e-08	8.47158e-09
     289.478	     2.713	     -2.374	7.07269e-08	8.18700e-09
     294.484	     2.414	     -2.293	7.60058e-08	8.84971e-09
     299.505	     2.208	     -2.606	7.48702e-08	8.66661e-09
     304.284	     3.191	     -2.572	5.91696e-08	7.27141e-09
     309.978	     2.279	     -2.503	7.53690e-08	8.64854e-09
     314.996	     2.934	     -2.738	6.39823e-08	7.25769e-09
     320.975	     2.531	     -3.046	6.33795e-08	7.42309e-09
     326.123	     2.903	     -2.616	6.85522e-08	7.51618e-09
     331.774	     2.838	     -2.748	6.65707e-08	7.46544e-09
     337.960	     3.916	     -3.348	4.95014e-08	5.74681e-09
     344.966	     3.463	     -3.089	3.55227e-08	5.19485e-09
     351.847	     3.714	     -3.418	4.97538e-08	5.86176e-09
     358.998	     3.441	     -3.437	5.23137e-08	6.14516e-09
     366.834	     4.407	     -4.395	3.88057e-08	4.88851e-09
     375.410	     3.546	     -4.169	4.71264e-08	5.58527e-09
     381.826	     3.555	     -2.871	5.96200e-08	6.64812e-09
     389.257	     3.855	     -3.876	3.16019e-08	4.49991e-09
     399.221	     5.606	     -6.109	4.22704e-08	3.80305e-09
     407.947	     3.439	     -3.120	3.26033e-08	1.91662e-09
     414.763	     3.633	     -3.377	2.90096e-08	1.76676e-09
     422.033	     3.270	     -3.637	3.04922e-08	1.80992e-09
     429.149	     3.198	     -3.845	2.81703e-08	1.70495e-09
     436.426	     3.786	     -4.079	2.68967e-08	1.64809e-09
     444.147	     4.063	     -3.934	3.26524e-08	1.74088e-09
     452.067	     3.780	     -3.858	2.74366e-08	1.67359e-09
     459.311	     4.028	     -3.464	2.82049e-08	1.68292e-09
     467.909	     4.392	     -4.570	2.33154e-08	1.42685e-09
     476.382	     3.899	     -4.082	2.82529e-08	1.68083e-09
     483.738	     3.848	     -3.457	2.32774e-08	1.57435e-09
     492.450	     4.513	     -4.863	2.69143e-08	1.46031e-09
     500.427	     3.798	     -3.464	2.24687e-08	1.51130e-09
     509.707	     4.992	     -5.482	2.46456e-08	1.32366e-09
     518.674	     4.230	     -3.975	2.00472e-08	1.40640e-09
     527.796	     4.406	     -4.892	2.49000e-08	1.47741e-09
