READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT wt mode data
64.638600	0.297594	-0.353568	1.89266260612048e-07	2.00841258318263e-08	-2.00841258318263e-08
65.227812	0.331079	-0.291618	2.03502001085615e-07	2.11760649841338e-08	-2.11760649841338e-08
65.987464	0.443203	-0.428573	1.40389133528566e-07	1.51997333045561e-08	-1.51997333045561e-08
66.835032	0.367778	-0.404365	1.65826174661689e-07	1.72040074274003e-08	-1.72040074274003e-08
67.558528	0.403972	-0.355718	1.60065876957469e-07	1.73803571834574e-08	-1.73803571834574e-08
68.419169	0.416880	-0.456669	1.35311473535358e-07	1.48212330132445e-08	-1.48212330132445e-08
69.287319	0.482757	-0.451270	1.2667635954475e-07	1.3558034554013e-08	-1.3558034554013e-08
70.174810	0.367408	-0.404733	1.53827172797317e-07	1.64168924646323e-08	-1.64168924646323e-08
71.012636	0.397799	-0.470417	1.34885118924712e-07	1.47301814845455e-08	-1.47301814845455e-08
71.821006	0.416727	-0.410570	1.45085109875843e-07	1.53958111512848e-08	-1.53958111512848e-08
72.675624	0.371614	-0.437892	1.51632494609784e-07	1.5864439877891e-08	-1.5864439877891e-08
73.382046	0.375069	-0.334808	1.75170025270222e-07	1.8224360716443e-08	-1.8224360716443e-08
74.215133	0.427974	-0.458018	1.42022663978224e-07	1.51147872242891e-08	-1.51147872242891e-08
75.094172	0.413587	-0.451066	1.51356944580843e-07	1.60172723562395e-08	-1.60172723562395e-08
75.887538	0.426169	-0.379778	1.64991899101578e-07	1.77098521790712e-08	-1.77098521790712e-08
76.705694	0.355250	-0.391987	1.80371844318013e-07	1.95286049258076e-08	-1.95286049258076e-08
77.515505	0.447458	-0.454562	1.52632673944352e-07	1.64776544427188e-08	-1.64776544427188e-08
78.413489	0.346530	-0.450526	1.69857073120765e-07	1.79733255837414e-08	-1.79733255837414e-08
79.166839	0.381327	-0.406820	1.66460072320221e-07	1.76640307155657e-08	-1.76640307155657e-08
79.937518	0.356106	-0.389351	1.85261423266138e-07	1.93828421727771e-08	-1.93828421727771e-08
80.709557	0.318848	-0.415933	1.97422688836725e-07	2.05394860615174e-08	-2.05394860615174e-08
81.413388	0.348013	-0.384983	1.96112975153466e-07	2.06342894670132e-08	-2.06342894670132e-08
82.190861	0.406735	-0.429460	1.64389590914173e-07	1.7901713606977e-08	-1.7901713606977e-08
83.034206	0.410259	-0.436610	1.63084880634779e-07	1.79156477315992e-08	-1.79156477315992e-08
83.816222	0.336324	-0.371757	2.05709028654103e-07	2.18912609209141e-08	-2.18912609209141e-08
84.516143	0.412097	-0.363597	1.85691551787257e-07	1.98749345854232e-08	-1.98749345854232e-08
85.427657	0.457757	-0.499417	1.42385604067435e-07	1.51958142980601e-08	-1.51958142980601e-08
86.347045	0.399470	-0.461631	1.48450979450058e-07	1.60725779703707e-08	-1.60725779703707e-08
87.218499	0.454944	-0.471984	1.32012440770212e-07	1.42515709679622e-08	-1.42515709679622e-08
88.115339	0.413867	-0.441895	1.34987083866455e-07	1.47426568738334e-08	-1.47426568738334e-08
89.001611	0.498990	-0.472404	1.22195405223971e-07	1.32299240118849e-08	-1.32299240118849e-08
89.991796	0.526477	-0.491195	1.22808653165559e-07	1.29581080773624e-08	-1.29581080773624e-08
91.052868	0.506182	-0.534596	1.17984867036277e-07	1.29992163887339e-08	-1.29992163887339e-08
92.021490	0.425363	-0.462440	1.39203678838315e-07	1.51590157188592e-08	-1.51590157188592e-08
92.899703	0.447383	-0.452850	1.4214397852368e-07	1.48299474934675e-08	-1.48299474934675e-08
93.780357	0.454485	-0.433272	1.44244833513128e-07	1.51769134271272e-08	-1.51769134271272e-08
