READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT pc mode data
46677.975876	83.392256	-69.553533	5.90609535433973e-12	1.3259418480047e-12	-1.3259418480047e-12
46846.734258	50.028554	-85.366126	6.40955140935289e-12	1.44477152058472e-12	-1.44477152058472e-12
46979.423817	72.791974	-82.661006	5.75675686988654e-12	1.26102579667864e-12	-1.26102579667864e-12
47115.761587	84.385265	-63.545795	5.6068713670916e-12	1.26382255432502e-12	-1.26382255432502e-12
47275.047130	88.074641	-74.900279	5.24617928877251e-12	1.14482475288552e-12	-1.14482475288552e-12
47464.465751	84.196741	-101.343979	3.23363335030838e-12	8.39396393141188e-13	-8.39396393141188e-13
47619.991197	101.672346	-71.328706	5.28483575303774e-12	1.11398021434771e-12	-1.11398021434771e-12
51491.485879	93.384893	-84.634716	3.77439852866435e-12	9.87287569268594e-13	-9.87287569268594e-13
51695.212231	157.941440	-110.341460	2.50332434452106e-12	6.54788058159478e-13	-6.54788058159478e-13
52048.896309	155.281443	-195.742637	1.88729097792764e-12	5.00203059939469e-13	-5.00203059939469e-13
52370.625669	177.053923	-166.447917	2.1113807284008e-12	5.48693837257084e-13	-5.48693837257084e-13
52675.896175	137.558296	-128.216584	2.91320017911618e-12	7.59538034608276e-13	-7.59538034608276e-13
52928.002151	88.544401	-114.547679	4.05909974801394e-12	1.05143417852322e-12	-1.05143417852322e-12
53118.401202	123.803149	-101.854651	3.7636500670017e-12	9.87681846254228e-13	-9.87681846254228e-13
53373.655374	131.805889	-131.451023	3.90463588940191e-12	9.35738694849665e-13	-9.35738694849665e-13
57264.681371	114.464261	-166.355299	2.30124170610916e-12	6.02592314443645e-13	-6.02592314443645e-13
57519.545272	142.927420	-140.399640	2.25320697761961e-12	5.90030347856745e-13	-5.90030347856745e-13
57811.290073	69.319198	-148.817381	2.91772513554365e-12	7.56015386292098e-13	-7.56015386292098e-13
58115.730214	206.166578	-235.120942	1.42171777447735e-12	3.70965411028759e-13	-3.70965411028759e-13
58485.211255	147.592317	-163.314463	2.00769870916347e-12	5.25733590421953e-13	-5.25733590421953e-13
58760.199375	148.408476	-127.395804	2.26559817588224e-12	5.93289256962117e-13	-5.93289256962117e-13
59127.565607	164.647964	-218.957756	1.83902299318875e-12	4.54415830168006e-13	-4.54415830168006e-13
63072.167963	257.869548	-268.663452	2.01340926399821e-12	4.15711619993467e-13	-4.15711619993467e-13
69704.882037	150.182775	-273.553125	1.54321623811507e-12	4.04119354610739e-13	-4.04119354610739e-13
69956.096268	74.480404	-101.031456	3.73899960683204e-12	9.72203876095569e-13	-9.72203876095569e-13
70174.693447	206.906744	-144.116776	1.87838412373105e-12	4.86704046956057e-13	-4.86704046956057e-13
70550.912081	231.851531	-169.311889	1.59954465035013e-12	4.23350901865349e-13	-4.23350901865349e-13
74634.289493	152.595099	-140.761450	2.19477314268677e-12	5.72444013529099e-13	-5.72444013529099e-13
74902.910523	187.359688	-116.025932	2.11956206737346e-12	5.52833511193126e-13	-5.52833511193126e-13
75395.902340	240.962792	-305.632128	1.16505989191729e-12	3.06365705321836e-13	-3.06365705321836e-13
75865.498987	222.682444	-228.633856	1.4312030493336e-12	3.75570683849522e-13	-3.75570683849522e-13
76312.568854	327.207990	-224.387422	1.65012289997619e-12	3.62725784256994e-13	-3.62725784256994e-13
80465.119677	182.891515	-188.191893	1.91135585198664e-12	4.99476802285513e-13	-4.99476802285513e-13
80849.620367	146.908045	-201.609175	2.06211614315673e-12	5.35617208560212e-13	-5.35617208560212e-13
81266.454037	181.391214	-269.925626	1.59317139020006e-12	4.17989935438934e-13	-4.17989935438934e-13
81639.457534	124.309178	-191.612282	2.28164993366341e-12	5.97436153261187e-13	-5.97436153261187e-13
82097.483595	328.200288	-333.716883	2.09980660731822e-12	3.94857275237702e-13	-3.94857275237702e-13
86116.043556	95.877036	-64.591504	4.06620139013356e-12	1.06115020226733e-12	-1.06115020226733e-12
86698.299398	1511.584073	-486.378807	1.91774466777717e-12	4.4355447495734e-13	-4.4355447495734e-13
92111.322704	427.623188	-387.256212	1.70987306923326e-12	3.40613074313331e-13	-3.40613074313331e-13
144410.235569	301.286682	-438.371577	1.0148697727517e-12	2.66285063059081e-13	-2.66285063059081e-13
145320.427862	714.944030	-608.905610	7.89411345723108e-13	1.76109258774073e-13	-1.76109258774073e-13
149966.298799	394.257513	-438.172127	9.64402178118718e-13	2.5255727579033e-13	-2.5255727579033e-13
151211.770798	605.524194	-851.214487	5.75565873625622e-13	1.48808756038432e-13	-1.48808756038432e-13
155681.537823	313.815149	-378.204711	1.0797720830247e-12	2.82796454273254e-13	-2.82796454273254e-13
156839.715556	760.313176	-844.362584	7.05712768853579e-13	1.50845739325799e-13	-1.50845739325799e-13
