READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT wtslew mode data
139.173517556012	0.217971430106189	-0.376234579010799	8.95869024855099e-08	2.09537392144778e-08	-2.09537392144778e-08
139.570322184737	0.132508802342954	-0.178833198619031	2.46237624476268e-07	5.49523390602091e-08	-5.49523390602091e-08
139.941372137296	0.508718883868028	-0.23854115021598	9.88493554229514e-08	2.21033878257757e-08	-2.21033878257757e-08
140.809445923043	0.370105099112635	-0.359354901879357	6.49253516637958e-08	1.51855779073451e-08	-1.51855779073451e-08
141.678882617845	0.496952352732166	-0.499331595688858	4.55754837830728e-08	1.06597814554268e-08	-1.06597814554268e-08
142.760972942882	0.619283071091132	-0.585137972304864	3.49447208147659e-08	8.17332161912587e-09	-8.17332161912587e-09
143.918550615938	0.587850403260745	-0.538294601965248	3.52653115132494e-08	8.24830550297762e-09	-8.24830550297762e-09
145.072373752118	0.681169224363487	-0.565972732919505	3.25124209566591e-08	7.60442398449201e-09	-7.60442398449201e-09
146.638412051508	0.671108967950829	-0.884869075026188	2.6058634983158e-08	6.06021595347122e-09	-6.06021595347122e-09
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT wt mode data
153.002181	0.620016	-0.641369	2.71293929519862e-08	3.44090410571442e-09	-3.44090410571442e-09
154.431531	0.761641	-0.809334	2.17870924077763e-08	2.68954462309737e-09	-2.68954462309737e-09
155.950966	0.654839	-0.757794	2.28316985146116e-08	2.86967218444039e-09	-2.86967218444039e-09
157.529694	0.839190	-0.923890	1.74707300746064e-08	2.19586241288375e-09	-2.19586241288375e-09
159.041228	0.793678	-0.672343	2.14653538584787e-08	2.60305651458663e-09	-2.60305651458663e-09
160.707251	1.155869	-0.872345	1.57366369982418e-08	1.92537147044833e-09	-1.92537147044833e-09
163.105776	1.112894	-1.242656	1.37711811025885e-08	1.71533009504265e-09	-1.71533009504265e-09
165.394179	1.242321	-1.175508	1.21211696347764e-08	1.60988632529761e-09	-1.60988632529761e-09
168.181266	1.262694	-1.544766	1.03205858327622e-08	1.28552600018334e-09	-1.28552600018334e-09
170.925167	1.397425	-1.481207	9.92531674469104e-09	1.2143586572148e-09	-1.2143586572148e-09
174.517641	2.080168	-2.195049	6.38362548386599e-09	8.09654782446638e-10	-8.09654782446638e-10
178.347260	1.968919	-1.749450	4.85329316186974e-09	7.53488566749296e-10	-7.53488566749296e-10
182.360890	2.321271	-2.044711	4.1656285782524e-09	6.3795798833047e-10	-6.3795798833047e-10
187.409524	3.053006	-2.727363	3.24084715791663e-09	5.24539508999225e-10	-5.24539508999225e-10
193.017252	2.699034	-2.554721	3.98274800687638e-09	6.26901981264412e-10	-6.26901981264412e-10
197.200154	1.140334	-1.483868	1.3325887891309e-08	1.63041723997354e-09	-1.63041723997354e-09
199.004440	0.636579	-0.663952	2.98848688065078e-08	3.79038958661837e-09	-3.79038958661837e-09
200.114084	0.576639	-0.473064	4.1398939451289e-08	5.0651442063491e-09	-5.0651442063491e-09
201.207857	0.470267	-0.517134	4.7476328492641e-08	5.86079601332623e-09	-5.86079601332623e-09
202.166635	0.452649	-0.488511	5.23623988155049e-08	6.64128365758302e-09	-6.64128365758302e-09
203.103426	0.462337	-0.484142	5.08976361982598e-08	6.33977911642988e-09	-6.33977911642988e-09
203.927428	0.339313	-0.361665	6.68971418599175e-08	8.25823125352357e-09	-8.25823125352357e-09
204.635204	0.280921	-0.368463	7.01683727707465e-08	8.66205390584077e-09	-8.66205390584077e-09
205.339406	0.425365	-0.423281	5.21188223298292e-08	6.43389648952373e-09	-6.43389648952373e-09
206.159192	0.391941	-0.394421	5.63694847955421e-08	7.021349385885e-09	-7.021349385885e-09
207.059112	0.490110	-0.507979	4.48378711454638e-08	5.84549975318496e-09	-5.84549975318496e-09
207.868936	0.372369	-0.319714	6.90604985216248e-08	8.75915477660342e-09	-8.75915477660342e-09
208.613572	0.307362	-0.372267	7.36425602066115e-08	9.25599148342401e-09	-9.25599148342401e-09
209.165390	0.264376	-0.244455	1.03103165081399e-07	1.27440822244021e-08	-1.27440822244021e-08
209.788488	0.388511	-0.358722	6.71473634031767e-08	8.67365971072814e-09	-8.67365971072814e-09
210.435381	0.289581	-0.258382	9.50644182426274e-08	1.17353885338528e-08	-1.17353885338528e-08
210.979532	0.296955	-0.254570	9.38036474206902e-08	1.16841262580012e-08	-1.16841262580012e-08
211.591502	0.320134	-0.315016	8.02829497563431e-08	1.01825327318415e-08	-1.01825327318415e-08
212.181806	0.286694	-0.270169	9.50521615543307e-08	1.1645515782462e-08	-1.1645515782462e-08
212.780219	0.277161	-0.311719	8.60183433510395e-08	1.08114798419707e-08	-1.08114798419707e-08
213.430933	0.302517	-0.373553	7.48047005123134e-08	9.23439329026999e-09	-9.23439329026999e-09
214.122072	0.406646	-0.388622	6.34513491529472e-08	7.69460629517374e-09	-7.69460629517374e-09
