READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT wt mode data
81.071941	1.848567	-2.387524	7.26213968310611e-10	1.13033083058345e-10	-1.13033083058345e-10
85.127602	1.505937	-2.207094	8.2939885380979e-10	1.25416830801665e-10	-1.25416830801665e-10
88.782836	2.745094	-2.149297	6.10287698498732e-10	9.36215212144075e-11	-9.36215212144075e-11
94.085021	2.285554	-2.557091	6.43573529277206e-10	1.01646311426696e-10	-1.01646311426696e-10
98.463460	2.335358	-2.092884	7.56398765371515e-10	1.12757267678047e-10	-1.12757267678047e-10
102.945332	1.925917	-2.146514	5.24597891525198e-10	9.57780549651332e-11	-9.57780549651332e-11
107.379667	2.544297	-2.508417	4.08241309739003e-10	7.45343178115068e-11	-7.45343178115068e-11
113.314172	3.523468	-3.390209	2.97241142224436e-10	5.42685385150691e-11	-5.42685385150691e-11
119.605324	2.527007	-2.767683	3.80252406379356e-10	7.09297167817235e-11	-7.09297167817235e-11
124.778856	2.194478	-2.646525	4.09523823156601e-10	7.80667131239308e-11	-7.80667131239308e-11
130.131467	4.397786	-3.158133	2.58293953093392e-10	5.03326504227056e-11	-5.03326504227056e-11
136.928340	2.833324	-2.399087	3.77016529200671e-10	7.18698666305549e-11	-7.18698666305549e-11
143.649380	3.392477	-3.887716	2.63365771037368e-10	5.13209682808743e-11	-5.13209682808743e-11
150.877361	2.930480	-3.835504	2.99561686550948e-10	5.46922338651187e-11	-5.46922338651187e-11
156.919631	4.125687	-3.111789	2.7908303254088e-10	5.20582564674683e-11	-5.20582564674683e-11
164.935167	3.755049	-3.889849	2.73471350397562e-10	4.9928806506013e-11	-4.9928806506013e-11
172.494609	3.678583	-3.804392	2.78831967964986e-10	5.20114290400259e-11	-5.20114290400259e-11
179.474983	3.731105	-3.301792	2.99573497718523e-10	5.58804203382123e-11	-5.58804203382123e-11
186.216880	3.225027	-3.010793	3.34297978920726e-10	6.23576588476214e-11	-6.23576588476214e-11
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT pc mode data
206.418921	6.937391	-8.106478	2.0864821965964e-10	4.27683640151882e-11	-4.27683640151882e-11
220.343707	5.549144	-6.987396	2.0356068254432e-10	4.62104982847524e-11	-4.62104982847524e-11
234.625426	6.311366	-8.732574	2.12677493107522e-10	4.25355101661695e-11	-4.25355101661695e-11
248.820963	9.667049	-7.884171	1.53725258320035e-10	3.35456036460223e-11	-3.35456036460223e-11
267.979128	8.060084	-9.491116	1.73740800158604e-10	3.62274497041296e-11	-3.62274497041296e-11
290.806193	15.320819	-14.766981	8.80326873647166e-11	1.99843963790747e-11	-1.99843963790747e-11
321.569983	12.137509	-15.442971	1.1192692219483e-10	2.33327745857704e-11	-2.33327745857704e-11
360.496505	23.357287	-26.789013	5.0941480884664e-11	1.15059040128673e-11	-1.15059040128673e-11
418.122020	25.907331	-34.268229	4.41508735476716e-11	9.87245638679163e-12	-9.87245638679163e-12
473.116126	48.639945	-29.086775	3.4865636909666e-11	7.83539271817981e-12	-7.83539271817981e-12
546.603726	30.313285	-24.847655	5.19119390871219e-11	1.1328141133095e-11	-1.1328141133095e-11
612.360963	34.760848	-35.443952	3.85496576802803e-11	8.61995428087254e-12	-8.61995428087254e-12
691.032301	36.323491	-43.910489	2.63593296606526e-11	5.92420271540549e-12	-5.92420271540549e-12
756.054752	59.057020	-28.698960	1.62434953696983e-11	3.65072210835001e-12	-3.65072210835001e-12
855.358786	37.479625	-40.247015	1.90174533122735e-11	4.19047657045739e-12	-4.19047657045739e-12
995.646996	95.267156	-102.808584	1.24748970388647e-11	2.1147775638074e-12	-2.1147775638074e-12
4675.305369	300.957383	-303.304617	1.66038682563389e-12	4.37894673859509e-13	-4.37894673859509e-13
5372.629481	295.652491	-396.366729	1.44649736745449e-12	3.81493176490853e-13	-3.81493176490853e-13
5946.066795	389.161716	-277.784824	1.50923167148157e-12	3.95202178812692e-13	-3.95202178812692e-13
6585.475785	283.795767	-250.247273	2.16147273558633e-12	5.26685233278917e-13	-5.26685233278917e-13
11058.246774	1592.553618	-907.224482	9.21806213689141e-13	1.94522426214668e-13	-1.94522426214668e-13
17210.227500	1221.262771	-1215.841789	4.80859977357504e-13	1.22212701967694e-13	-1.22212701967694e-13
44557.721213	12359.158758	-22844.884510	2.81585723211787e-13	7.22689875657849e-14	-7.22689875657849e-14
71435.090414	9345.426918	-8826.473082	3.49403118256073e-13	9.43148982088514e-14	-9.43148982088514e-14
97260.426785	13340.270467	-11850.304493	1.68349892103134e-13	4.54951235406551e-14	-4.54951235406551e-14
134763.969271	21495.419041	-19594.760739	2.36094309541218e-13	5.76751675177274e-14	-5.76751675177274e-14
190359.926505	40480.057586	-29787.247054	1.5581448441549e-13	4.04639392080615e-14	-4.04639392080615e-14
303139.640551	54580.704581	-67369.559839	5.74470964592971e-14	1.66277066936672e-14	-1.66277066936672e-14
506143.608036	117695.914356	-142934.102884	5.15600293978742e-14	1.48117902633893e-14	-1.48117902633893e-14
878754.930165	104785.561599	-221143.809873	3.98730894010227e-14	2.35613710096952e-14	-2.35613710096952e-14
