READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT wt mode data
83.940663	2.023160	-2.714666	3.36165584956867e-10	6.13751350551554e-11	-6.13751350551554e-11
87.555624	2.382760	-1.591801	5.23520303515159e-10	8.49427302112199e-11	-8.49427302112199e-11
92.825475	2.615727	-2.887091	2.97022668704383e-10	5.51671941625939e-11	-5.51671941625939e-11
98.769829	3.640201	-3.328627	2.41312338368657e-10	4.48198539075398e-11	-4.48198539075398e-11
106.309120	2.836547	-3.899091	2.46197090086573e-10	4.9070377905065e-11	-4.9070377905065e-11
112.683010	3.100547	-3.537342	2.75281819553476e-10	5.1129161285476e-11	-5.1129161285476e-11
119.527233	3.433308	-3.743676	2.53011635539941e-10	4.69928518093331e-11	-4.69928518093331e-11
127.129797	4.372459	-4.169255	2.14754612041469e-10	3.92086277445407e-11	-3.92086277445407e-11
236.581118	0.324380	-0.483346	5.91393363888362e-09	8.91721374020571e-10	-8.91721374020571e-10
237.283856	0.432927	-0.378358	5.99383414916947e-09	8.93508062081262e-10	-8.93508062081262e-10
238.147578	0.327112	-0.430795	6.34963352451379e-09	9.68491928985673e-10	-9.68491928985673e-10
238.798757	0.323525	-0.324067	7.42230831677288e-09	1.10645242234225e-09	-1.10645242234225e-09
239.440718	0.236650	-0.318437	8.38879295591332e-09	1.25052738849061e-09	-1.25052738849061e-09
240.005914	0.349304	-0.328546	9.89315088278537e-09	1.22732640663061e-09	-1.22732640663061e-09
240.585603	0.299796	-0.230385	8.38428740289918e-09	1.25008067386321e-09	-1.25008067386321e-09
241.246420	0.234989	-0.361020	7.092993392594e-09	1.05736100687488e-09	-1.05736100687488e-09
241.749081	0.257162	-0.267672	7.74859736773048e-09	1.1683576180353e-09	-1.1683576180353e-09
242.285079	0.237103	-0.278837	8.47980355062353e-09	1.22420057979098e-09	-1.22420057979098e-09
242.786205	0.326649	-0.264023	6.99396253945025e-09	1.05457151108715e-09	-1.05457151108715e-09
243.372615	0.272201	-0.259761	1.24215062701946e-08	1.50632892153082e-09	-1.50632892153082e-09
243.946875	0.247692	-0.302060	1.25003749339435e-08	1.527377170993e-09	-1.527377170993e-09
244.880390	0.611165	-0.685823	2.21939389258567e-08	2.72435495213454e-09	-2.72435495213454e-09
246.072568	0.570047	-0.581013	2.6262634878336e-08	3.22379635128223e-09	-3.22379635128223e-09
247.049374	0.360046	-0.406759	3.97913008800213e-08	4.91446078701355e-09	-4.91446078701355e-09
247.691634	0.313797	-0.282213	5.19525504223679e-08	6.37729019429413e-09	-6.37729019429413e-09
248.404309	0.318112	-0.398878	4.34498786547774e-08	5.33356845892783e-09	-5.33356845892783e-09
249.135227	0.343315	-0.412806	3.88028160528918e-08	4.73418466790237e-09	-4.73418466790237e-09
249.846367	0.397194	-0.367824	3.59129970082916e-08	4.42877754363207e-09	-4.42877754363207e-09
250.545397	0.336872	-0.301837	4.04031676924547e-08	4.92943747410361e-09	-4.92943747410361e-09
251.183124	0.323622	-0.300854	4.0216692537233e-08	4.8999165005007e-09	-4.8999165005007e-09
251.864354	0.307787	-0.357609	3.79154039714557e-08	4.65419952323699e-09	-4.65419952323699e-09
252.531430	0.379051	-0.359289	3.51963839630925e-08	4.26818844845681e-09	-4.26818844845681e-09
253.305163	0.393465	-0.394682	3.25690128300181e-08	4.09765482222835e-09	-4.09765482222835e-09
254.069194	0.396230	-0.370566	3.22283372039778e-08	3.95609948362633e-09	-3.95609948362633e-09
254.860949	0.316128	-0.395525	3.264736908664e-08	4.00753654357021e-09	-4.00753654357021e-09
255.577548	0.359219	-0.400470	2.89656816568239e-08	3.55560131105496e-09	-3.55560131105496e-09
