READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT wt mode data
141.124857	5.605261	-6.962465	3.09646853597095e-10	6.20823651035626e-11	-6.20823651035626e-11
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT pc mode data
185.288919	20.196412	-24.935248	1.11043403661532e-10	2.34550622983586e-11	-2.34550622983586e-11
218.663921	14.401891	-13.178589	1.66298490898219e-10	3.66758633274421e-11	-3.66758633274421e-11
245.203954	15.442358	-12.138142	1.53454983476531e-10	3.45686183845522e-11	-3.45686183845522e-11
287.303901	28.503351	-26.657589	5.73815791589488e-11	1.23173235984178e-11	-1.23173235984178e-11
361.635827	36.912884	-45.828576	3.48852205351621e-11	7.82977256265841e-12	-7.82977256265841e-12
478.194655	88.342217	-79.645943	2.48251387730039e-11	4.6469366604677e-12	-4.6469366604677e-12
