READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT wt mode data
86.358000	1.028841	-1.099003	1.008032597833e-09	1.52790181566683e-10	-1.52790181566683e-10
88.696471	1.319923	-1.309631	9.05199813524346e-10	1.34939243090996e-10	-1.34939243090996e-10
91.843965	2.278637	-1.827571	6.45214114220499e-10	9.77968517802726e-11	-9.77968517802726e-11
95.800449	1.752294	-1.677847	8.99200799341547e-10	1.3404491289565e-10	-1.3404491289565e-10
99.283058	1.416937	-1.730315	9.4383734023122e-10	1.40698977745238e-10	-1.40698977745238e-10
102.726770	2.011827	-2.026776	7.09268399284642e-10	1.05731463161924e-10	-1.05731463161924e-10
106.698284	1.205376	-1.959687	5.6360559537165e-10	1.055063464637e-10	-1.055063464637e-10
109.451757	1.319846	-1.548097	9.05255299034316e-10	1.37211973653771e-10	-1.37211973653771e-10
112.613680	1.175299	-1.842076	8.59001906072745e-10	1.28052418246544e-10	-1.28052418246544e-10
115.700955	1.902460	-1.911976	6.81328300513472e-10	1.0156640245731e-10	-1.0156640245731e-10
119.513527	1.911447	-1.910111	6.74125035271318e-10	1.00492645186369e-10	-1.00492645186369e-10
123.320467	1.692979	-1.895493	7.01341808345905e-10	1.04549841139631e-10	-1.04549841139631e-10
127.204354	1.892183	-2.190908	6.16000688575952e-10	9.18279352993327e-11	-9.18279352993327e-11
130.701495	1.960385	-1.604958	4.88000857590328e-10	8.90963600853453e-11	-8.90963600853453e-11
134.623505	1.662449	-1.961626	7.13354369817305e-10	1.06340587952508e-10	-1.06340587952508e-10
137.882004	1.700668	-1.596049	4.42580531163684e-10	8.28505631751816e-11	-8.28505631751816e-11
141.402175	1.619518	-1.819504	3.91578104325734e-10	7.03295043600578e-11	-7.03295043600578e-11
145.082451	1.550848	-2.060757	4.28666506492616e-10	7.8263447097502e-11	-7.8263447097502e-11
148.220339	1.974765	-1.587040	5.00653222234736e-10	9.14063791039234e-11	-9.14063791039234e-11
153.116505	3.620412	-2.921402	2.9058528407921e-10	5.30533949439777e-11	-5.30533949439777e-11
158.658345	1.391297	-1.921428	5.05525585525697e-10	9.46338055279812e-11	-9.46338055279812e-11
161.754677	1.525833	-1.705034	5.00106825837765e-10	9.13065928032088e-11	-9.13065928032088e-11
164.769433	1.683266	-1.488924	5.1241354869421e-10	9.35534690002136e-11	-9.35534690002136e-11
168.352779	1.752426	-1.900079	4.48297275933737e-10	8.18474828200583e-11	-8.18474828200583e-11
171.980615	1.545844	-1.875410	4.58688534570579e-10	8.37446923675718e-11	-8.37446923675718e-11
175.123744	2.041022	-1.597286	4.12107728338341e-10	7.52402359254206e-11	-7.52402359254206e-11
178.592813	1.909567	-1.428047	4.22910671776986e-10	7.91683698662254e-11	-7.91683698662254e-11
182.772255	1.574812	-2.269875	3.51612567280828e-10	6.58214648725803e-11	-6.58214648725803e-11
186.460507	1.964301	-2.113440	3.28354261860661e-10	5.99490101186903e-11	-5.99490101186903e-11
191.637619	3.636805	-3.212812	1.9469554245347e-10	3.55463984089212e-11	-3.55463984089212e-11
198.698065	2.947376	-3.423640	2.07507308090979e-10	3.78854579312324e-11	-3.78854579312324e-11
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT pc mode data
233.809910	7.946782	-7.097038	1.14622872047559e-10	2.57348575331545e-11	-2.57348575331545e-11
254.489725	19.862027	-12.733033	5.66509848852188e-11	1.21227356148823e-11	-1.21227356148823e-11
334.309785	40.334286	-59.958034	1.14906378746942e-11	2.60105030836076e-12	-2.60105030836076e-12
505.795421	302.612310	-131.151350	2.201832470735e-12	4.51177715752169e-13	-4.51177715752169e-13
10858.951046	7308.067846	-6574.543334	1.32551650468504e-13	3.15529364261492e-14	-3.15529364261492e-14
75614.940162	190792.967630	-54061.939699	9.78470850845743e-15	3.5547442895894e-15	-3.5547442895894e-15
