READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT pc mode data
118.627337	29.501835	-35.688453	1.61327360457233e-11	3.53335463167559e-12	-3.53335463167559e-12
186.648941	46.729131	-38.519769	1.14597175831464e-11	2.56245347728406e-12	-2.56245347728406e-12
267.999997	25.553734	-34.621926	1.64761390850136e-11	3.63516946811498e-12	-3.63516946811498e-12
329.434316	36.831696	-35.880584	1.27530671924218e-11	2.88482725628899e-12	-2.88482725628899e-12
447.820225	73.899686	-81.554214	5.69212462614979e-12	1.27768579052298e-12	-1.27768579052298e-12
601.820906	72.845606	-80.100994	5.45146942679353e-12	1.23313977525498e-12	-1.23313977525498e-12
752.343880	105.350703	-77.677369	6.05936626301181e-12	1.18347838047557e-12	-1.18347838047557e-12
4917.117034	339.709477	-823.684943	5.35430480258299e-13	1.43146901105197e-13	-1.43146901105197e-13
5989.248731	649.092861	-732.422219	6.6756105087109e-13	1.45773985670892e-13	-1.45773985670892e-13
10936.957697	1480.947475	-1061.454725	3.50709423879648e-13	7.99066204073612e-14	-7.99066204073612e-14
30297.426048	27910.817644	-14642.959756	6.38393781819385e-14	1.3325873651549e-14	-1.3325873651549e-14
