READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT wt mode data
70.711339	0.800557	-0.802442	2.51170524919276e-09	3.96809293159633e-10	-3.96809293159633e-10
72.706336	1.008106	-1.194441	1.91282146584439e-09	2.96349848781796e-10	-2.96349848781796e-10
74.476556	0.986775	-0.762113	2.47969826157647e-09	3.84175030846821e-10	-3.84175030846821e-10
76.423215	0.938467	-0.959884	2.42331706756979e-09	3.61246818236781e-10	-3.61246818236781e-10
78.404203	1.131559	-1.042522	2.18844966144679e-09	3.26234771584465e-10	-3.26234771584465e-10
80.563395	1.014812	-1.027633	2.29939961320603e-09	3.42774263702593e-10	-3.42774263702593e-10
82.844364	1.123199	-1.266157	1.91937493830439e-09	2.91665279696327e-10	-2.91665279696327e-10
84.862334	0.959066	-0.894771	2.38365266496356e-09	3.76579044910476e-10	-3.76579044910476e-10
86.907616	1.054098	-1.086216	2.06973682835626e-09	3.08538139072333e-10	-3.08538139072333e-10
89.364922	1.110686	-1.403207	1.63973945533616e-09	2.49172296464778e-10	-2.49172296464778e-10
92.251837	1.468904	-1.776229	1.25072056571368e-09	1.86446374383609e-10	-1.86446374383609e-10
95.351289	1.175131	-1.630548	1.43006314128567e-09	2.21557068466404e-10	-2.21557068466404e-10
153.076999	1.973717	-2.118274	1.11427764654498e-09	1.66106672105951e-10	-1.66106672105951e-10
156.741794	1.466859	-1.691078	9.3655962527975e-10	1.75994499775916e-10	-1.75994499775916e-10
160.047799	1.656832	-1.839146	8.25480596665547e-10	1.59722307890248e-10	-1.59722307890248e-10
163.848272	1.564062	-2.143642	7.71802229986467e-10	1.45033961720543e-10	-1.45033961720543e-10
167.359333	2.242849	-1.946999	9.5195879907821e-10	1.53389259252918e-10	-1.53389259252918e-10
171.395139	1.580260	-1.792957	8.18365348682092e-10	1.49412409497548e-10	-1.49412409497548e-10
174.537024	2.211877	-1.561625	6.86613365660072e-10	1.41031926904768e-10	-1.41031926904768e-10
178.459832	1.938057	-1.710931	7.99703189883307e-10	1.46005180333062e-10	-1.46005180333062e-10
183.064532	1.692213	-2.666644	6.77870217489258e-10	1.23761574746677e-10	-1.23761574746677e-10
186.636857	1.854269	-1.880112	7.16447385881845e-10	1.42797209394652e-10	-1.42797209394652e-10
190.332180	1.715413	-1.841054	1.17446320697456e-09	1.75078659880608e-10	-1.75078659880608e-10
193.769165	1.614284	-1.721571	1.22570451089969e-09	1.8625617388002e-10	-1.8625617388002e-10
197.267085	1.505593	-1.883636	1.23048850360997e-09	1.86983122482042e-10	-1.86983122482042e-10
201.066401	1.574093	-2.293724	1.08453021254789e-09	1.61672221582194e-10	-1.61672221582194e-10
204.691243	1.964753	-2.050749	9.69976528322102e-10	1.50276708310198e-10	-1.50276708310198e-10
208.624745	1.359992	-1.968749	7.77606705120158e-10	1.41970887066295e-10	-1.41970887066295e-10
211.909341	2.633495	-1.924604	7.90700278976516e-10	1.23026323225659e-10	-1.23026323225659e-10
216.468845	1.787022	-1.926010	6.75155689756387e-10	1.26872567304005e-10	-1.26872567304005e-10
220.081833	1.782117	-1.825965	7.14789131322327e-10	1.30502047046205e-10	-1.30502047046205e-10
223.504216	2.108348	-1.640267	7.58309583474043e-10	1.32004750004404e-10	-1.32004750004404e-10
227.783287	2.204145	-2.170724	8.56574939601018e-10	1.30163841539216e-10	-1.30163841539216e-10
231.715449	1.903155	-1.728016	6.97985795937323e-10	1.27434198575258e-10	-1.27434198575258e-10
235.637308	1.870481	-2.018704	7.87624228548e-10	1.32544103279538e-10	-1.32544103279538e-10
239.250348	1.568388	-1.742559	1.09807773982149e-09	1.73478744570657e-10	-1.73478744570657e-10
