READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT pc mode data
3397.657402	147.514150	-228.582730	3.0958528107834e-12	8.06019722195055e-13	-8.06019722195055e-13
3724.571802	116.462830	-179.400250	3.94209409262761e-12	1.02466488294186e-12	-1.02466488294186e-12
4070.746290	224.112341	-229.711659	2.54456963303297e-12	6.68071845420482e-13	-6.68071845420482e-13
4525.752997	190.334714	-230.894366	2.94087590085564e-12	7.43304588903252e-13	-7.43304588903252e-13
4956.921861	150.306870	-240.834150	2.97226523808578e-12	7.75138714312769e-13	-7.75138714312769e-13
5365.917712	378.154059	-258.688981	2.27763318423979e-12	5.35969756146259e-13	-5.35969756146259e-13
21150.079624	82867.809188	-6177.670212	1.93038069848528e-13	9.38503058480171e-14	-9.38503058480171e-14
