READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT pc mode data
3001.810932	130.076580	-145.728240	9.1505389187813e-12	2.01408101911199e-12	-2.01408101911199e-12
3259.406688	173.359064	-127.519176	6.02956751408445e-12	1.57572665647568e-12	-1.57572665647568e-12
3516.925053	66.279759	-84.159301	1.63514864921277e-11	3.68115958406645e-12	-3.68115958406645e-12
3683.397997	122.958154	-100.193186	1.10998871720787e-11	2.49326363826755e-12	-2.49326363826755e-12
3944.385181	120.224610	-138.029030	9.46498032610568e-12	2.14053032221836e-12	-2.14053032221836e-12
4261.660138	146.451734	-197.050346	5.30496331135727e-12	1.38220797412712e-12	-1.38220797412712e-12
4684.034303	283.208189	-275.922431	6.61522869150182e-12	1.21693746769183e-12	-1.21693746769183e-12
8779.259584	99.869708	-90.686632	7.20495396431147e-12	1.61890196520481e-12	-1.61890196520481e-12
8981.072989	91.120143	-101.943697	5.32565152978469e-12	1.38851407139984e-12	-1.38851407139984e-12
9169.262003	65.907068	-97.068872	6.25113245446397e-12	1.6512300389474e-12	-1.6512300389474e-12
9395.527487	117.954284	-160.358416	3.68623000704005e-12	9.73695982989802e-13	-9.73695982989802e-13
9689.475452	112.348140	-175.993680	3.60121366060203e-12	9.41985674288228e-13	-9.41985674288228e-13
9888.833860	88.502052	-87.010268	5.93806129897725e-12	1.54312059156835e-12	-1.54312059156835e-12
10062.359018	120.576933	-85.023107	6.32167059120599e-12	1.48038394259969e-12	-1.48038394259969e-12
10452.455273	302.132878	-269.519322	3.47438749904826e-12	6.57510580499497e-13	-6.57510580499497e-13
14662.937136	124.848895	-213.639593	3.08861727386366e-12	8.04792770924258e-13	-8.04792770924258e-13
14951.508385	157.214946	-163.722354	3.23446429015569e-12	8.49041645500236e-13	-8.49041645500236e-13
15270.504896	186.736135	-161.781565	3.00261531274759e-12	7.82396854607798e-13	-7.82396854607798e-13
15675.011331	195.937321	-217.770299	2.5307496637351e-12	6.58243599645373e-13	-6.58243599645373e-13
16196.540053	343.853179	-325.591401	2.71004738926427e-12	5.37199452610101e-13	-5.37199452610101e-13
20736.393645	299.184287	-470.562993	1.76378619649824e-12	4.67994896220682e-13	-4.67994896220682e-13
21595.590496	731.240756	-560.012564	2.05191435257793e-12	3.90564871492519e-13	-3.90564871492519e-13
26217.341346	212.427945	-188.743523	2.73396455959249e-12	7.1602184947397e-13	-7.1602184947397e-13
26615.184456	188.175856	-185.415164	2.93448365851163e-12	7.67207468846982e-13	-7.67207468846982e-13
27641.466370	470.697753	-838.106058	1.32722243519518e-12	2.7614698417946e-13	-2.7614698417946e-13
36016.811668	2540.928243	-4238.438497	9.82027312070501e-13	1.99702523808696e-13	-1.99702523808696e-13
43901.030539	632.152113	-646.570887	1.12060625169326e-12	2.54376909740245e-13	-2.54376909740245e-13
53825.116649	2897.151623	-4653.268537	6.51439658449639e-13	1.3939311128389e-13	-1.3939311128389e-13
61809.501592	996.262120	-1117.386100	4.2656568347769e-13	1.82043689381927e-13	-1.82043689381927e-13
