READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT wt mode data
211.947291	1.511908	-3.070970	6.85949882562954e-07	1.31566800284283e-07	-1.31566800284283e-07
215.464958	1.774994	-2.005759	7.04320357853513e-07	1.31779628582406e-07	-1.31779628582406e-07
219.992810	1.515246	-2.752858	5.02556934584629e-07	9.17539505248296e-08	-9.17539505248296e-08
224.238308	2.092793	-2.730252	3.58168906407339e-07	6.53923948674304e-08	-6.53923948674304e-08
229.117969	3.205181	-2.786868	2.0470862512148e-07	4.2385260137168e-08	-4.2385260137168e-08
235.718992	2.002008	-3.395842	1.78519772392955e-07	3.34013584664373e-08	-3.34013584664373e-08
240.886771	2.717763	-3.165771	1.23413627906152e-07	2.42737838985217e-08	-2.42737838985217e-08
246.290693	2.409219	-2.686159	1.01839254328792e-07	2.22315331701356e-08	-2.22315331701356e-08
251.918056	2.934058	-3.218144	7.25446875556153e-08	1.39142420523075e-08	-1.39142420523075e-08
257.080715	1.991445	-2.228601	8.58140762529172e-08	1.60559752522202e-08	-1.60559752522202e-08
262.527077	2.757756	-3.454917	4.32491423031915e-08	8.72618650589117e-09	-8.72618650589117e-09
268.455784	3.212522	-3.170952	2.9354915529723e-08	6.76789550045349e-09	-6.76789550045349e-09
274.108259	2.676791	-2.439953	3.74902792900439e-08	7.96886729806559e-09	-7.96886729806559e-09
280.109184	3.763854	-3.324133	2.49955534443554e-08	5.76282387635673e-09	-5.76282387635673e-09
287.483922	3.889862	-3.610884	2.69487244991664e-08	5.16882881169645e-09	-5.16882881169645e-09
293.432835	2.911810	-2.059051	3.70297890352055e-08	7.87098999026834e-09	-7.87098999026834e-09
298.771034	2.094347	-2.426389	4.46089107637166e-08	8.34640445213752e-09	-8.34640445213752e-09
305.164642	2.632169	-4.299261	2.92921075739579e-08	5.34797966951598e-09	-5.34797966951598e-09
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT pc mode data
322.243101	8.563791	-11.494678	2.50923128536073e-08	5.73470113274085e-09	-5.73470113274085e-09
341.534205	9.331147	-10.727313	2.47808491232754e-08	5.54116441858457e-09	-5.54116441858457e-09
357.795732	8.113419	-6.930381	3.52036172372644e-08	7.54249823830725e-09	-7.54249823830725e-09
375.068675	8.391597	-9.159523	3.21618143121755e-08	6.56500222726256e-09	-6.56500222726256e-09
391.603058	9.408314	-8.142786	2.74734494606004e-08	5.99519992659565e-09	-5.99519992659565e-09
417.467982	11.123769	-16.456611	1.73816198761065e-08	3.76119541924706e-09	-3.76119541924706e-09
443.944091	12.228021	-15.352340	1.52514017330009e-08	3.46649992552171e-09	-3.46649992552171e-09
471.316085	14.943667	-15.143973	1.4088274755686e-08	3.13889885857481e-09	-3.13889885857481e-09
500.684290	10.648461	-14.424539	1.74579640248054e-08	3.72205178540876e-09	-3.72205178540876e-09
526.831481	17.096251	-15.498729	1.22989974252605e-08	2.71177558350024e-09	-2.71177558350024e-09
557.134695	11.866077	-13.206963	1.69119135392541e-08	3.5767894100516e-09	-3.5767894100516e-09
583.658208	10.415604	-14.657436	1.58648418163046e-08	3.39909784851838e-09	-3.39909784851838e-09
608.415701	13.238491	-14.341889	1.34379256813397e-08	2.94756966451614e-09	-2.94756966451614e-09
634.441718	12.285474	-12.787526	1.44403380901469e-08	3.16744757840254e-09	-3.16744757840254e-09
665.214468	16.615004	-18.487276	9.39252320477701e-09	2.14660567593463e-09	-2.14660567593463e-09
695.436822	16.480310	-13.607350	1.07312910952572e-08	2.43911941062674e-09	-2.43911941062674e-09
723.704582	18.300150	-11.787450	1.16649134656348e-08	2.49924710127869e-09	-2.49924710127869e-09
754.151096	15.434035	-12.146365	1.23130320516704e-08	2.66440671766859e-09	-2.66440671766859e-09
784.447611	7.703201	-14.862479	1.55190615621149e-08	3.25123060452906e-09	-3.25123060452906e-09
805.146653	14.584559	-12.995841	1.08116301148407e-08	2.44396751605197e-09	-2.44396751605197e-09
892.780489	5576.595522	-73.049278	1.84867650848203e-09	3.19692614537059e-10	-3.19692614537059e-10
45374.506884	1793.425940	-5875.240052	7.34308337037329e-13	3.98178784400251e-13	-3.98178784400251e-13
