READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT wt mode data
149.797478	2.206196	-2.602746	4.29047230189534e-10	7.83329364351166e-11	-7.83329364351166e-11
154.191250	1.808303	-2.187576	4.77097025706748e-10	8.71056224139913e-11	-8.71056224139913e-11
157.840588	2.156622	-1.841036	5.51534929225048e-10	9.06717976630245e-11	-9.06717976630245e-11
161.814582	1.895639	-1.817372	4.40753091619001e-10	8.26757828152387e-11	-8.26757828152387e-11
166.142078	1.638759	-2.431857	4.31824667164691e-10	7.75579894365976e-11	-7.75579894365976e-11
169.746847	1.704308	-1.966009	4.74436422201577e-10	8.89940516357108e-11	-8.89940516357108e-11
174.479308	2.323405	-3.028153	3.33334437231303e-10	6.08582516150718e-11	-6.08582516150718e-11
178.464805	1.917503	-1.662092	4.88758983210375e-10	8.92347643494571e-11	-8.92347643494571e-11
183.019769	3.246075	-2.637461	2.9253326412117e-10	5.34090181122328e-11	-5.34090181122328e-11
189.545478	3.388955	-3.279634	2.50396413346471e-10	4.69689433966867e-11	-4.69689433966867e-11
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT pc mode data
203.440979	8.328973	-9.222156	1.25136593415767e-10	2.79813835283607e-11	-2.79813835283607e-11
224.166907	12.676105	-12.396955	8.52661662907975e-11	1.94193742870805e-11	-1.94193742870805e-11
256.768909	12.669103	-19.925897	6.54720707606983e-11	1.49112636479711e-11	-1.49112636479711e-11
285.540555	16.492436	-16.102544	6.65099467764428e-11	1.48720610004161e-11	-1.48720610004161e-11
320.143916	11.976755	-18.110925	7.14382345087717e-11	1.61702377313392e-11	-1.61702377313392e-11
364.413971	20.360141	-32.293299	4.14341029364575e-11	9.26495463134172e-12	-9.26495463134172e-12
425.173988	37.326644	-40.399876	2.75381656567659e-11	6.31075318213841e-12	-6.31075318213841e-12
493.819078	23.842334	-31.318446	4.22149944618439e-11	9.49718959086462e-12	-9.49718959086462e-12
537.906712	29.900839	-20.245301	4.85266444174715e-11	1.0850912060088e-11	-1.0850912060088e-11
591.565222	38.925050	-23.757670	4.02669047646125e-11	9.05891374972247e-12	-9.05891374972247e-12
668.730269	49.515742	-38.239998	2.9317464868808e-11	6.67705956049235e-12	-6.67705956049235e-12
753.636702	32.306650	-35.390690	2.03030933066148e-11	4.45664730301067e-12	-4.45664730301067e-12
840.857291	30.334561	-54.913939	1.42643660538982e-11	3.22934421148244e-12	-3.22934421148244e-12
903.526915	27.840377	-32.335063	1.94628335493236e-11	4.37897005433319e-12	-4.37897005433319e-12
1006.769444	77.543707	-75.402152	7.22470180589179e-12	1.63560855475286e-12	-1.63560855475286e-12
1138.318319	70.787705	-54.005167	1.14318127821246e-11	2.43866576707886e-12	-2.43866576707886e-12
5480.457954	113.380317	-122.306503	3.91388457178168e-12	1.03454129089213e-12	-1.03454129089213e-12
5735.886437	138.770135	-142.048165	3.31755031026441e-12	8.68100760741606e-13	-8.68100760741606e-13
6022.245167	178.361285	-147.588595	2.85027045176686e-12	7.48320462485407e-13	-7.48320462485407e-13
6461.739260	469.209744	-261.132808	2.16461562138207e-12	4.50426261990224e-13	-4.50426261990224e-13
12021.042225	756.311487	-682.878713	1.08260204227187e-12	2.1855121762815e-13	-2.1855121762815e-13
20407.193678	3920.340165	-3017.701926	6.31739732101091e-13	1.4443736301719e-13	-1.4443736301719e-13
32925.068607	7070.803853	-5348.314355	3.71244695074357e-13	8.33384109001727e-14	-8.33384109001727e-14
87404.467903	63653.159629	-19354.320291	7.70612586270624e-14	2.28883439802767e-14	-2.28883439802767e-14
