READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT pc mode data
6314.750961	188.220151	-222.977350	1.63940312159099e-12	4.33076463003277e-13	-4.33076463003277e-13
6757.947184	211.381668	-254.976072	1.42127431065076e-12	3.84307650316118e-13	-3.84307650316118e-13
7191.399702	297.674042	-222.070850	2.01273920145599e-12	4.54665444108224e-13	-4.54665444108224e-13
12086.285491	157.785840	-238.367920	1.84459971445015e-12	4.84068043748697e-13	-4.84068043748697e-13
12469.044605	211.296966	-224.973273	1.67330242632854e-12	4.42734690226427e-13	-4.42734690226427e-13
12914.212641	400.128043	-233.871069	1.28551256124696e-12	3.4292890193483e-13	-3.4292890193483e-13
18100.016720	179.901192	-233.803468	1.82052883450674e-12	4.80698215941058e-13	-4.80698215941058e-13
18688.608986	404.289457	-408.691075	1.34590184692855e-12	3.05736164551935e-13	-3.05736164551935e-13
22536.393965	263.140267	-230.797833	2.22780008442829e-12	4.80889993186629e-13	-4.80889993186629e-13
24486.756661	399.265162	-271.886849	1.20671605203647e-12	3.189854387896e-13	-3.189854387896e-13
28828.804288	1833.774216	-769.424996	8.31348242227146e-13	1.66864969427647e-13	-1.66864969427647e-13
34172.662984	207.819708	-292.219600	1.87283569824046e-12	4.87310610699471e-13	-4.87310610699471e-13
34726.094428	303.780784	-345.611736	1.254911720787e-12	3.32387828484019e-13	-3.32387828484019e-13
35665.923051	793.313392	-636.047840	9.38384377749197e-13	1.96666800698268e-13	-1.96666800698268e-13
40595.298263	455.007989	-955.924939	8.70355851064832e-13	2.3283751033637e-13	-2.3283751033637e-13
41593.506583	652.341020	-543.200332	9.13575105889973e-13	2.04579731147381e-13	-2.04579731147381e-13
46156.137972	671.427340	-738.377769	1.12910864898553e-12	3.12174347823071e-13	-3.12174347823071e-13
47069.549713	186.764159	-241.984401	1.71289788004897e-12	4.59774596066183e-13	-4.59774596066183e-13
47550.673687	480.038656	-294.359816	1.54147626047756e-12	3.46955357726798e-13	-3.46955357726798e-13
52154.961604	325.565628	-950.050220	1.11085851887704e-12	2.96954838268319e-13	-2.96954838268319e-13
53169.614481	649.810491	-689.087249	6.50319543738769e-13	1.66004219669065e-13	-1.66004219669065e-13
57709.880186	393.550506	-724.277543	1.10243045204561e-12	2.91642020451617e-13	-2.91642020451617e-13
58748.056568	855.743895	-644.625876	9.86184914429741e-13	1.9374514662661e-13	-1.9374514662661e-13
63177.190252	367.507180	-403.435109	1.26583320181389e-12	3.34219661689357e-13	-3.34219661689357e-13
63852.093889	296.863863	-307.396457	1.30398152533798e-12	3.42156904018915e-13	-3.42156904018915e-13
64711.383098	676.909045	-562.425347	1.17735880389456e-12	2.3079210518981e-13	-2.3079210518981e-13
85570.027595	26006.189177	-4949.965943	4.71058342360398e-13	9.11281772772015e-14	-9.11281772772015e-14
209034.479514	5117.377977	-29655.351451	3.09818675028392e-13	8.50750945897337e-14	-8.50750945897337e-14
224931.126247	6579.600364	-5870.172856	4.2097780418921e-13	9.70829274137664e-14	-9.70829274137664e-14
245485.801017	9676.410055	-9019.515365	3.21604237931506e-13	7.78252544182335e-14	-7.78252544182335e-14
264424.415385	8918.533667	-4156.033933	2.55063098228772e-13	6.88559307264898e-14	-6.88559307264898e-14
283610.251507	6112.620665	-5300.590555	3.90850793462246e-13	7.99528001602483e-14	-7.99528001602483e-14
301734.018263	10471.199429	-7433.063631	2.70052674389913e-13	6.11201648925711e-14	-6.11201648925711e-14
327629.486148	13502.530263	-10167.661137	3.81816739753877e-13	9.38183227292184e-14	-9.38183227292184e-14
558227.797419	27773.748033	-106341.339147	8.63060334034232e-14	2.72192730287361e-14	-2.72192730287361e-14
648051.683355	11990.496017	-56327.734751	1.40488663531337e-13	3.90663663295698e-14	-3.90663663295698e-14
724470.309705	45311.002167	-54142.901702	6.75059446565023e-14	1.88349919658883e-14	-1.88349919658883e-14
832420.711206	111542.045746	-57093.765514	8.90787333525999e-14	2.57005869336633e-14	-2.57005869336633e-14
964133.968194	25607.611178	-14988.042502	1.08518455292941e-13	3.11653384034413e-14	-3.11653384034413e-14
1062707.764490	165474.077661	-67960.961279	6.35276254528736e-14	1.52913853829813e-14	-1.52913853829813e-14
1690492.339140	259669.048752	-127775.305168	3.93104593428279e-14	1.1937207549131e-14	-1.1937207549131e-14
2033100.739926	62240.139866	-78235.500714	5.78252588198755e-14	1.2716586287752e-14	-1.2716586287752e-14
