READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT wtslew mode data
142.737914901963	0.188285087458837	-0.325870930051138	4.17112629014388e-08	9.75596767936741e-09	-9.75596767936741e-09
143.096340975586	0.167894001285418	-0.170140986163602	6.19777847918965e-08	1.44961629835397e-08	-1.44961629835397e-08
143.486034243488	0.404350745400222	-0.221799266616785	3.36876034600908e-08	7.87929081237805e-09	-7.87929081237805e-09
144.156482662757	0.221384337449422	-0.266097673868558	4.76045798136335e-08	1.10915314368884e-08	-1.10915314368884e-08
144.845126345576	0.468625666780241	-0.467259345369769	2.40695544771235e-08	5.62969757330195e-09	-5.62969757330195e-09
145.644952609169	0.560190382477174	-0.331200596812835	2.75704640977434e-08	6.4485354298267e-09	-6.4485354298267e-09
146.833315367018	0.706118605920949	-0.628172375372031	1.78216278110309e-08	4.16835197076076e-09	-4.16835197076076e-09
148.087474187118	0.629739817978361	-0.548040214178656	2.02763848773301e-08	4.74250218664135e-09	-4.74250218664135e-09
149.323888999964	0.539027009565103	-0.606674994867888	2.05699716186708e-08	4.81117003701018e-09	-4.81117003701018e-09
150.446901264679	0.585041715713118	-0.583985255149884	2.00832067932779e-08	4.69731920695481e-09	-4.69731920695481e-09
151.942651107792	1.05609391641244	-0.910708127399573	1.71959186110207e-08	3.85296349637905e-09	-3.85296349637905e-09
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT wt mode data
160.149196	0.354379	-0.314575	7.72326169896239e-09	9.36583019883411e-10	-9.36583019883411e-10
160.806481	0.264638	-0.302906	6.04334501344872e-09	9.0088866351234e-10	-9.0088866351234e-10
161.304844	0.271549	-0.233725	6.98131144445938e-09	1.02933823663049e-09	-1.02933823663049e-09
161.898760	0.311001	-0.322367	5.48029609628338e-09	8.16954320820811e-10	-8.16954320820811e-10
162.568056	0.219911	-0.358296	5.91417312031744e-09	8.94306736219431e-10	-8.94306736219431e-10
163.069712	0.285794	-0.281745	6.07729926800626e-09	9.05950287030196e-10	-9.05950287030196e-10
163.658023	0.353964	-0.302516	5.23768967369541e-09	7.80788686207233e-10	-7.80788686207233e-10
164.398413	0.321669	-0.386426	4.78160294361654e-09	7.23046101097093e-10	-7.23046101097093e-10
165.087882	0.336751	-0.367801	4.84261256576835e-09	7.21894024746916e-10	-7.21894024746916e-10
165.732878	0.355376	-0.308244	5.05067952781878e-09	7.74802305812477e-10	-7.74802305812477e-10
166.556649	0.382013	-0.468396	4.06406207162242e-09	6.05834620838685e-10	-6.05834620838685e-10
167.352866	0.423762	-0.414203	4.13154174434744e-09	6.15893895121916e-10	-6.15893895121916e-10
168.104177	0.368092	-0.327549	4.94178757078114e-09	7.3667818897714e-10	-7.3667818897714e-10
168.986180	0.384551	-0.513911	3.79905463941458e-09	5.66329618126743e-10	-5.66329618126743e-10
169.811488	0.432797	-0.440757	3.86092472622536e-09	5.83826488759541e-10	-5.83826488759541e-10
170.657537	0.355334	-0.413252	4.38568890121172e-09	6.63178304057959e-10	-6.63178304057959e-10
171.388407	0.441081	-0.375536	4.12982154762949e-09	6.24487548966627e-10	-6.24487548966627e-10
172.347118	0.416416	-0.517629	3.65676255374369e-09	5.45117950074738e-10	-5.45117950074738e-10
173.146749	0.447640	-0.383216	3.97539214101675e-09	6.18758144841422e-10	-6.18758144841422e-10
173.977176	0.416043	-0.382787	4.28383242556498e-09	6.38596011033353e-10	-6.38596011033353e-10
174.930808	0.444481	-0.537589	3.44897702665948e-09	5.21534181870636e-10	-5.21534181870636e-10
175.799899	0.370655	-0.424609	4.21684331837323e-09	6.46887170718161e-10	-6.46887170718161e-10
176.480421	0.279029	-0.309868	5.76873851312447e-09	8.72315005726893e-10	-8.72315005726893e-10
177.002728	0.290452	-0.243278	7.16706627171196e-09	1.02926885087651e-09	-1.02926885087651e-09
177.607668	0.381140	-0.314489	4.93988184503428e-09	7.46980085710849e-10	-7.46980085710849e-10
178.259256	0.256175	-0.270448	6.88630762711106e-09	1.0182899039631e-09	-1.0182899039631e-09
178.786013	0.261379	-0.270582	6.57005638735025e-09	9.93485628371389e-10	-9.93485628371389e-10
179.302768	0.335297	-0.255375	8.90959031254405e-09	1.10107800047019e-09	-1.10107800047019e-09
179.953710	0.351530	-0.315645	7.9497408114188e-09	9.73184298536538e-10	-9.73184298536538e-10
180.617693	0.335151	-0.312453	8.30973813449945e-09	1.01725416666207e-09	-1.01725416666207e-09
181.223758	0.250367	-0.270914	7.33047968319472e-09	1.08397042203992e-09	-1.08397042203992e-09
181.788459	0.276326	-0.314334	9.73289233123457e-09	1.18028657643573e-09	-1.18028657643573e-09
182.359157	0.298092	-0.294372	9.816516825003e-09	1.19042752837578e-09	-1.19042752837578e-09
182.899154	0.275823	-0.241905	1.20989687131318e-08	1.41152168069775e-09	-1.41152168069775e-09
