READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT pc mode data
117.304633	58.838999	-41.453910	1.24395847132869e-10	2.80365021537406e-11	-2.80365021537406e-11
243.636565	37.814607	-67.492933	4.93399221029397e-11	1.1164631445598e-11	-1.1164631445598e-11
314.078886	45.099246	-32.627714	3.85296782680568e-11	8.6872638600882e-12	-8.6872638600882e-12
395.164951	41.740141	-35.986819	3.52573291436883e-11	8.04999511966922e-12	-8.04999511966922e-12
477.710041	69.517131	-40.804949	4.49546324271663e-11	1.01342662235636e-11	-1.01342662235636e-11
577.032064	32.878107	-29.804893	5.17014985192459e-11	1.17048529354398e-11	-1.17048529354398e-11
644.789326	35.325786	-34.879154	4.75629186352295e-11	1.03790298112653e-11	-1.03790298112653e-11
753.279361	64.738291	-73.164249	4.19770134890719e-11	9.30383130888558e-12	-9.30383130888558e-12
851.615557	29.084995	-33.597905	8.27826993305315e-11	1.81347122136953e-11	-1.81347122136953e-11
926.558279	51.927692	-45.857727	2.9308530850575e-11	6.63525482712454e-12	-6.63525482712454e-12
1006.270767	29.883485	-27.784795	3.33806491869491e-11	7.58944728907612e-12	-7.58944728907612e-12
1064.412938	19.380314	-28.258686	3.6675414758083e-11	8.26913702863153e-12	-8.26913702863153e-12
1146.970158	72.218133	-63.176907	2.00422268749566e-11	3.39674380607114e-12	-3.39674380607114e-12
37185.714459	9341.453653	-3171.607036	3.10682891666727e-13	8.58762736394326e-14	-8.58762736394326e-14
244670.554412	224187.445580	-170571.774680	3.26766498848349e-14	1.12075814749768e-14	-1.12075814749768e-14
