READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT wt mode data
99.842632	1.669968	-2.069765	6.94456424970181e-10	1.2678980003455e-10	-1.2678980003455e-10
104.478877	2.862154	-2.966278	4.29821668453784e-10	8.21856375710967e-11	-8.21856375710967e-11
109.634329	1.876988	-2.293299	5.90826914856423e-10	1.15663433633597e-10	-1.15663433633597e-10
114.422260	2.543703	-2.910943	4.77075014057863e-10	8.7101578895672e-11	-8.7101578895672e-11
120.055709	2.779564	-3.089747	4.14339024673605e-10	8.11132293180633e-11	-8.11132293180633e-11
125.448931	1.832388	-2.613658	5.61655954829953e-10	1.04925546380046e-10	-1.04925546380046e-10
129.444546	2.679527	-2.163227	5.23020417121081e-10	1.00006022346614e-10	-1.00006022346614e-10
135.300182	2.892475	-3.176109	4.47324009356711e-10	8.35666238012323e-11	-8.35666238012323e-11
141.484488	3.426153	-3.291831	4.17898830123357e-10	7.62975150445907e-11	-7.62975150445907e-11
148.756139	3.363494	-3.845497	3.73771813905395e-10	7.14684007237239e-11	-7.14684007237239e-11
154.360170	2.493696	-2.240538	5.64813475159577e-10	1.03120370466326e-10	-1.03120370466326e-10
158.945589	2.007380	-2.091723	6.02104506535524e-10	1.15127594341662e-10	-1.15127594341662e-10
164.826560	3.607621	-3.873591	3.20835217791994e-10	6.13464804137229e-11	-6.13464804137229e-11
171.271479	3.297083	-2.837298	3.9394501131812e-10	7.35946587341161e-11	-7.35946587341161e-11
177.796760	4.192530	-3.228198	3.21903794151152e-10	6.01363350005305e-11	-6.01363350005305e-11
186.001736	3.454649	-4.012446	3.37834603853558e-10	6.16799069409323e-11	-6.16799069409323e-11
193.357729	3.035333	-3.901344	3.68758768799601e-10	6.88895227670449e-11	-6.88895227670449e-11
199.946286	2.734317	-3.553223	4.06108112586084e-10	7.58668734511902e-11	-7.58668734511902e-11
206.361126	2.101619	-3.680524	4.35800412960427e-10	7.95658934064487e-11	-7.95658934064487e-11
211.727075	2.628136	-3.264329	4.17761403992725e-10	7.62724392265056e-11	-7.62724392265056e-11
217.226920	4.257224	-2.871708	3.44289926699661e-10	6.28584473122025e-11	-6.28584473122025e-11
224.733525	2.532761	-3.249382	4.15284954513338e-10	7.75812749821617e-11	-7.75812749821617e-11
230.348522	3.349291	-3.082236	3.84909551350982e-10	7.19066906597576e-11	-7.19066906597576e-11
237.168407	3.695695	-3.470594	3.80314095888854e-10	6.94355530844155e-11	-6.94355530844155e-11
243.450458	2.925380	-2.586355	5.02870030530811e-10	9.6153074860195e-11	-9.6153074860195e-11
249.236704	3.599121	-2.860867	3.96352988787165e-10	8.14129077838787e-11	-8.14129077838787e-11
255.838067	3.176634	-3.002242	4.3636445503589e-10	8.15192084205315e-11	-8.15192084205315e-11
262.827294	3.787821	-3.812594	3.73601495096916e-10	6.82099802686281e-11	-6.82099802686281e-11
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT pc mode data
281.677601	15.633811	-9.439298	2.84016689574423e-10	6.35080633174881e-11	-6.35080633174881e-11
320.081370	12.332401	-22.769959	2.12788204038553e-10	4.76042381912373e-11	-4.76042381912373e-11
343.052521	9.419751	-10.638749	3.40728138710059e-10	7.43529523514421e-11	-7.43529523514421e-11
364.202441	8.328371	-11.730169	2.93124509429463e-10	6.58850717303608e-11	-6.58850717303608e-11
383.760817	11.335775	-11.230005	2.64729370617819e-10	5.80543823887057e-11	-5.80543823887057e-11
403.849567	8.798204	-8.752976	3.61114668590949e-10	8.07476699923973e-11	-8.07476699923973e-11
