READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT pc mode data
991.018249	72.276782	-70.640026	1.74474022426151e-11	3.94867882092869e-12	-3.94867882092869e-12
1133.399803	85.348529	-70.104771	1.76079797125263e-11	3.95625451316722e-12	-3.95625451316722e-12
1305.886490	78.344282	-87.138158	1.89152757711616e-11	4.19458486875144e-12	-4.19458486875144e-12
1492.588030	99.749441	-108.357258	1.68085678250415e-11	3.76749305334326e-12	-3.76749305334326e-12
1672.951300	79.853892	-80.613828	1.95216991881282e-11	5.08916738606338e-12	-5.08916738606338e-12
1871.592024	104.363527	-118.786832	1.71043589687348e-11	4.4303907822376e-12	-4.4303907822376e-12
2060.199817	108.818415	-84.244265	2.0468500637135e-11	4.99238212220412e-12	-4.99238212220412e-12
2309.964599	124.828333	-140.946367	1.09806661119936e-11	2.93833169186708e-12	-2.93833169186708e-12
2564.453261	68.417210	-129.660330	1.31061372382126e-11	3.43892858675805e-12	-3.43892858675805e-12
2773.730339	52.203072	-140.859868	1.31124681010713e-11	3.29783575585958e-12	-3.29783575585958e-12
3026.215699	215.922324	-200.282287	1.0127977416108e-11	1.98516842047898e-12	-1.98516842047898e-12
7007.555075	213.370677	-303.135763	4.30776806695664e-12	1.1304362272846e-12	-1.1304362272846e-12
7457.436795	172.180596	-236.511044	5.43531385421847e-12	1.42346260346737e-12	-1.42346260346737e-12
7991.038770	292.986681	-361.421379	3.40250529999708e-12	8.85675022497604e-13	-8.85675022497604e-13
8510.431610	501.154833	-226.406158	3.33860324069703e-12	8.92554710130097e-13	-8.92554710130097e-13
