READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT wt mode data
88.538169	2.740736	-2.610878	7.48477658742358e-10	1.40041460021031e-10	-1.40041460021031e-10
94.362287	2.156102	-3.083383	7.60490727069264e-10	1.42289238409418e-10	-1.42289238409418e-10
100.620373	4.270550	-4.101984	4.83177005166458e-10	8.82156240039159e-11	-8.82156240039159e-11
109.026161	3.393970	-4.135238	5.34007835459852e-10	9.7495997716515e-11	-9.7495997716515e-11
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT pc mode data
126.437759	12.045332	-10.520416	4.65044224185331e-10	9.85063920162969e-11	-9.85063920162969e-11
148.894080	9.647372	-10.410988	5.20087214993818e-10	1.09471405628822e-10	-1.09471405628822e-10
168.888692	14.725779	-10.347241	3.59597172048715e-10	8.12841705052695e-11	-8.12841705052695e-11
209.282791	21.970401	-25.668319	1.9873510260997e-10	4.38171835642816e-11	-4.38171835642816e-11
266.676391	52.332360	-35.423200	1.03012927907927e-10	2.32010391669681e-11	-2.32010391669681e-11
362.765750	33.969322	-43.756998	9.92449230296063e-11	2.25152342896009e-11	-2.25152342896009e-11
428.806189	33.118723	-32.071117	4.1030908824937e-11	9.31631861329175e-12	-9.31631861329175e-12
494.436892	37.692460	-32.511980	3.83523772217351e-11	8.64153518394771e-12	-8.64153518394771e-12
600.138937	59.862835	-68.009585	2.07369154733169e-11	4.81973147053978e-12	-4.81973147053978e-12
740.746173	102.288699	-80.744401	1.1437889404551e-11	3.07780918984345e-12	-3.07780918984345e-12
956.349338	164.996273	-113.314467	8.01020213574053e-12	2.15542738036567e-12	-2.15542738036567e-12
1291.143693	406.880078	-169.798082	3.80862461241591e-12	1.12524808735462e-12	-1.12524808735462e-12
12079.076717	7297.076315	-10211.794373	7.98407868923876e-13	2.14136410314344e-13	-2.14136410314344e-13
36436.763726	22963.890866	-13749.423395	4.57141144655298e-13	1.43138205263562e-13	-1.43138205263562e-13
