READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT pc mode data
2229.085978	72.384114	-85.576726	1.1033864109062e-11	2.50134002420895e-12	-2.50134002420895e-12
2407.545729	99.524183	-106.075637	8.14535805806917e-12	1.84654182896817e-12	-1.84654182896817e-12
2649.059338	128.800413	-141.989427	4.42056505737218e-12	1.1553876115002e-12	-1.1553876115002e-12
2903.736009	139.898743	-125.876257	4.29451375645099e-12	1.1224236992529e-12	-1.1224236992529e-12
3265.668875	304.494077	-222.034123	3.62980667213266e-12	7.28725420654344e-13	-7.28725420654344e-13
8038.105042	136.875089	-121.378539	2.71499187619328e-12	7.17798820603769e-13	-7.17798820603769e-13
8307.745597	72.834374	-132.765466	3.45635710775364e-12	9.00356541722856e-13	-9.00356541722856e-13
8549.406207	81.905185	-168.826235	2.83558198192823e-12	7.38621953978827e-13	-7.38621953978827e-13
8704.911854	121.969898	-73.600462	3.92003311678492e-12	9.80018762025705e-13	-9.80018762025705e-13
8923.278272	76.607980	-96.396520	4.11928423053666e-12	1.07620143648699e-12	-1.07620143648699e-12
9097.269192	80.636080	-97.382940	4.0243230703715e-12	1.04827087740855e-12	-1.04827087740855e-12
9283.911746	99.592926	-106.006474	3.4921783306951e-12	9.09676710301814e-13	-9.09676710301814e-13
9546.779259	210.305444	-163.274587	3.30776362482801e-12	6.61239241053513e-13	-6.61239241053513e-13
13833.709914	91.663097	-141.517283	3.04342092565455e-12	8.03680000849204e-13	-8.03680000849204e-13
14146.773386	199.828526	-221.400374	1.67782816140852e-12	4.45964333931288e-13	-4.45964333931288e-13
14500.955281	111.421711	-154.353369	2.69802986049876e-12	7.10163663497258e-13	-7.10163663497258e-13
14716.465698	71.423074	-104.088706	4.15337574848099e-12	1.07924805933626e-12	-1.07924805933626e-12
14928.275466	72.734585	-140.386695	3.41038825040145e-12	8.91906625799706e-13	-8.91906625799706e-13
15203.054368	161.515484	-202.044316	1.99829417434217e-12	5.24295628725907e-13	-5.24295628725907e-13
15572.829843	212.958289	-208.259991	2.06212205742928e-12	4.94091291285309e-13	-4.94091291285309e-13
20486.440067	1079.496485	-1014.099015	1.29210312047593e-12	2.53370252342609e-13	-2.53370252342609e-13
25531.017614	265.117538	-288.998543	1.34803060731695e-12	3.52719353886e-13	-3.52719353886e-13
26542.432976	800.067488	-746.297824	8.44845595623819e-13	1.69437223936824e-13	-1.69437223936824e-13
31359.627209	457.159783	-347.688437	1.04513426212047e-12	2.76175808458188e-13	-2.76175808458188e-13
32458.223042	654.833129	-641.436050	7.75333346664276e-13	1.8794438471836e-13	-1.8794438471836e-13
69051.518060	8852.687731	-7580.292448	5.51196692046754e-13	1.14850567173781e-13	-1.14850567173781e-13
154358.558000	75057.688072	-48191.095888	1.21276190766206e-13	3.00997626111788e-14	-3.00997626111788e-14
315911.203191	81205.393740	-58732.460720	5.79636737163945e-14	1.50440069187589e-14	-1.50440069187589e-14
530566.631334	103537.854778	-93751.904242	4.2398701910729e-14	1.30695027734529e-14	-1.30695027734529e-14
