READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT pc mode data
110.668086	17.934446	-27.197274	2.8305398656525e-10	6.0768050244353e-11	-6.0768050244353e-11
140.050236	16.132776	-11.447704	4.64130912891476e-10	1.01281710648971e-10	-1.01281710648971e-10
187.027030	34.346262	-30.844018	2.16948754104411e-10	4.62536177062231e-11	-4.62536177062231e-11
275.626258	61.083614	-54.252966	6.16673248510344e-11	1.38963165807013e-11	-1.38963165807013e-11
394.866543	62.194529	-58.156671	6.44137286087055e-11	1.45153237738305e-11	-1.45153237738305e-11
575.203370	102.501462	-118.142298	4.0206273309602e-11	9.16683889331724e-12	-9.16683889331724e-12
753.013116	85.159836	-75.308284	6.16294843160205e-11	1.3996337510759e-11	-1.3996337510759e-11
944.501262	76.705529	-106.328311	6.67610234285104e-11	1.49284575902114e-11	-1.49284575902114e-11
1123.279188	106.034524	-102.072396	5.24815842587288e-11	1.38348212802365e-11	-1.38348212802365e-11
1369.856114	177.886038	-140.542402	4.23020354379366e-11	1.13297794031605e-11	-1.13297794031605e-11
1714.849966	188.921726	-167.107814	6.23374620008377e-11	1.29831388068392e-11	-1.29831388068392e-11
6445.363617	1224.379335	-1049.755065	5.19369197196098e-12	1.13042427181285e-12	-1.13042427181285e-12
22688.810918	8152.092894	-11499.505306	1.87676099299851e-12	4.50838608813526e-13	-4.50838608813526e-13
35003.259795	603.302777	-557.581304	1.86461903492903e-12	8.83953765917483e-13	-8.83953765917483e-13
