READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT pc mode data
3937.791411	112.644061	-210.800639	2.4629710155166e-12	6.45066937041321e-13	-6.45066937041321e-13
4294.822416	307.224296	-244.386844	1.41192340526695e-12	3.75834174789504e-13	-3.75834174789504e-13
4752.909268	152.523304	-150.862556	2.61432470034619e-12	6.81044009123289e-13	-6.81044009123289e-13
5110.287126	161.214105	-204.854555	2.11754701531655e-12	5.59603014416336e-13	-5.59603014416336e-13
5522.362546	315.788666	-250.861134	2.26044653055015e-12	4.54370914772974e-13	-4.54370914772974e-13
9731.582475	191.700136	-222.008204	1.71688407509938e-12	4.53164681719359e-13	-4.53164681719359e-13
10227.176000	423.230052	-303.893388	9.62897009999052e-13	2.57480189656361e-13	-2.57480189656361e-13
16224.246728	23669.723723	-5573.840677	6.06476565480745e-13	1.19341330686974e-13	-1.19341330686974e-13
88820.343156	3658.466676	-4231.893064	1.46960913263924e-13	5.88255885631473e-14	-5.88255885631473e-14
