READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT pc mode data
124.164815	48.068376	-39.687704	2.2283660988126e-11	5.02558006299647e-12	-5.02558006299647e-12
261.836371	68.357800	-89.603180	1.23297486550197e-11	2.79271222924365e-12	-2.79271222924365e-12
394.775603	60.784488	-64.581432	1.55815459154815e-11	3.51410806873113e-12	-3.51410806873113e-12
557.828105	93.302887	-102.268013	7.55255719581673e-12	1.95002504393619e-12	-1.95002504393619e-12
744.034780	77.593992	-92.903788	1.14094600919089e-11	2.58429285381303e-12	-2.58429285381303e-12
904.743376	79.861216	-83.114604	1.19793156319366e-11	2.70163458620441e-12	-2.70163458620441e-12
1204.878987	188.408724	-220.274396	4.59998777174392e-12	1.08063694428705e-12	-1.08063694428705e-12
5932.771599	1238.020272	-1226.661988	1.19389210447608e-12	2.33449678239743e-13	-2.33449678239743e-13
11965.655631	981.599701	-1478.080420	8.16401355186514e-13	1.9628777728716e-13	-1.9628777728716e-13
17626.186495	1099.850036	-1367.353052	6.9601256702412e-13	1.88537362027611e-13	-1.88537362027611e-13
25977.800169	4302.629183	-3939.512885	6.46212633871224e-13	1.30274583936774e-13	-1.30274583936774e-13
34831.611135	1226.559597	-1238.128463	8.08299181396433e-13	1.94466421162947e-13	-1.94466421162947e-13
52426.187614	39794.295498	-13123.663662	2.6910094889386e-13	7.40910724319007e-14	-7.40910724319007e-14
254576.428103	168304.952669	-157153.984891	5.31680434199581e-14	1.81151766337166e-14	-1.81151766337166e-14
