READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT pc mode data
124.924007	24.154544	-31.006256	3.86115547451483e-11	8.66970087055198e-12	-8.66970087055198e-12
182.834602	48.985270	-33.756050	2.59842971215692e-11	5.85878293836443e-12	-5.85878293836443e-12
329.836435	67.466057	-98.016563	7.56749957020129e-12	1.7283817854394e-12	-1.7283817854394e-12
445.786104	44.286948	-48.483612	1.21288796028926e-11	2.7121052399128e-12	-2.7121052399128e-12
578.812394	235.089009	-88.739342	1.21498541611713e-11	2.40713792038338e-12	-2.40713792038338e-12
4460.975107	34.038045	-51.210523	1.45066322728029e-11	3.29904987986084e-12	-3.29904987986084e-12
4538.705504	36.541667	-43.692353	1.63211958684106e-11	3.6489038270115e-12	-3.6489038270115e-12
4623.020018	57.534194	-47.772846	1.23587408313498e-11	2.83471707127796e-12	-2.83471707127796e-12
4707.117229	16.061243	-26.563017	3.19337698462439e-11	7.17064703846437e-12	-7.17064703846437e-12
4752.114762	26.224550	-28.936290	2.34833454487989e-11	5.29542591441613e-12	-5.29542591441613e-12
4847.288252	46.387340	-68.948940	1.030105913622e-11	2.31306354696918e-12	-2.31306354696918e-12
4945.517370	38.421441	-51.841779	1.2506166204335e-11	2.80822064069797e-12	-2.80822064069797e-12
5026.639939	35.025492	-42.701128	1.45687301255335e-11	3.25769089572915e-12	-3.25769089572915e-12
5106.327246	38.079446	-44.661814	1.43826420442953e-11	3.13855390106224e-12	-3.13855390106224e-12
5190.233093	41.929479	-45.826401	1.29495097443866e-11	2.92007115466877e-12	-2.92007115466877e-12
5268.473999	38.907913	-36.311427	1.60056847171634e-11	3.52080970982231e-12	-3.52080970982231e-12
5348.783279	63.901305	-41.401367	1.50532284853607e-11	2.94436510073863e-12	-2.94436510073863e-12
5638.242563	37.759108	-37.460300	1.98153730551232e-11	4.22465817373944e-12	-4.22465817373944e-12
5784.010710	27.231182	-32.944366	2.2323085182042e-11	4.99159306241492e-12	-4.99159306241492e-12
5838.257612	33.159820	-27.015720	2.21535125013149e-11	4.85366353206017e-12	-4.85366353206017e-12
5913.884387	37.767165	-42.466955	1.47577155569738e-11	3.31384226381065e-12	-3.31384226381065e-12
6000.830755	63.649957	-49.179203	1.02983990842372e-11	2.3124736820254e-12	-2.3124736820254e-12
6122.565842	64.773370	-58.085130	9.79538695985595e-12	2.1810466371815e-12	-2.1810466371815e-12
6243.281429	54.379703	-55.942217	1.08058023603539e-11	2.44702750624814e-12	-2.44702750624814e-12
6389.466384	97.952788	-91.805252	7.7309153150184e-12	1.73594816668979e-12	-1.73594816668979e-12
6542.933698	49.791873	-55.514527	1.26461222053831e-11	2.78179477392505e-12	-2.78179477392505e-12
10308.828220	109.077632	-71.449029	5.25494291775515e-12	1.36666247891376e-12	-1.36666247891376e-12
10517.419533	78.505599	-99.513681	7.05001667457952e-12	1.59362770740519e-12	-1.59362770740519e-12
10697.160451	86.813201	-101.235319	6.649833419033e-12	1.50317912253103e-12	-1.50317912253103e-12
10858.145908	98.832384	-74.172256	5.44278422827238e-12	1.41038780778959e-12	-1.41038780778959e-12
11063.886979	73.617913	-106.908687	5.57862303423726e-12	1.40892126896438e-12	-1.40892126896438e-12
11248.803956	94.300796	-111.299064	6.18724989926305e-12	1.39864510724492e-12	-1.39864510724492e-12
11454.974847	91.222525	-111.870095	4.7876383770232e-12	1.24063274563057e-12	-1.24063274563057e-12
11700.408689	86.491203	-154.211317	4.04222506879338e-12	1.0550801439618e-12	-1.0550801439618e-12
12031.782659	316.808232	-244.882768	5.04105639165074e-12	9.18538202672839e-13	-9.18538202672839e-13
16048.292669	93.807143	-89.226986	5.20063292314281e-12	1.3067242286442e-12	-1.3067242286442e-12
16339.780306	188.446026	-197.680494	2.29323170181735e-12	5.98508557856753e-13	-5.98508557856753e-13
16863.566466	336.620506	-335.340134	1.29184590838491e-12	3.42751446011305e-13	-3.42751446011305e-13
18276.572875	4306.799976	-1076.385904	1.35610434890966e-12	2.7853584860606e-13	-2.7853584860606e-13
