READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT wt mode data
91.861944	0.583467	-0.505363	4.89776146817023e-09	7.30115164829218e-10	-7.30115164829218e-10
93.076840	0.485866	-0.631428	4.67497866022984e-09	7.22546584461558e-10	-7.22546584461558e-10
94.311361	0.580339	-0.748655	4.02219240431613e-09	6.1047598767983e-10	-6.1047598767983e-10
95.648588	0.634359	-0.756888	3.87794494077699e-09	5.88582600269212e-10	-5.88582600269212e-10
96.913255	0.768071	-0.630308	3.90127825042984e-09	5.92123970276986e-10	-5.92123970276986e-10
98.358324	0.598640	-0.676998	4.37348532404361e-09	6.51960655451894e-10	-6.51960655451894e-10
99.608399	0.574367	-0.651435	4.46963789545904e-09	6.78387828652125e-10	-6.78387828652125e-10
100.930569	0.632790	-0.747802	3.87422144531387e-09	5.88017342203497e-10	-5.88017342203497e-10
102.356978	0.631470	-0.793619	3.74031673090479e-09	5.61268813664538e-10	-5.61268813664538e-10
103.647941	0.607226	-0.659493	4.07284730866429e-09	6.07144214776825e-10	-6.07144214776825e-10
105.106716	0.749652	-0.851549	3.24996039834512e-09	4.84475495774483e-10	-4.84475495774483e-10
106.889497	0.886549	-1.033129	2.81541057156346e-09	4.19696651678878e-10	-4.19696651678878e-10
108.705899	0.740741	-0.929853	3.32401310899692e-09	5.04508529476937e-10	-5.04508529476937e-10
110.394259	0.936453	-0.947619	3.1041951827004e-09	4.62746124819657e-10	-4.62746124819657e-10
112.059349	0.719552	-0.728637	4.0564704230248e-09	6.04702840094113e-10	-6.04702840094113e-10
113.486600	1.114118	-0.707699	3.19223058925198e-09	4.75869613150716e-10	-4.75869613150716e-10
116.191349	0.941069	-1.590631	2.16181487383011e-09	3.40295668109747e-10	-3.40295668109747e-10
118.056809	1.162513	-0.924391	2.69736017734804e-09	4.02098696281395e-10	-4.02098696281395e-10
120.353365	1.121880	-1.134043	2.34914717891363e-09	3.69784036784111e-10	-3.69784036784111e-10
122.898893	0.981720	-1.423648	2.19109298318806e-09	3.38646888938276e-10	-3.38646888938276e-10
124.822659	0.920703	-0.942046	2.78748414407237e-09	4.30822755366537e-10	-4.30822755366537e-10
127.100805	1.131547	-1.357444	1.98253068280754e-09	3.2388093392885e-10	-3.2388093392885e-10
129.223018	0.898735	-0.990665	2.73149858927189e-09	4.22169889069155e-10	-4.22169889069155e-10
131.411799	1.576118	-1.290046	1.82673820028224e-09	2.77256653200911e-10	-2.77256653200911e-10
134.244515	1.195041	-1.256599	2.12982047007621e-09	3.2325759530271e-10	-3.2325759530271e-10
136.424309	1.235584	-0.984753	2.3652899877457e-09	3.52596614948039e-10	-3.52596614948039e-10
139.099194	1.638583	-1.439301	1.68907608038768e-09	2.51792591857462e-10	-2.51792591857462e-10
142.603198	1.562944	-1.865421	1.45809463378144e-09	2.25357419815446e-10	-2.25357419815446e-10
145.357104	1.246439	-1.190962	2.09291405919046e-09	3.11993166354065e-10	-3.11993166354065e-10
148.040505	1.571513	-1.436961	1.63742784671732e-09	2.53074488264519e-10	-2.53074488264519e-10
151.404221	1.584573	-1.792202	1.467672545976e-09	2.2275885140359e-10	-2.2275885140359e-10
154.643158	1.727743	-1.654365	1.45873814754851e-09	2.25456952980457e-10	-2.25456952980457e-10
158.070930	1.598465	-1.700029	1.02011558117158e-09	1.9135166270674e-10	-1.9135166270674e-10
161.085685	1.533496	-1.416291	1.74860654447731e-09	2.65398105603732e-10	-2.65398105603732e-10
164.424505	1.315253	-1.805324	1.10336876601141e-09	2.01446697432389e-10	-2.01446697432389e-10
167.675756	1.894444	-1.935998	1.31007183760746e-09	1.98838677182902e-10	-1.98838677182902e-10
