READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT wt mode data
135.966343	143.662368	-67.731976	1.94491539203886e-11	3.55090830805415e-12	-3.55090830805415e-12
400.395502	42.305492	-120.766791	3.33294966106654e-11	6.41290120597638e-12	-6.41290120597638e-12
468.803792	15.409313	-26.102798	9.99792747567658e-11	1.82536313491034e-11	-1.82536313491034e-11
487.995684	2.355391	-3.782579	2.73327221516877e-10	4.99024910161015e-11	-4.99024910161015e-11
495.674662	7.519008	-5.323587	2.42765497186083e-10	4.43227063490481e-11	-4.43227063490481e-11
505.839582	2.696766	-2.645912	2.66753657525754e-10	4.99882874468895e-11	-4.99882874468895e-11
517.175460	2.357767	-8.639112	2.89232444308323e-10	5.28063924392781e-11	-5.28063924392781e-11
522.356329	2.380843	-2.823102	2.56785604614257e-10	4.81203003477879e-11	-4.81203003477879e-11
526.671944	1.593222	-1.934772	3.77910792090498e-10	7.08185612668088e-11	-7.08185612668088e-11
530.584678	1.875652	-2.319513	5.11042630450289e-10	7.61817432067998e-11	-7.61817432067998e-11
534.320690	1.836659	-1.860359	4.14572819898013e-10	7.56902783929322e-11	-7.56902783929322e-11
538.193109	1.897864	-2.035760	5.73139562420874e-10	9.0041070790273e-11	-9.0041070790273e-11
541.841283	2.190450	-1.750310	5.36666498947586e-10	8.28365948633546e-11	-8.28365948633546e-11
545.775583	1.830408	-1.743850	5.67403186015294e-10	8.45834778064244e-11	-8.45834778064244e-11
549.149004	1.374726	-1.543013	7.24315466869061e-10	1.07974565223862e-10	-1.07974565223862e-10
552.474207	1.524151	-1.950476	6.24871089523904e-10	9.47793351784726e-11	-9.47793351784726e-11
555.408652	1.173010	-1.410294	8.12013247481499e-10	1.23164686429675e-10	-1.23164686429675e-10
557.985727	1.321525	-1.404065	7.29543801083471e-10	1.10655860442653e-10	-1.10655860442653e-10
560.903085	1.302356	-1.595833	6.86541021317624e-10	1.04133295380057e-10	-1.04133295380057e-10
563.810371	1.318166	-1.604930	7.05096342870318e-10	1.06947723064753e-10	-1.06947723064753e-10
566.107918	0.790856	-0.979381	1.21800034032942e-09	1.81568774565479e-10	-1.81568774565479e-10
568.523707	1.342621	-1.624934	7.57415354002245e-10	1.12908835873162e-10	-1.12908835873162e-10
570.807471	0.987438	-0.941143	1.20347702655907e-09	1.79403739994912e-10	-1.79403739994912e-10
572.780497	1.021254	-0.985588	1.09328440555564e-09	1.62977234501175e-10	-1.62977234501175e-10
574.672929	0.861698	-0.871177	1.20187538970971e-09	1.79164993293635e-10	-1.79164993293635e-10
576.370061	0.799570	-0.835434	1.24393880255983e-09	1.85435465979718e-10	-1.85435465979718e-10
578.110696	0.793572	-0.941066	1.12918925844285e-09	1.71273365484899e-10	-1.71273365484899e-10
579.924337	0.831987	-1.020068	1.0508755928315e-09	1.59394890670683e-10	-1.59394890670683e-10
581.443956	0.803282	-0.687632	1.32652275870975e-09	2.01204569015578e-10	-2.01204569015578e-10
583.224452	0.833929	-0.977215	1.1227021868067e-09	1.71268763968786e-10	-1.71268763968786e-10
585.003395	0.926628	-0.945013	1.07319630925136e-09	1.59982673839348e-10	-1.59982673839348e-10
586.840618	0.729767	-0.910595	1.19417525582598e-09	1.78017158633107e-10	-1.78017158633107e-10
588.414999	0.758355	-0.844614	1.18385044562767e-09	1.79564268478611e-10	-1.79564268478611e-10
589.812547	0.969133	-0.639193	1.22872880501867e-09	1.86371366778642e-10	-1.86371366778642e-10
591.483348	0.646911	-0.701668	1.55872115336931e-09	2.32360412812481e-10	-2.32360412812481e-10
592.933559	0.632444	-0.803301	1.46764315066294e-09	2.22609437789647e-10	-2.22609437789647e-10
