READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT wt mode data
213.068224	0.756666	-0.826762	1.8287193319228e-09	2.72609410869997e-10	-2.72609410869997e-10
214.772046	1.006293	-0.947156	1.42607804133979e-09	2.21964896521515e-10	-2.21964896521515e-10
216.652298	0.985215	-0.873960	1.52616832529449e-09	2.30778244383014e-10	-2.30778244383014e-10
218.688889	0.790027	-1.051376	1.58480219129588e-09	2.39644547963684e-10	-2.39644547963684e-10
220.843918	1.397950	-1.365002	1.10727308605082e-09	1.67435350295984e-10	-1.67435350295984e-10
223.226965	0.552059	-0.985098	2.02499066606119e-09	3.0620724908594e-10	-3.0620724908594e-10
224.784647	1.029702	-1.005622	1.47053550954462e-09	2.25588313901406e-10	-2.25588313901406e-10
226.940729	1.029910	-1.126379	1.35421800834414e-09	2.04776958866628e-10	-2.04776958866628e-10
229.265100	1.150029	-1.294461	1.13025087041234e-09	1.709099523696e-10	-1.709099523696e-10
231.660048	1.301000	-1.244919	1.01309371485545e-09	1.55414179359792e-10	-1.55414179359792e-10
234.105663	1.155794	-1.144614	1.12404769758969e-09	1.72435181611969e-10	-1.72435181611969e-10
236.601104	1.665272	-1.339648	8.75937659364324e-10	1.32454207483153e-10	-1.32454207483153e-10
239.814192	1.560312	-1.547815	8.43866560726819e-10	1.31345356458993e-10	-1.31345356458993e-10
242.545953	1.164539	-1.171449	1.16734597197118e-09	1.76519224516297e-10	-1.76519224516297e-10
245.123366	1.068977	-1.412874	1.15916043962826e-09	1.7528150727478e-10	-1.7528150727478e-10
247.476851	1.071044	-1.284509	1.30415698256516e-09	1.97207039452537e-10	-1.97207039452537e-10
249.394808	0.741843	-0.846913	1.97918094094753e-09	2.95038875161861e-10	-2.95038875161861e-10
251.402084	1.196877	-1.265433	1.23325955491423e-09	1.8384350782009e-10	-1.8384350782009e-10
253.442168	0.884292	-0.843206	1.69603027105795e-09	2.5282923853359e-10	-2.5282923853359e-10
255.590761	1.165981	-1.264301	1.12930232542875e-09	1.73241249692349e-10	-1.73241249692349e-10
257.498589	0.909183	-0.741847	1.61989643161725e-09	2.44951272153146e-10	-2.44951272153146e-10
259.488237	0.901468	-1.080465	1.37677873720451e-09	2.05238051747396e-10	-2.05238051747396e-10
261.683774	1.321227	-1.294069	1.04392059945084e-09	1.60143209578118e-10	-1.60143209578118e-10
264.213014	0.951827	-1.208012	1.30612515249481e-09	1.94705666925125e-10	-1.94705666925125e-10
266.139821	1.138634	-0.974980	1.31121191494361e-09	2.01147187850822e-10	-2.01147187850822e-10
268.726690	1.554891	-1.448235	9.30039727056438e-10	1.40635159133747e-10	-1.40635159133747e-10
271.826855	1.557516	-1.545274	9.03530886013863e-10	1.34690431723598e-10	-1.34690431723598e-10
274.791969	1.140107	-1.407597	1.05221505067806e-09	1.59109797882838e-10	-1.59109797882838e-10
277.598113	1.554140	-1.666038	8.07513104806982e-10	1.20376952498235e-10	-1.20376952498235e-10
280.565871	1.829721	-1.413618	7.86477455452159e-10	1.17241157175542e-10	-1.17241157175542e-10
284.270456	1.315083	-1.874863	7.79058131003687e-10	1.1951184780323e-10	-1.1951184780323e-10
287.412653	1.788059	-1.827114	6.97145603859253e-10	1.05418310769311e-10	-1.05418310769311e-10
291.165825	1.847529	-1.965113	6.66832890392099e-10	1.00834561415152e-10	-1.00834561415152e-10
294.509552	1.457144	-1.496197	8.86019406139533e-10	1.32079989885798e-10	-1.32079989885798e-10
296.933963	0.986202	-0.967267	1.34219076143877e-09	2.05899519482279e-10	-2.05899519482279e-10
299.527705	1.160752	-1.607540	9.556709413889e-10	1.48747385116163e-10	-1.48747385116163e-10
