READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT pc mode data
98.666073	17.264699	-15.330370	9.42834777952436e-11	2.05743690250349e-11	-2.05743690250349e-11
129.746553	11.257419	-13.815781	1.20529071142716e-10	2.6301627047059e-11	-2.6301627047059e-11
152.751187	15.833284	-11.747216	1.02187037098265e-10	2.31028719263284e-11	-2.31028719263284e-11
184.095006	14.577226	-15.510534	1.02635259498862e-10	2.19548256824076e-11	-2.19548256824076e-11
216.642412	19.639560	-17.970180	8.19936855056915e-11	1.75979776505692e-11	-1.75979776505692e-11
253.082710	18.301722	-16.800738	7.95779155713886e-11	1.80579779833331e-11	-1.80579779833331e-11
325.923972	266.395300	-54.539540	9.98931199928347e-12	2.01231210377962e-12	-2.01231210377962e-12
