READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT pc mode data
8434.590730	2964.157633	-3039.237107	2.75949446776427e-11	4.62901767203036e-12	-4.62901767203036e-12
15181.960228	396.868015	-319.235005	1.83244093134275e-11	4.00741899274162e-12	-4.00741899274162e-12
21287.316472	490.618292	-581.995048	1.1751317850688e-11	2.18830637531627e-12	-2.18830637531627e-12
27277.696293	715.081410	-715.593630	7.10890056548668e-12	1.19984161114343e-12	-1.19984161114343e-12
32812.177072	492.209731	-510.037009	8.90256469739033e-12	1.95840640349409e-12	-1.95840640349409e-12
33712.816920	440.726663	-408.430117	7.80007903593592e-12	1.5586863359388e-12	-1.5586863359388e-12
38526.763741	423.965823	-567.648197	4.42648311377259e-12	1.03744664500956e-12	-1.03744664500956e-12
39589.836417	722.085487	-639.106853	6.05008471731238e-12	1.07493360254256e-12	-1.07493360254256e-12
44449.462659	480.571965	-603.729995	4.03463766776204e-12	9.34388296704853e-13	-9.34388296704853e-13
45396.523568	708.429235	-466.488945	5.44182888236277e-12	9.84688969022979e-13	-9.84688969022979e-13
50597.981810	1292.728613	-1034.712107	2.97401638908835e-12	5.51864961488875e-13	-5.51864961488875e-13
56508.743384	1169.595420	-1204.170880	3.45574904516194e-12	6.62843678477017e-13	-6.62843678477017e-13
62004.838079	1460.862905	-871.488695	2.55394908974081e-12	5.73673473805944e-13	-5.73673473805944e-13
69182.398793	3949.646750	-2178.436610	1.36796880478136e-12	3.9885150560962e-13	-3.9885150560962e-13
74094.702624	935.116659	-962.657081	3.17099714127725e-12	6.97922815783509e-13	-6.97922815783509e-13
82335.910186	4271.323017	-3808.011063	2.81892074539858e-12	7.36966182528033e-13	-7.36966182528033e-13
108506.937381	12488.471702	-18315.026678	1.30462637796424e-12	2.53657795624279e-13	-2.53657795624279e-13
