READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT pc mode data
118.864423	71.895009	-38.426151	2.00883755638454e-11	4.52723613729835e-12	-4.52723613729835e-12
284.959197	66.267454	-94.199766	6.80663371202427e-12	1.53856009504365e-12	-1.53856009504365e-12
530.387127	116.700964	-179.160476	2.96474448325399e-12	7.46233724866813e-13	-7.46233724866813e-13
765.254012	200.261440	-118.165920	2.5440814953947e-12	6.71318211357541e-13	-6.71318211357541e-13
1101.036093	102.673218	-135.520642	3.36375791376709e-12	8.74775994022051e-13	-8.74775994022051e-13
1312.965631	118.908461	-109.256319	3.45295555820254e-12	9.01276283914567e-13	-9.01276283914567e-13
1705.955519	232.394713	-274.081427	2.28961015110354e-12	4.95609183495227e-13	-4.95609183495227e-13
5484.612494	125.895038	-162.444862	3.24582117108507e-12	8.46709394999946e-13	-8.46709394999946e-13
5823.950006	202.770186	-213.442474	2.22894894709421e-12	5.89940329253973e-13	-5.89940329253973e-13
6187.840360	114.683532	-161.120168	3.40330572909023e-12	8.89610781799207e-13	-8.89610781799207e-13
6503.744897	129.743574	-201.221006	3.03472965046104e-12	7.6602495077599e-13	-7.6602495077599e-13
7188.400720	553.311412	-554.912248	1.62368600542726e-12	3.09102743949501e-13	-3.09102743949501e-13
11325.365632	274.412519	-262.151781	1.87859684384431e-12	4.95131319383303e-13	-4.95131319383303e-13
12008.377004	268.375207	-408.598852	1.50013578089326e-12	3.9465747080474e-13	-3.9465747080474e-13
12930.058364	595.324088	-653.306152	1.24593919715609e-12	2.67259258898526e-13	-2.67259258898526e-13
18154.130081	1157.180511	-1410.372949	6.42441613739335e-13	1.41207010312688e-13	-1.41207010312688e-13
23696.251328	875.415564	-1142.960936	8.32334576916432e-13	1.74098127922179e-13	-1.74098127922179e-13
67396.020435	3958.134577	-3034.250843	1.86994285546044e-13	9.53014217066362e-14	-9.53014217066362e-14
