READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT wt mode data
110.057521	0.597611	-0.606859	2.67591971843135e-09	3.98902557488232e-10	-3.98902557488232e-10
111.305006	0.648876	-0.649873	2.42353615088533e-09	3.61279422809416e-10	-3.61279422809416e-10
112.995116	1.123936	-1.041234	1.39156440350155e-09	2.10635174314396e-10	-2.10635174314396e-10
115.131363	1.083488	-1.012311	1.387954605175e-09	2.10088804351571e-10	-2.10088804351571e-10
117.428712	1.280456	-1.213861	1.18906846549176e-09	1.79984264885797e-10	-1.79984264885797e-10
119.916590	1.286916	-1.207423	1.22598324386668e-09	1.82758779659488e-10	-1.82758779659488e-10
122.706333	1.176513	-1.502826	1.1252644870975e-09	1.67744551157595e-10	-1.67744551157595e-10
125.203971	1.100259	-1.321125	1.20143240856281e-09	1.84678319584544e-10	-1.84678319584544e-10
128.018140	1.702003	-1.713910	8.86497865388265e-10	1.32151286523643e-10	-1.32151286523643e-10
131.278175	1.393514	-1.558032	1.02251027374334e-09	1.5477302975175e-10	-1.5477302975175e-10
134.549948	1.607045	-1.878258	8.49598084544681e-10	1.26650585484078e-10	-1.26650585484078e-10
137.684326	1.852996	-1.527333	6.0615335585215e-10	1.106679474087e-10	-1.106679474087e-10
141.436739	2.114256	-1.899417	8.1069656616479e-10	1.23171502122181e-10	-1.23171502122181e-10
145.368026	1.707412	-1.817031	9.31547160310218e-10	1.41004356692671e-10	-1.41004356692671e-10
148.520362	1.903385	-1.444924	6.88792457422788e-10	1.24410744676117e-10	-1.24410744676117e-10
152.802609	2.590217	-2.378862	4.38589721016439e-10	8.00751471277196e-11	-8.00751471277196e-11
157.185518	1.514698	-1.792691	6.660809319482e-10	1.21609167696067e-10	-1.21609167696067e-10
161.033009	2.134590	-2.332794	4.98657014790568e-10	9.10418918849044e-11	-9.10418918849044e-11
165.248856	1.619300	-2.081257	6.02835392533158e-10	1.10062202119982e-10	-1.10062202119982e-10
169.392395	2.298972	-2.524238	4.56843192318264e-10	8.34077943983526e-11	-8.34077943983526e-11
174.314224	2.618430	-2.622857	4.14521848219875e-10	7.5681006378063e-11	-7.5681006378063e-11
178.689721	1.760249	-1.757068	6.1035521577009e-10	1.11435110650724e-10	-1.11435110650724e-10
183.300163	2.606379	-2.850193	3.81675582950002e-10	7.13025828200585e-11	-7.13025828200585e-11
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT pc mode data
206.249017	10.940134	-14.132974	1.96354935267414e-10	4.48668750462581e-11	-4.48668750462581e-11
226.523657	10.723995	-9.334505	2.946792481946e-10	6.17324418933852e-11	-6.17324418933852e-11
246.444504	10.861627	-9.196853	2.86182330866933e-10	6.27703240547383e-11	-6.27703240547383e-11
266.127876	11.236776	-8.821744	3.019926348292e-10	6.43850463232031e-11	-6.43850463232031e-11
293.778131	8.659621	-16.413479	2.5238801071824e-10	5.22175063931931e-11	-5.22175063931931e-11
321.240282	13.792530	-18.802530	1.72772185485487e-10	3.84867540610423e-11	-3.84867540610423e-11
346.500862	8.590450	-11.468050	3.03477986358805e-10	6.72531027434248e-11	-6.72531027434248e-11
372.904739	12.274272	-17.813428	2.03781281271325e-10	4.68194981044096e-11	-4.68194981044096e-11
392.166709	10.563482	-6.987698	3.55053597733502e-10	8.06883911164056e-11	-8.06883911164056e-11
414.927330	7.861382	-12.197138	3.30497674642922e-10	7.28637400709889e-11	-7.28637400709889e-11
427.786135	10.046436	-4.997424	4.23216637733284e-10	9.51438001283556e-11	-9.51438001283556e-11
448.725003	9.166049	-10.892431	3.09644519551509e-10	6.75699689228732e-11	-6.75699689228732e-11
