READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT wt mode data
79.799125	0.326027	-0.309123	1.49721568184073e-08	1.83244913715162e-09	-1.83244913715162e-09
80.373062	0.255585	-0.247911	1.95869495636087e-08	2.34514725903667e-09	-2.34514725903667e-09
81.032137	0.311721	-0.403490	1.23196061794495e-08	1.62609634437039e-09	-1.62609634437039e-09
81.753875	0.339014	-0.410017	1.23941866793483e-08	1.5169301329593e-09	-1.5169301329593e-09
82.349912	0.289171	-0.257023	1.71555091763735e-08	2.08041105662063e-09	-2.08041105662063e-09
83.017734	0.331222	-0.378651	1.31811938369445e-08	1.6132523131625e-09	-1.6132523131625e-09
83.638478	0.322501	-0.289522	1.53726007916653e-08	1.88145962904818e-09	-1.88145962904818e-09
84.270981	0.271773	-0.310003	1.61695828900397e-08	1.97900264991305e-09	-1.97900264991305e-09
84.976724	0.377306	-0.433970	1.14863464998503e-08	1.41890195604006e-09	-1.41890195604006e-09
85.688601	0.375294	-0.334571	1.31982081696386e-08	1.61533471648093e-09	-1.61533471648093e-09
86.428809	0.355633	-0.364915	1.30905154295823e-08	1.5874581995552e-09	-1.5874581995552e-09
87.203353	0.306981	-0.418910	1.29857293571814e-08	1.57475098941295e-09	-1.57475098941295e-09
87.963252	0.363695	-0.452918	1.15326304200127e-08	1.39853684918867e-09	-1.39853684918867e-09
88.665859	0.383417	-0.338912	1.30204369698164e-08	1.57895989871722e-09	-1.57895989871722e-09
89.550188	0.408224	-0.500913	1.01698697889423e-08	1.26995873661032e-09	-1.26995873661032e-09
90.353278	0.325683	-0.394867	1.27963946508602e-08	1.58073149768882e-09	-1.58073149768882e-09
91.186314	0.396447	-0.507353	1.0187321264162e-08	1.25843409101075e-09	-1.25843409101075e-09
91.969453	0.312522	-0.386692	1.34154810104374e-08	1.64192686120561e-09	-1.64192686120561e-09
92.688573	0.360209	-0.406597	1.23584478444263e-08	1.51255609462108e-09	-1.51255609462108e-09
93.339356	0.371263	-0.290575	1.43705246150273e-08	1.75881509760423e-09	-1.75881509760423e-09
94.044827	0.377446	-0.334208	1.32469244918356e-08	1.6212971051564e-09	-1.6212971051564e-09
94.782388	0.294593	-0.360115	1.43743162920514e-08	1.74314189345901e-09	-1.74314189345901e-09
95.513748	0.451013	-0.436767	1.04921012725378e-08	1.28413302972825e-09	-1.28413302972825e-09
96.390325	0.563634	-0.425564	9.29058372468199e-09	1.15839774540499e-09	-1.15839774540499e-09
97.399720	0.401122	-0.445761	1.08700322362553e-08	1.35533148560034e-09	-1.35533148560034e-09
98.209659	0.357990	-0.408817	1.09647661013736e-08	1.36714340814752e-09	-1.36714340814752e-09
98.834186	0.279656	-0.266537	9.47016230283614e-09	1.17035544546099e-09	-1.17035544546099e-09
99.387227	0.260355	-0.273385	9.60849146919254e-09	1.19882507886878e-09	-1.19882507886878e-09
99.892249	0.260607	-0.244667	1.20412349079573e-08	1.37696614457499e-09	-1.37696614457499e-09
100.408192	0.260612	-0.255336	1.16200183901071e-08	1.34651624019786e-09	-1.34651624019786e-09
100.933316	0.262092	-0.264512	1.04843314018141e-08	1.26465177906788e-09	-1.26465177906788e-09
101.453091	0.299187	-0.257683	9.58729168174294e-09	1.16262986429511e-09	-1.16262986429511e-09
102.018084	0.251920	-0.265807	1.01798835476407e-08	1.23449221656197e-09	-1.23449221656197e-09
102.540318	0.236739	-0.270313	1.08655310902159e-08	1.29197211052597e-09	-1.29197211052597e-09
103.064219	0.237676	-0.287162	9.99119610659878e-09	1.21161047808676e-09	-1.21161047808676e-09
103.559616	0.277788	-0.257720	1.01535317102565e-08	1.21593686286229e-09	-1.21593686286229e-09
