READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT wt mode data
81.089035	4.304253	-4.173274	3.13385382741132e-10	5.78169647485394e-11	-5.78169647485394e-11
90.815567	7.788444	-5.422279	3.67774912293739e-10	6.78513300346484e-11	-6.78513300346484e-11
103.420433	5.507798	-4.816422	2.24850228103609e-10	4.14829681192151e-11	-4.14829681192151e-11
113.683250	3.080224	-4.755019	2.81117262519898e-10	5.18637605662604e-11	-5.18637605662604e-11
127.961626	4.033651	-11.198152	2.79045789048772e-10	5.25815458967316e-11	-5.25815458967316e-11
133.704519	1.898799	-1.709243	1.11077437223199e-09	1.65584468449668e-10	-1.65584468449668e-10
136.760034	1.266453	-1.156716	1.690324794999e-09	2.5373745612684e-10	-2.5373745612684e-10
138.997479	0.884635	-0.970991	2.44456766297261e-09	3.64414625787946e-10	-3.64414625787946e-10
140.628433	0.570229	-0.746319	3.69578822908761e-09	5.50935606719886e-10	-5.50935606719886e-10
141.652482	0.442853	-0.453820	5.66837529292995e-09	8.44991524692828e-10	-8.44991524692828e-10
142.467004	0.306168	-0.371668	7.71389661790103e-09	1.15794593205179e-09	-1.15794593205179e-09
143.116452	0.350568	-0.343280	7.52175438706511e-09	1.12910314759416e-09	-1.12910314759416e-09
143.821169	0.296986	-0.354149	7.79409675070042e-09	1.16187535342936e-09	-1.16187535342936e-09
144.389745	0.331536	-0.271590	8.18789452727138e-09	1.22057923802296e-09	-1.22057923802296e-09
145.043403	0.327262	-0.322122	7.27973926999874e-09	1.10044104295475e-09	-1.10044104295475e-09
145.709006	0.375107	-0.338341	9.74001389192281e-09	1.19208305932276e-09	-1.19208305932276e-09
146.405442	0.312042	-0.321329	1.10688343179065e-08	1.36100551961758e-09	-1.36100551961758e-09
146.930658	0.320548	-0.213174	9.29209303402513e-09	1.37004441598469e-09	-1.37004441598469e-09
147.526368	0.251451	-0.275162	1.50802457857005e-08	1.78969590791402e-09	-1.78969590791402e-09
148.046415	0.249125	-0.268596	1.51089353265917e-08	1.84067312826293e-09	-1.84067312826293e-09
148.584989	0.290549	-0.289448	1.42010694483197e-08	1.7096078839783e-09	-1.7096078839783e-09
149.579790	0.589181	-0.704252	2.7019039187017e-08	3.32554653569995e-09	-3.32554653569995e-09
150.756842	0.586334	-0.587872	2.92656020845731e-08	3.58865411212685e-09	-3.58865411212685e-09
151.971691	0.543934	-0.628515	2.70702068985524e-08	3.35688970849828e-09	-3.35688970849828e-09
153.026865	0.593600	-0.511240	2.75923172100987e-08	3.37091710808476e-09	-3.37091710808476e-09
154.006733	0.433911	-0.386269	3.76319108274078e-08	4.58043419415035e-09	-4.58043419415035e-09
154.782941	0.451181	-0.342297	3.83922242864269e-08	4.7788370167692e-09	-4.7788370167692e-09
155.698626	0.441053	-0.464504	3.43835692343421e-08	4.21623778443214e-09	-4.21623778443214e-09
156.564189	0.422352	-0.424510	3.70156346922775e-08	4.53899116369551e-09	-4.53899116369551e-09
157.457477	0.359905	-0.470936	3.67783395931548e-08	4.5098931882203e-09	-4.5098931882203e-09
158.245166	0.388838	-0.427784	3.78015684679476e-08	4.55075080640265e-09	-4.55075080640265e-09
159.152953	0.605466	-0.518949	2.57303557600372e-08	3.17879628064079e-09	-3.17879628064079e-09
160.259437	0.468591	-0.501018	2.90732553637194e-08	3.57838279359696e-09	-3.57838279359696e-09
161.271810	0.472099	-0.543782	2.72863786535835e-08	3.33354103591937e-09	-3.33354103591937e-09
162.285142	0.510235	-0.541233	2.54121836788263e-08	3.15128354453994e-09	-3.15128354453994e-09
163.359626	0.490763	-0.564249	2.49690312431697e-08	3.07322830698566e-09	-3.07322830698566e-09
