READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT wt mode data
85.404322	0.377799	-0.362320	8.21307512869011e-09	1.2243329933484e-09	-1.2243329933484e-09
86.144830	0.416551	-0.362709	7.72026309524377e-09	1.16780063055705e-09	-1.16780063055705e-09
86.948899	0.384627	-0.387517	7.80171142472457e-09	1.18012091197262e-09	-1.18012091197262e-09
87.756814	0.460942	-0.423288	6.74144198597107e-09	1.03486524684645e-09	-1.03486524684645e-09
88.779213	0.525552	-0.561458	5.55771033112164e-09	8.40683478578573e-10	-8.40683478578573e-10
89.744764	0.351715	-0.439999	7.64294370753107e-09	1.15610493511654e-09	-1.15610493511654e-09
90.772017	0.596528	-0.675538	4.83838627744364e-09	7.21264108390428e-10	-7.21264108390428e-10
91.967164	0.589842	-0.598619	5.23031645780645e-09	7.79689577636581e-10	-7.79689577636581e-10
93.089126	0.485544	-0.532120	6.02246851930247e-09	9.24497036782155e-10	-9.24497036782155e-10
94.009659	0.415437	-0.434989	7.43274617966226e-09	1.10800833596111e-09	-1.10800833596111e-09
95.088091	0.623304	-0.662995	4.89839318680668e-09	7.40952344182039e-10	-7.40952344182039e-10
96.304861	0.582541	-0.593467	5.29711888226941e-09	8.01265250537735e-10	-8.01265250537735e-10
97.283626	0.632113	-0.396224	6.07351685790731e-09	9.05386381338883e-10	-9.05386381338883e-10
98.675989	0.531382	-0.760250	4.66401230011538e-09	7.15963201084203e-10	-7.15963201084203e-10
99.813827	0.565986	-0.606456	5.14597995900035e-09	7.78403368379775e-10	-7.78403368379775e-10
101.120813	0.764134	-0.741000	4.04180659622368e-09	6.02516928612168e-10	-6.02516928612168e-10
102.455977	0.567599	-0.571031	5.33876078868725e-09	7.95855477767275e-10	-7.95855477767275e-10
103.670751	0.566195	-0.647175	4.95003323938548e-09	7.48763568418538e-10	-7.48763568418538e-10
104.714225	0.488793	-0.477279	6.35403051304417e-09	9.50330827057103e-10	-9.50330827057103e-10
105.776006	0.665267	-0.572988	4.87155665593533e-09	7.47822896083339e-10	-7.47822896083339e-10
106.975775	0.589910	-0.534502	5.47462036795118e-09	8.40398042814628e-10	-8.40398042814628e-10
107.967743	0.352293	-0.402059	8.1992464805537e-09	1.27747497978525e-09	-1.27747497978525e-09
108.893675	0.463597	-0.573638	6.12741129044761e-09	9.40606633391557e-10	-9.40606633391557e-10
109.764970	0.469414	-0.407699	7.28731972592956e-09	1.1186618691526e-09	-1.1186618691526e-09
110.847359	0.500747	-0.612975	5.78854327179127e-09	8.75600276366332e-10	-8.75600276366332e-10
111.862652	0.510236	-0.514545	6.34676493815006e-09	9.46119847912252e-10	-9.46119847912252e-10
112.838717	0.477091	-0.465830	6.80001059652561e-09	1.02859918459141e-09	-1.02859918459141e-09
113.971753	0.536062	-0.655945	5.42465028455882e-09	8.08659167847284e-10	-8.08659167847284e-10
115.196758	0.627608	-0.688943	4.77935567731543e-09	7.33669361217685e-10	-7.33669361217685e-10
116.370294	0.550019	-0.545928	5.78396489200039e-09	8.7490773348796e-10	-8.7490773348796e-10
117.668830	0.712151	-0.748517	4.36890537152895e-09	6.512780163822e-10	-6.512780163822e-10
119.062375	0.747250	-0.681394	4.54343110789418e-09	6.69892424640614e-10	-6.69892424640614e-10
121.082797	0.920499	-1.273172	2.74052649589993e-09	4.33425572557695e-10	-4.33425572557695e-10
122.705078	0.703714	-0.701782	4.42511591231135e-09	6.69362346262966e-10	-6.69362346262966e-10
124.403203	0.921695	-0.994410	3.28373668117036e-09	4.89510499418932e-10	-4.89510499418932e-10
126.074786	0.625383	-0.749888	4.46859984070239e-09	6.85965812016176e-10	-6.85965812016176e-10
